"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"updown",0.3,1,"SVP Wilcoxon",0.142857142857143,0.125,0.133333333333333,0,NA,0.101420453006983,7
"updown",0.3,1,"RFPOP",1,0.125,0.222222222222222,0,NA,0.0333713404146012,1
"updown",0.3,1,"SVP Wilcoxon multiscale",0.142857142857143,0.125,0.133333333333333,0,NA,0.0922744307952936,7
"rand1",0.3,1,"PELT",0.0140845070422535,0.125,0.0253164556962025,0,NA,2.03161328600566,71
"rand1",0.3,1,"RFPOP paper",1,0.125,0.222222222222222,0,NA,0.0574392017661013,1
"rand1",0.3,1,"SVP MedianMood",1,0.125,0.222222222222222,0,NA,0.0574392017661013,1
"rand1",0.3,1,"SVP Wilcoxon",0.2,0.125,0.153846153846154,0,NA,0.0912588656045552,5
"rand1",0.3,1,"RFPOP",1,0.125,0.222222222222222,0,NA,0.0574392017661013,1
"rand1",0.3,1,"SVP Wilcoxon multiscale",0.2,0.125,0.153846153846154,0,NA,0.082684158902671,5
"none",0.4,1,"PELT",0.0196078431372549,1,0.0384615384615385,0,NA,0.542584084017957,51
"none",0.4,1,"RFPOP paper",1,1,1,1,NA,0.00023857403345179,1
"none",0.4,1,"SVP MedianMood",1,1,1,1,NA,0.00023857403345179,1
"none",0.4,1,"SVP Wilcoxon",1,1,1,1,NA,0.00023857403345179,1
"none",0.4,1,"RFPOP",1,1,1,1,NA,0.00023857403345179,1
"none",0.4,1,"SVP Wilcoxon multiscale",1,1,1,1,NA,0.00023857403345179,1
"up",0.4,1,"PELT",0.05,0.375,0.0882352941176471,0,NA,0.882617585490398,60
"up",0.4,1,"RFPOP paper",0.5,0.25,0.333333333333333,0,NA,0.105956612599291,4
"up",0.4,1,"SVP MedianMood",0.333333333333333,0.125,0.181818181818182,0,NA,0.153485321192078,3
"up",0.4,1,"SVP Wilcoxon",0.333333333333333,0.25,0.285714285714286,0,NA,0.0670295319971098,6
"up",0.4,1,"RFPOP",0.333333333333333,0.125,0.181818181818182,0,NA,0.153485321192078,3
"up",0.4,1,"SVP Wilcoxon multiscale",0.333333333333333,0.25,0.285714285714286,0,NA,0.0670295319971098,6
"updown",0.4,1,"PELT",0.0506329113924051,0.5,0.0919540229885057,0,NA,0.928789979789454,79
"updown",0.4,1,"RFPOP paper",1,0.125,0.222222222222222,0,NA,0.0420667049805228,1
"updown",0.4,1,"SVP MedianMood",1,0.125,0.222222222222222,0,NA,0.0420667049805228,1
"updown",0.4,1,"SVP Wilcoxon",0.25,0.25,0.25,1,55,0.133936164922203,8
"updown",0.4,1,"RFPOP",1,0.125,0.222222222222222,0,NA,0.0420667049805228,1
"updown",0.4,1,"SVP Wilcoxon multiscale",0.285714285714286,0.25,0.266666666666667,0,NA,0.0994836320468808,7
"rand1",0.4,1,"PELT",0.0533333333333333,0.5,0.0963855421686747,0,NA,3.28344073175712,75
"rand1",0.4,1,"RFPOP paper",1,0.125,0.222222222222222,0,NA,0.0966995356936608,1
"rand1",0.4,1,"SVP MedianMood",1,0.125,0.222222222222222,0,NA,0.0966995356936608,1
"rand1",0.4,1,"SVP Wilcoxon",0.285714285714286,0.25,0.266666666666667,0,NA,0.0681211366641647,7
"rand1",0.4,1,"RFPOP",1,0.125,0.222222222222222,0,NA,0.0966995356936608,1
"rand1",0.4,1,"SVP Wilcoxon multiscale",0.285714285714286,0.25,0.266666666666667,0,NA,0.0681211366641647,7
"none",0.5,1,"PELT",0.0135135135135135,1,0.0266666666666667,0,NA,2.81711992738553,74
"none",0.5,1,"RFPOP paper",0.333333333333333,1,0.5,0,NA,0.142338652219407,3
"none",0.5,1,"SVP MedianMood",1,1,1,1,NA,0.0016566905354642,1
"none",0.5,1,"SVP Wilcoxon",1,1,1,1,NA,0.0016566905354642,1
"none",0.5,1,"RFPOP",1,1,1,1,NA,0.0016566905354642,1
"none",0.5,1,"SVP Wilcoxon multiscale",1,1,1,1,NA,0.0016566905354642,1
"up",0.5,1,"PELT",0.0506329113924051,0.5,0.0919540229885057,0,NA,2.51973159010877,79
"up",0.5,1,"RFPOP paper",0.5,0.25,0.333333333333333,0,NA,0.121541789037374,4
