"experiment","n","k","rep","method","time","detected"
"vary_n",8496,0,7,"PELT",0.0429999999999922,1
"vary_n",8496,0,7,"SVP BIC",0.000999999999990564,1
"vary_n",8496,0,7,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",8496,0,7,"SVP BIC multiscale",1.47099999999999,1
"vary_n",8496,0,8,"PELT",0.0649999999999977,1
"vary_n",8496,0,8,"SVP BIC",0.00100000000000477,1
"vary_n",8496,0,8,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",8496,0,8,"SVP BIC multiscale",1.452,1
"vary_n",8496,0,9,"PELT",0.0679999999999978,1
"vary_n",8496,0,9,"SVP BIC",0.00100000000000477,1
"vary_n",8496,0,9,"SVP BIC calibrated",0.000999999999990564,1
"vary_n",8496,0,9,"SVP BIC multiscale",1.416,1
"vary_n",8496,0,10,"PELT",0.0419999999999874,1
"vary_n",8496,0,10,"SVP BIC",0.00100000000000477,1
"vary_n",8496,0,10,"SVP BIC calibrated",0.00199999999999534,1
"vary_n",8496,0,10,"SVP BIC multiscale",1.52,1
"vary_n",8496,0,11,"PELT",0.0390000000000015,1
"vary_n",8496,0,11,"SVP BIC",0.000999999999990564,1
"vary_n",8496,0,11,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",8496,0,11,"SVP BIC multiscale",1.462,1
"vary_n",8496,0,12,"PELT",0.0450000000000017,1
"vary_n",8496,0,12,"SVP BIC",0.00100000000000477,1
"vary_n",8496,0,12,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",8496,0,12,"SVP BIC multiscale",1.449,1
"vary_n",8496,0,13,"PELT",0.039999999999992,1
"vary_n",8496,0,13,"SVP BIC",0.00100000000000477,1
"vary_n",8496,0,13,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",8496,0,13,"SVP BIC multiscale",1.485,1
"vary_n",8496,0,14,"PELT",0.0670000000000073,1
"vary_n",8496,0,14,"SVP BIC",0.00100000000000477,1
"vary_n",8496,0,14,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",8496,0,14,"SVP BIC multiscale",1.473,1
"vary_n",8496,0,15,"PELT",0.0289999999999964,1
"vary_n",8496,0,15,"SVP BIC",0.00100000000000477,1
"vary_n",8496,0,15,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",8496,0,15,"SVP BIC multiscale",1.47499999999999,1
"vary_n",8496,0,16,"PELT",0.0660000000000025,1
"vary_n",8496,0,16,"SVP BIC",0.000999999999990564,1
"vary_n",8496,0,16,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",8496,0,16,"SVP BIC multiscale",1.48599999999999,1
"vary_n",8496,0,17,"PELT",0.0519999999999925,1
"vary_n",8496,0,17,"SVP BIC",0.00100000000000477,1
"vary_n",8496,0,17,"SVP BIC calibrated",0.000999999999990564,1
"vary_n",8496,0,17,"SVP BIC multiscale",1.51700000000001,1
"vary_n",8496,0,18,"PELT",0.0660000000000025,1
"vary_n",8496,0,18,"SVP BIC",0.00100000000000477,1
"vary_n",8496,0,18,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",8496,0,18,"SVP BIC multiscale",1.488,1
"vary_n",8496,0,19,"PELT",0.061000000000007,1
"vary_n",8496,0,19,"SVP BIC",0.000999999999990564,1
"vary_n",8496,0,19,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",8496,0,19,"SVP BIC multiscale",1.441,1
"vary_n",8496,0,20,"PELT",0.0530000000000115,1
"vary_n",8496,0,20,"SVP BIC",0.000999999999990564,1
"vary_n",8496,0,20,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",8496,0,20,"SVP BIC multiscale",1.48399999999999,1
"vary_n",10575,0,1,"PELT",0.103000000000009,1
"vary_n",10575,0,1,"SVP BIC",0.00200000000000955,1
"vary_n",10575,0,1,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,1,"SVP BIC multiscale",2.24699999999999,1
"vary_n",10575,0,2,"PELT",0.0900000000000034,1
"vary_n",10575,0,2,"SVP BIC",0.00199999999998113,1
"vary_n",10575,0,2,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,2,"SVP BIC multiscale",2.274,1
"vary_n",10575,0,3,"PELT",0.108000000000004,1
"vary_n",10575,0,3,"SVP BIC",0.00100000000000477,1
"vary_n",10575,0,3,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,3,"SVP BIC multiscale",2.21100000000001,1
"vary_n",10575,0,4,"PELT",0.068000000000012,1
"vary_n",10575,0,4,"SVP BIC",0.00100000000000477,1
"vary_n",10575,0,4,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,4,"SVP BIC multiscale",2.30500000000001,1
"vary_n",10575,0,5,"PELT",0.0570000000000164,1
"vary_n",10575,0,5,"SVP BIC",0.00100000000000477,1
"vary_n",10575,0,5,"SVP BIC calibrated",1.05900000000003,2
"vary_n",10575,0,5,"SVP BIC multiscale",2.32300000000001,1
"vary_n",10575,0,6,"PELT",0.104000000000013,1
"vary_n",10575,0,6,"SVP BIC",0.00100000000000477,1
"vary_n",10575,0,6,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,6,"SVP BIC multiscale",2.35499999999999,1
"vary_n",10575,0,7,"PELT",0.0560000000000116,1
"vary_n",10575,0,7,"SVP BIC",0.00200000000000955,1
"vary_n",10575,0,7,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,7,"SVP BIC multiscale",2.29600000000002,1
"vary_n",10575,0,8,"PELT",0.0930000000000177,1
"vary_n",10575,0,8,"SVP BIC",0.00200000000000955,1
"vary_n",10575,0,8,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",10575,0,8,"SVP BIC multiscale",2.327,1
"vary_n",10575,0,9,"PELT",0.0869999999999891,1
"vary_n",10575,0,9,"SVP BIC",0.00100000000000477,1
"vary_n",10575,0,9,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",10575,0,9,"SVP BIC multiscale",2.321,1
"vary_n",10575,0,10,"PELT",0.10499999999999,1
"vary_n",10575,0,10,"SVP BIC",0.000999999999976353,1
"vary_n",10575,0,10,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,10,"SVP BIC multiscale",2.285,1
"vary_n",10575,0,11,"PELT",0.0819999999999936,1
"vary_n",10575,0,11,"SVP BIC",0.00100000000000477,1
"vary_n",10575,0,11,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,11,"SVP BIC multiscale",2.25799999999998,1
"vary_n",10575,0,12,"PELT",0.109999999999985,1
"vary_n",10575,0,12,"SVP BIC",0.00100000000000477,1
"vary_n",10575,0,12,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,12,"SVP BIC multiscale",2.39700000000002,1
"vary_n",10575,0,13,"PELT",0.0759999999999934,1
"vary_n",10575,0,13,"SVP BIC",0.00100000000000477,1
"vary_n",10575,0,13,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,13,"SVP BIC multiscale",2.30499999999998,1
"vary_n",10575,0,14,"PELT",0.102000000000004,1
"vary_n",10575,0,14,"SVP BIC",0.00100000000000477,1
"vary_n",10575,0,14,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,14,"SVP BIC multiscale",2.31299999999999,1
"vary_n",10575,0,15,"PELT",0.061000000000007,1
"vary_n",10575,0,15,"SVP BIC",0.00199999999998113,1
"vary_n",10575,0,15,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,15,"SVP BIC multiscale",2.261,1
"vary_n",10575,0,16,"PELT",0.063999999999993,1
"vary_n",10575,0,16,"SVP BIC",0.00200000000000955,1
"vary_n",10575,0,16,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,16,"SVP BIC multiscale",2.33599999999998,1
"vary_n",10575,0,17,"PELT",0.078000000000003,1
"vary_n",10575,0,17,"SVP BIC",0.00100000000000477,1
"vary_n",10575,0,17,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,17,"SVP BIC multiscale",1.70599999999999,2
"vary_n",10575,0,18,"PELT",0.106999999999999,1
"vary_n",10575,0,18,"SVP BIC",0.00200000000000955,1
"vary_n",10575,0,18,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,18,"SVP BIC multiscale",2.24200000000002,1
"vary_n",10575,0,19,"PELT",0.0859999999999843,1
"vary_n",10575,0,19,"SVP BIC",0.00100000000000477,1
"vary_n",10575,0,19,"SVP BIC calibrated",0.00199999999998113,1
"vary_n",10575,0,19,"SVP BIC multiscale",2.22399999999999,1
"vary_n",10575,0,20,"PELT",0.0559999999999832,1
"vary_n",10575,0,20,"SVP BIC",0.00200000000000955,1
"vary_n",10575,0,20,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",10575,0,20,"SVP BIC multiscale",2.292,1
"vary_n",13163,0,1,"PELT",0.157000000000011,1
"vary_n",13163,0,1,"SVP BIC",0.00200000000000955,1
"vary_n",13163,0,1,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",13163,0,1,"SVP BIC multiscale",3.649,1
"vary_n",13163,0,2,"PELT",0.157999999999987,1
"vary_n",13163,0,2,"SVP BIC",0.00199999999998113,1
"vary_n",13163,0,2,"SVP BIC calibrated",0.00199999999998113,1
"vary_n",13163,0,2,"SVP BIC multiscale",3.54599999999999,1
"vary_n",13163,0,3,"PELT",0.0679999999999836,1
"vary_n",13163,0,3,"SVP BIC",0.00100000000000477,1
"vary_n",13163,0,3,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",13163,0,3,"SVP BIC multiscale",3.512,1
"vary_n",13163,0,4,"PELT",0.100000000000023,1
"vary_n",13163,0,4,"SVP BIC",0.00200000000000955,1
"vary_n",13163,0,4,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",13163,0,4,"SVP BIC multiscale",3.578,1
"vary_n",13163,0,5,"PELT",0.121999999999986,1
"vary_n",13163,0,5,"SVP BIC",0.00100000000000477,1
"vary_n",13163,0,5,"SVP BIC calibrated",0.00199999999998113,1
"vary_n",13163,0,5,"SVP BIC multiscale",3.54300000000001,1
"vary_n",13163,0,6,"PELT",0.161999999999978,1
"vary_n",13163,0,6,"SVP BIC",0.00100000000000477,1
"vary_n",13163,0,6,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",13163,0,6,"SVP BIC multiscale",3.57300000000001,1
"vary_n",13163,0,7,"PELT",0.12299999999999,1
"vary_n",13163,0,7,"SVP BIC",0.00199999999998113,1
"vary_n",13163,0,7,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",13163,0,7,"SVP BIC multiscale",3.631,1
"vary_n",13163,0,8,"PELT",0.156000000000006,1
"vary_n",13163,0,8,"SVP BIC",0.00199999999998113,1
"vary_n",13163,0,8,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",13163,0,8,"SVP BIC multiscale",3.60300000000001,1
"vary_n",13163,0,9,"PELT",0.0840000000000032,1
"vary_n",13163,0,9,"SVP BIC",0.00100000000000477,1
"vary_n",13163,0,9,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",13163,0,9,"SVP BIC multiscale",3.65499999999997,1
"vary_n",13163,0,10,"PELT",0.061000000000007,1
"vary_n",13163,0,10,"SVP BIC",0.00100000000000477,1
"vary_n",13163,0,10,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",13163,0,10,"SVP BIC multiscale",3.65299999999999,1
"vary_n",13163,0,11,"PELT",0.0970000000000084,1
"vary_n",13163,0,11,"SVP BIC",0.00200000000000955,1
"vary_n",13163,0,11,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",13163,0,11,"SVP BIC multiscale",3.64699999999999,1
"vary_n",13163,0,12,"PELT",0.143000000000001,1
"vary_n",13163,0,12,"SVP BIC",0.00100000000000477,1
"vary_n",13163,0,12,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",13163,0,12,"SVP BIC multiscale",3.61600000000001,1
"vary_n",13163,0,13,"PELT",0.0900000000000034,1
"vary_n",13163,0,13,"SVP BIC",0.00200000000000955,1
"vary_n",13163,0,13,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",13163,0,13,"SVP BIC multiscale",3.68300000000002,1
"vary_n",13163,0,14,"PELT",0.0860000000000127,1
"vary_n",13163,0,14,"SVP BIC",0.00100000000000477,1
"vary_n",13163,0,14,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",13163,0,14,"SVP BIC multiscale",3.58699999999999,1
"vary_n",13163,0,15,"PELT",0.171999999999997,1
"vary_n",13163,0,15,"SVP BIC",0.000999999999976353,1
"vary_n",13163,0,15,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",13163,0,15,"SVP BIC multiscale",3.565,1
"vary_n",13163,0,16,"PELT",0.157000000000011,1
"vary_n",13163,0,16,"SVP BIC",0.00199999999998113,1
"vary_n",13163,0,16,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",13163,0,16,"SVP BIC multiscale",3.535,1
"vary_n",13163,0,17,"PELT",0.0800000000000125,1
"vary_n",13163,0,17,"SVP BIC",0.00199999999998113,1
"vary_n",13163,0,17,"SVP BIC calibrated",0.00100000000000477,1
"vary_n",13163,0,17,"SVP BIC multiscale",3.46599999999998,1
"vary_n",13163,0,18,"PELT",0.0829999999999984,1
"vary_n",13163,0,18,"SVP BIC",0.00100000000000477,1
"vary_n",13163,0,18,"SVP BIC calibrated",0.00199999999998113,1
"vary_n",13163,0,18,"SVP BIC multiscale",3.58500000000001,1
"vary_n",13163,0,19,"PELT",0.106999999999999,1
"vary_n",13163,0,19,"SVP BIC",0.00200000000000955,1
"vary_n",13163,0,19,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",13163,0,19,"SVP BIC multiscale",3.709,1
"vary_n",13163,0,20,"PELT",0.114000000000004,1
"vary_n",13163,0,20,"SVP BIC",0.00200000000000955,1
"vary_n",13163,0,20,"SVP BIC calibrated",0.00199999999998113,1
"vary_n",13163,0,20,"SVP BIC multiscale",3.62100000000001,1
"vary_n",16384,0,1,"PELT",0.157000000000011,1
"vary_n",16384,0,1,"SVP BIC",0.00399999999999068,1
"vary_n",16384,0,1,"SVP BIC calibrated",0.0040000000000191,1
"vary_n",16384,0,1,"SVP BIC multiscale",5.82599999999999,1
"vary_n",16384,0,2,"PELT",0.245999999999981,1
"vary_n",16384,0,2,"SVP BIC",0.00200000000000955,1
"vary_n",16384,0,2,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,2,"SVP BIC multiscale",5.71300000000002,1
"vary_n",16384,0,3,"PELT",0.257999999999981,1
"vary_n",16384,0,3,"SVP BIC",0.00200000000000955,1
"vary_n",16384,0,3,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,3,"SVP BIC multiscale",5.80200000000002,1
"vary_n",16384,0,4,"PELT",0.25,1
"vary_n",16384,0,4,"SVP BIC",0.00300000000004275,1
"vary_n",16384,0,4,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,4,"SVP BIC multiscale",5.767,1
"vary_n",16384,0,5,"PELT",0.257000000000005,1
"vary_n",16384,0,5,"SVP BIC",0.00200000000000955,1
"vary_n",16384,0,5,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,5,"SVP BIC multiscale",5.70600000000002,1
"vary_n",16384,0,6,"PELT",0.24799999999999,1
"vary_n",16384,0,6,"SVP BIC",0.0029999999999859,1
"vary_n",16384,0,6,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,6,"SVP BIC multiscale",5.75200000000001,1
"vary_n",16384,0,7,"PELT",0.15100000000001,1
"vary_n",16384,0,7,"SVP BIC",0.00200000000000955,1
"vary_n",16384,0,7,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,7,"SVP BIC multiscale",5.62900000000002,1
"vary_n",16384,0,8,"PELT",0.249000000000024,1
"vary_n",16384,0,8,"SVP BIC",0.00200000000000955,1
"vary_n",16384,0,8,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,8,"SVP BIC multiscale",5.87700000000001,1
"vary_n",16384,0,9,"PELT",0.173000000000002,1
"vary_n",16384,0,9,"SVP BIC",0.00199999999995271,1
"vary_n",16384,0,9,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,9,"SVP BIC multiscale",5.80100000000004,1
"vary_n",16384,0,10,"PELT",0.146000000000015,1
"vary_n",16384,0,10,"SVP BIC",0.00200000000000955,1
"vary_n",16384,0,10,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,10,"SVP BIC multiscale",5.76299999999998,1
"vary_n",16384,0,11,"PELT",0.127999999999986,1
"vary_n",16384,0,11,"SVP BIC",0.00200000000000955,1
"vary_n",16384,0,11,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,11,"SVP BIC multiscale",5.769,1
"vary_n",16384,0,12,"PELT",0.161000000000001,1
"vary_n",16384,0,12,"SVP BIC",0.00200000000000955,1
"vary_n",16384,0,12,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,12,"SVP BIC multiscale",5.60000000000002,1
"vary_n",16384,0,13,"PELT",0.134999999999991,1
"vary_n",16384,0,13,"SVP BIC",0.0010000000000332,1
"vary_n",16384,0,13,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,13,"SVP BIC multiscale",5.76299999999998,1
"vary_n",16384,0,14,"PELT",0.259000000000015,1
"vary_n",16384,0,14,"SVP BIC",0.00200000000000955,1
"vary_n",16384,0,14,"SVP BIC calibrated",0.00199999999995271,1
"vary_n",16384,0,14,"SVP BIC multiscale",5.74099999999999,1
"vary_n",16384,0,15,"PELT",0.21999999999997,1
"vary_n",16384,0,15,"SVP BIC",0.00200000000000955,1
"vary_n",16384,0,15,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,15,"SVP BIC multiscale",5.45999999999998,1
"vary_n",16384,0,16,"PELT",0.204000000000008,1
"vary_n",16384,0,16,"SVP BIC",0.00199999999995271,1
"vary_n",16384,0,16,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,16,"SVP BIC multiscale",5.57900000000001,1
"vary_n",16384,0,17,"PELT",0.230999999999995,1
"vary_n",16384,0,17,"SVP BIC",0.000999999999976353,1
"vary_n",16384,0,17,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,17,"SVP BIC multiscale",5.62,1
"vary_n",16384,0,18,"PELT",0.211999999999989,1
"vary_n",16384,0,18,"SVP BIC",0.00199999999995271,1
"vary_n",16384,0,18,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,18,"SVP BIC multiscale",5.60599999999999,1
"vary_n",16384,0,19,"PELT",0.204999999999984,1
"vary_n",16384,0,19,"SVP BIC",0.00200000000000955,1
"vary_n",16384,0,19,"SVP BIC calibrated",0.00199999999995271,1
"vary_n",16384,0,19,"SVP BIC multiscale",5.67399999999998,1
"vary_n",16384,0,20,"PELT",0.203000000000031,1
"vary_n",16384,0,20,"SVP BIC",0.0029999999999859,1
"vary_n",16384,0,20,"SVP BIC calibrated",0.00200000000000955,1
"vary_n",16384,0,20,"SVP BIC multiscale",5.59000000000003,1
"vary_k",10000,0,1,"PELT",0.0340000000000487,1
"vary_k",10000,0,1,"SVP BIC",0.000999999999976353,1
"vary_k",10000,0,1,"SVP BIC calibrated",0.0010000000000332,1
"vary_k",10000,0,1,"SVP BIC multiscale",2.04500000000002,1
"vary_k",10000,0,2,"PELT",0.0489999999999782,1
"vary_k",10000,0,2,"SVP BIC",0.000999999999976353,1
"vary_k",10000,0,2,"SVP BIC calibrated",0.0010000000000332,1
"vary_k",10000,0,2,"SVP BIC multiscale",2.02599999999995,1
"vary_k",10000,0,3,"PELT",0.0900000000000318,1
"vary_k",10000,0,3,"SVP BIC",0.00199999999995271,1
"vary_k",10000,0,3,"SVP BIC calibrated",0.000999999999976353,1
"vary_k",10000,0,3,"SVP BIC multiscale",1.99799999999999,1
"vary_k",10000,0,4,"PELT",0.0869999999999891,1
"vary_k",10000,0,4,"SVP BIC",0.00200000000000955,1
"vary_k",10000,0,4,"SVP BIC calibrated",0.0010000000000332,1
"vary_k",10000,0,4,"SVP BIC multiscale",2.11099999999999,1
"vary_k",10000,0,5,"PELT",0.0539999999999736,1
"vary_k",10000,0,5,"SVP BIC",0.0010000000000332,1
"vary_k",10000,0,5,"SVP BIC calibrated",0.00200000000000955,1
"vary_k",10000,0,5,"SVP BIC multiscale",1.99599999999998,1
"vary_k",10000,0,6,"PELT",0.0460000000000491,1
"vary_k",10000,0,6,"SVP BIC",0.0010000000000332,1
"vary_k",10000,0,6,"SVP BIC calibrated",0.000999999999976353,1
"vary_k",10000,0,6,"SVP BIC multiscale",2.05799999999999,1
"vary_k",10000,0,7,"PELT",0.0889999999999986,1
"vary_k",10000,0,7,"SVP BIC",0.000999999999976353,1
"vary_k",10000,0,7,"SVP BIC calibrated",0.000999999999976353,1
"vary_k",10000,0,7,"SVP BIC multiscale",2.06300000000005,1
"vary_k",10000,0,8,"PELT",0.0939999999999941,1
"vary_k",10000,0,8,"SVP BIC",0.000999999999976353,1
"vary_k",10000,0,8,"SVP BIC calibrated",0.00200000000000955,1
"vary_k",10000,0,8,"SVP BIC multiscale",2.036,1
"vary_k",10000,0,9,"PELT",0.0769999999999982,1
"vary_k",10000,0,9,"SVP BIC",0.00200000000000955,1
"vary_k",10000,0,9,"SVP BIC calibrated",0.000999999999976353,1
"vary_k",10000,0,9,"SVP BIC multiscale",2.05399999999997,1
"vary_k",10000,0,10,"PELT",0.0900000000000318,1
"vary_k",10000,0,10,"SVP BIC",0.000999999999976353,1
"vary_k",10000,0,10,"SVP BIC calibrated",0.000999999999976353,1
"vary_k",10000,0,10,"SVP BIC multiscale",2.04399999999998,1
"vary_k",10000,1,1,"PELT",0.0339999999999918,2
"vary_k",10000,1,1,"SVP BIC",0.848000000000013,2
"vary_k",10000,1,1,"SVP BIC calibrated",0.846000000000004,2
"vary_k",10000,1,1,"SVP BIC multiscale",0.978000000000009,2
"vary_k",10000,1,2,"PELT",0.0469999999999686,2
"vary_k",10000,1,2,"SVP BIC",0.890000000000043,2
"vary_k",10000,1,2,"SVP BIC calibrated",0.870999999999981,2
"vary_k",10000,1,2,"SVP BIC multiscale",0.993999999999971,2
"vary_k",10000,1,3,"PELT",0.0470000000000255,2
"vary_k",10000,1,3,"SVP BIC",0.847999999999956,2
"vary_k",10000,1,3,"SVP BIC calibrated",0.843999999999994,2
"vary_k",10000,1,3,"SVP BIC multiscale",0.98599999999999,2
"vary_k",10000,1,4,"PELT",0.0450000000000159,2
"vary_k",10000,1,4,"SVP BIC",0.865000000000009,2
"vary_k",10000,1,4,"SVP BIC calibrated",0.881000000000029,2
"vary_k",10000,1,4,"SVP BIC multiscale",1.01499999999999,2
"vary_k",10000,1,5,"PELT",0.0469999999999686,2
"vary_k",10000,1,5,"SVP BIC",0.871000000000038,2
"vary_k",10000,1,5,"SVP BIC calibrated",0.867999999999995,2
"vary_k",10000,1,5,"SVP BIC multiscale",0.992999999999995,2
"vary_k",10000,1,6,"PELT",0.049000000000035,2
"vary_k",10000,1,6,"SVP BIC",0.859999999999957,2
"vary_k",10000,1,6,"SVP BIC calibrated",0.86099999999999,2
"vary_k",10000,1,6,"SVP BIC multiscale",0.98399999999998,2
"vary_k",10000,1,7,"PELT",0.0460000000000491,2
"vary_k",10000,1,7,"SVP BIC",0.842999999999961,2
"vary_k",10000,1,7,"SVP BIC calibrated",0.843999999999994,2
"vary_k",10000,1,7,"SVP BIC multiscale",0.971000000000004,2
"vary_k",10000,1,8,"PELT",0.0480000000000018,2
"vary_k",10000,1,8,"SVP BIC",0.853999999999985,2
"vary_k",10000,1,8,"SVP BIC calibrated",0.850999999999999,2
"vary_k",10000,1,8,"SVP BIC multiscale",0.980000000000018,2
"vary_k",10000,1,9,"PELT",0.04200000000003,2
"vary_k",10000,1,9,"SVP BIC",0.84899999999999,2
"vary_k",10000,1,9,"SVP BIC calibrated",0.805000000000007,3
"vary_k",10000,1,9,"SVP BIC multiscale",0.953000000000031,3
"vary_k",10000,1,10,"PELT",0.0480000000000018,2
"vary_k",10000,1,10,"SVP BIC",0.850999999999999,2
"vary_k",10000,1,10,"SVP BIC calibrated",0.84899999999999,2
"vary_k",10000,1,10,"SVP BIC multiscale",0.995999999999981,2
"vary_k",10000,2,1,"PELT",0.0289999999999964,3
"vary_k",10000,2,1,"SVP BIC",0.560000000000002,3
"vary_k",10000,2,1,"SVP BIC calibrated",0.548999999999978,3
"vary_k",10000,2,1,"SVP BIC multiscale",0.636000000000024,3
"vary_k",10000,2,2,"PELT",0.0260000000000105,3
"vary_k",10000,2,2,"SVP BIC",0.56899999999996,3
"vary_k",10000,2,2,"SVP BIC calibrated",0.560000000000002,3
"vary_k",10000,2,2,"SVP BIC multiscale",0.649000000000001,3
"vary_k",10000,2,3,"PELT",0.0240000000000009,3
"vary_k",10000,2,3,"SVP BIC",0.569000000000017,3
"vary_k",10000,2,3,"SVP BIC calibrated",0.635000000000048,3
"vary_k",10000,2,3,"SVP BIC multiscale",0.692999999999984,3
"vary_k",10000,2,4,"PELT",0.0300000000000296,3
"vary_k",10000,2,4,"SVP BIC",0.576999999999998,3
"vary_k",10000,2,4,"SVP BIC calibrated",0.634999999999991,3
"vary_k",10000,2,4,"SVP BIC multiscale",0.674999999999955,3
"vary_k",10000,2,5,"PELT",0.02800000000002,3
"vary_k",10000,2,5,"SVP BIC",0.649999999999977,3
"vary_k",10000,2,5,"SVP BIC calibrated",0.603999999999985,3
"vary_k",10000,2,5,"SVP BIC multiscale",0.657000000000039,3
"vary_k",10000,2,6,"PELT",0.0340000000000487,3
"vary_k",10000,2,6,"SVP BIC",0.545000000000016,3
"vary_k",10000,2,6,"SVP BIC calibrated",0.543999999999983,3
"vary_k",10000,2,6,"SVP BIC multiscale",0.629999999999995,3
"vary_k",10000,2,7,"PELT",0.0339999999999918,3
"vary_k",10000,2,7,"SVP BIC",0.567000000000007,3
"vary_k",10000,2,7,"SVP BIC calibrated",0.579999999999984,3
"vary_k",10000,2,7,"SVP BIC multiscale",0.68199999999996,3
"vary_k",10000,2,8,"PELT",0.0230000000000246,3
"vary_k",10000,2,8,"SVP BIC",0.579000000000008,3
"vary_k",10000,2,8,"SVP BIC calibrated",0.56699999999995,3
"vary_k",10000,2,8,"SVP BIC multiscale",0.65500000000003,3
"vary_k",10000,2,9,"PELT",0.0360000000000014,3
"vary_k",10000,2,9,"SVP BIC",0.564999999999998,3
"vary_k",10000,2,9,"SVP BIC calibrated",0.562999999999988,3
"vary_k",10000,2,9,"SVP BIC multiscale",0.641999999999996,3
"vary_k",10000,2,10,"PELT",0.0329999999999586,3
"vary_k",10000,2,10,"SVP BIC",0.543000000000006,3
"vary_k",10000,2,10,"SVP BIC calibrated",0.552999999999997,3
"vary_k",10000,2,10,"SVP BIC multiscale",0.634000000000015,3
"vary_k",10000,3,1,"PELT",0.0219999999999914,4
"vary_k",10000,3,1,"SVP BIC",0.456999999999994,4
"vary_k",10000,3,1,"SVP BIC calibrated",0.418999999999983,4
"vary_k",10000,3,1,"SVP BIC multiscale",0.480000000000018,4
"vary_k",10000,3,2,"PELT",0.0249999999999773,4
"vary_k",10000,3,2,"SVP BIC",0.420999999999992,4
"vary_k",10000,3,2,"SVP BIC calibrated",0.423000000000002,4
"vary_k",10000,3,2,"SVP BIC multiscale",0.473000000000013,4
"vary_k",10000,3,3,"PELT",0.0249999999999773,4
"vary_k",10000,3,3,"SVP BIC",0.409999999999968,4
"vary_k",10000,3,3,"SVP BIC calibrated",0.467000000000041,4
"vary_k",10000,3,3,"SVP BIC multiscale",0.463999999999999,4
"vary_k",10000,3,4,"PELT",0.0229999999999677,4
"vary_k",10000,3,4,"SVP BIC",0.420000000000016,4
