"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","MSE","NumSegments"
"none",0.4,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.000924701642365375,1
"none",0.4,6,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00209783486805696,1
"up",0.4,6,"PELT",0.0412371134020619,0.5,0.0761904761904762,0,4.32109344693662,97
"up",0.4,6,"RFPOP paper",0.333333333333333,0.125,0.181818181818182,0,0.112667160661323,3
"up",0.4,6,"SVP MedianMood",0.666666666666667,0.25,0.363636363636364,0,0.12657504108212,3
"up",0.4,6,"SVP Wilcoxon",0.285714285714286,0.25,0.266666666666667,0,0.143252105162518,7
"up",0.4,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.333333333333333,0.25,0.285714285714286,0,0.0680406319196143,6
"up",0.4,6,"RFPOP (null-matched c=2.75)",0.333333333333333,0.125,0.181818181818182,0,0.112667160661323,3
"updown",0.4,6,"PELT",0.0238095238095238,0.25,0.0434782608695652,0,4.57653583577281,84
"updown",0.4,6,"RFPOP paper",1,0.125,0.222222222222222,0,0.0405646127961928,1
"updown",0.4,6,"SVP MedianMood",1,0.125,0.222222222222222,0,0.0400398531013955,1
"updown",0.4,6,"SVP Wilcoxon",0.375,0.375,0.375,1,0.141099983533479,8
"updown",0.4,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.428571428571429,0.375,0.4,0,0.118062186898021,7
"updown",0.4,6,"RFPOP (null-matched c=2.75)",1,0.125,0.222222222222222,0,0.0405646127961928,1
"rand1",0.4,6,"PELT",0.0348837209302326,0.375,0.0638297872340425,0,8.34133008722052,86
"rand1",0.4,6,"RFPOP paper",0.333333333333333,0.125,0.181818181818182,0,0.136105267339694,3
"rand1",0.4,6,"SVP MedianMood",1,0.125,0.222222222222222,0,0.107228180923795,1
"rand1",0.4,6,"SVP Wilcoxon",0.285714285714286,0.25,0.266666666666667,0,0.113742296177222,7
"rand1",0.4,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.333333333333333,0.25,0.285714285714286,0,0.0512043562552209,6
"rand1",0.4,6,"RFPOP (null-matched c=2.75)",1,0.125,0.222222222222222,0,0.0942349061153722,1
"none",0.5,6,"PELT",0.0133333333333333,1,0.0263157894736842,0,2.97855083154057,75
"none",0.5,6,"RFPOP paper",1,1,1,1,0.0026178370954603,1
"none",0.5,6,"SVP MedianMood",1,1,1,1,0.00174584311664441,1
"none",0.5,6,"SVP Wilcoxon",1,1,1,1,0.00174584311664441,1
"none",0.5,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00174584311664441,1
"none",0.5,6,"RFPOP (null-matched c=2.75)",1,1,1,1,0.0026178370954603,1
"up",0.5,6,"PELT",0.0410958904109589,0.375,0.0740740740740741,0,3.4159010536718,73
"up",0.5,6,"RFPOP paper",0.2,0.125,0.153846153846154,0,0.221829297607322,5
"up",0.5,6,"SVP MedianMood",0.333333333333333,0.125,0.181818181818182,0,0.168241967033739,3
"up",0.5,6,"SVP Wilcoxon",0.285714285714286,0.25,0.266666666666667,0,0.0702830937228693,7
"up",0.5,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.285714285714286,0.25,0.266666666666667,0,0.0634791201845312,7
"up",0.5,6,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.103190721660909,4
"updown",0.5,6,"PELT",0.0317460317460317,0.25,0.0563380281690141,0,7.91705566420799,63
"updown",0.5,6,"RFPOP paper",0.25,0.125,0.166666666666667,0,0.0941314530690162,4
"updown",0.5,6,"SVP MedianMood",1,0.125,0.222222222222222,0,0.0873864328498274,1
"updown",0.5,6,"SVP Wilcoxon",0.285714285714286,0.25,0.266666666666667,0,0.197971656676717,7
"updown",0.5,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.285714285714286,0.25,0.266666666666667,0,0.200921101553712,7
"updown",0.5,6,"RFPOP (null-matched c=2.75)",1,0.125,0.222222222222222,0,0.0669568466563766,1
"rand1",0.5,6,"PELT",0.0333333333333333,0.375,0.0612244897959184,0,8.21342939106538,90
"rand1",0.5,6,"RFPOP paper",0.2,0.125,0.153846153846154,0,0.130223397941068,5
"rand1",0.5,6,"SVP MedianMood",0.5,0.125,0.2,0,0.148291319649046,2
"rand1",0.5,6,"SVP Wilcoxon",0.166666666666667,0.125,0.142857142857143,0,0.126249533335985,6
"rand1",0.5,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.166666666666667,0.125,0.142857142857143,0,0.111207175172002,6
"rand1",0.5,6,"RFPOP (null-matched c=2.75)",1,0.125,0.222222222222222,0,0.150395737438992,1
"none",0.6,6,"PELT",0.0140845070422535,1,0.0277777777777778,0,9.19238806689828,71
"none",0.6,6,"RFPOP paper",1,1,1,1,1.12703110083239e-05,1
"none",0.6,6,"SVP MedianMood",1,1,1,1,0.00162374334419557,1
"none",0.6,6,"SVP Wilcoxon",1,1,1,1,0.00162374334419557,1
"none",0.6,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00162374334419557,1
"none",0.6,6,"RFPOP (null-matched c=2.75)",1,1,1,1,1.12703110083239e-05,1
"up",0.6,6,"PELT",0.0632911392405063,0.625,0.114942528735632,0,5.53220593039398,79
"up",0.6,6,"RFPOP paper",0.25,0.125,0.166666666666667,0,0.175932090933869,4
"up",0.6,6,"SVP MedianMood",0.333333333333333,0.125,0.181818181818182,0,0.262107151480795,3
"up",0.6,6,"SVP Wilcoxon",0.25,0.25,0.25,1,0.113344337229874,8
"up",0.6,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.714285714285714,0.625,0.666666666666667,0,0.0675670226941932,7
"up",0.6,6,"RFPOP (null-matched c=2.75)",0.25,0.125,0.166666666666667,0,0.175932090933869,4
"updown",0.6,6,"PELT",0.0579710144927536,0.5,0.103896103896104,0,3.22218109739655,69
"updown",0.6,6,"RFPOP paper",0.333333333333333,0.125,0.181818181818182,0,0.134188803578266,3
"updown",0.6,6,"SVP MedianMood",1,0.125,0.222222222222222,0,0.0931456668536397,1
"updown",0.6,6,"SVP Wilcoxon",0.142857142857143,0.125,0.133333333333333,0,0.119153123607366,7
"updown",0.6,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.428571428571429,0.375,0.4,0,0.128265961207659,7
"updown",0.6,6,"RFPOP (null-matched c=2.75)",1,0.125,0.222222222222222,0,0.0901204130907105,1
"rand1",0.6,6,"PELT",0.0606060606060606,0.5,0.108108108108108,0,3.15907203302996,66
"rand1",0.6,6,"RFPOP paper",0.6,0.375,0.461538461538462,0,0.0624438955510811,5
"rand1",0.6,6,"SVP MedianMood",0.666666666666667,0.25,0.363636363636364,0,0.146275770055238,3
"rand1",0.6,6,"SVP Wilcoxon",0.285714285714286,0.25,0.266666666666667,0,0.052647746956959,7
"rand1",0.6,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.571428571428571,0.5,0.533333333333333,0,0.0305239219208389,7
"rand1",0.6,6,"RFPOP (null-matched c=2.75)",0.333333333333333,0.125,0.181818181818182,0,0.116372810385617,3
"none",0.7,6,"PELT",0.0136986301369863,1,0.027027027027027,0,3.23334905507784,73
"none",0.7,6,"RFPOP paper",1,1,1,1,0.00124593594997906,1
"none",0.7,6,"SVP MedianMood",1,1,1,1,0.00606773692752982,1
"none",0.7,6,"SVP Wilcoxon",1,1,1,1,0.00606773692752982,1
"none",0.7,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00606773692752982,1
"none",0.7,6,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00124593594997906,1
"up",0.7,6,"PELT",0.0357142857142857,0.375,0.0652173913043478,0,4.13933275376398,84
"up",0.7,6,"RFPOP paper",0.25,0.125,0.166666666666667,0,0.227273560892508,4
"up",0.7,6,"SVP MedianMood",0.25,0.125,0.166666666666667,0,0.230811907242708,4
"up",0.7,6,"SVP Wilcoxon",0.142857142857143,0.125,0.133333333333333,0,0.170935946426834,7
"up",0.7,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.428571428571429,0.375,0.4,0,0.125666152018604,7
"up",0.7,6,"RFPOP (null-matched c=2.75)",0.25,0.125,0.166666666666667,0,0.227273560892508,4
"updown",0.7,6,"PELT",0.025974025974026,0.25,0.0470588235294118,0,3.47644256355886,77
"updown",0.7,6,"RFPOP paper",0.5,0.125,0.2,0,0.122988935778225,2
"updown",0.7,6,"SVP MedianMood",0.5,0.125,0.2,0,0.117157756631978,2
"updown",0.7,6,"SVP Wilcoxon",0.375,0.375,0.375,1,0.0832633939727172,8
"updown",0.7,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.428571428571429,0.375,0.4,0,0.0629183859706796,7
"updown",0.7,6,"RFPOP (null-matched c=2.75)",0.5,0.125,0.2,0,0.122988935778225,2
"rand1",0.7,6,"PELT",0.0533333333333333,0.5,0.0963855421686747,0,11.9945783264292,75
"rand1",0.7,6,"RFPOP paper",0.333333333333333,0.25,0.285714285714286,0,0.0795131622611893,6
"rand1",0.7,6,"SVP MedianMood",0.333333333333333,0.125,0.181818181818182,0,0.194387591889914,3
"rand1",0.7,6,"SVP Wilcoxon",0.125,0.125,0.125,1,0.65652843876263,8
"rand1",0.7,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.428571428571429,0.375,0.4,0,0.228360222349601,7
"rand1",0.7,6,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.129720137551672,4
"none",0.8,6,"PELT",0.0149253731343284,1,0.0294117647058824,0,2.55629920635378,67
"none",0.8,6,"RFPOP paper",1,1,1,1,0.00520734854999449,1
"none",0.8,6,"SVP MedianMood",1,1,1,1,0.00984841967662296,1
"none",0.8,6,"SVP Wilcoxon",1,1,1,1,0.00984841967662296,1
"none",0.8,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00984841967662296,1
"none",0.8,6,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00520734854999449,1
"up",0.8,6,"PELT",0.0352941176470588,0.375,0.0645161290322581,0,5.37944232632888,85
"up",0.8,6,"RFPOP paper",0.5,0.25,0.333333333333333,0,0.28757337797788,4
"up",0.8,6,"SVP MedianMood",0.2,0.125,0.153846153846154,0,0.200681187822396,5
"up",0.8,6,"SVP Wilcoxon",0.285714285714286,0.25,0.266666666666667,0,0.118587695481289,7
"up",0.8,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.285714285714286,0.25,0.266666666666667,0,0.115287971747026,7
"up",0.8,6,"RFPOP (null-matched c=2.75)",0.666666666666667,0.25,0.363636363636364,0,0.387482966091203,3
"updown",0.8,6,"PELT",0.0379746835443038,0.375,0.0689655172413793,0,30.9719332101301,79
"updown",0.8,6,"RFPOP paper",0.4,0.25,0.307692307692308,0,0.123280925727365,5
"updown",0.8,6,"SVP MedianMood",0.5,0.125,0.2,0,0.292886823758862,2
"updown",0.8,6,"SVP Wilcoxon",0.375,0.375,0.375,1,0.434531133478777,8
"updown",0.8,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.375,0.375,0.375,1,0.431632356303677,8
"updown",0.8,6,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.11934177116491,4
"rand1",0.8,6,"PELT",0.0434782608695652,0.375,0.0779220779220779,0,5.09514426776149,69
"rand1",0.8,6,"RFPOP paper",0.571428571428571,0.5,0.533333333333333,0,0.170087290519775,7
"rand1",0.8,6,"SVP MedianMood",0.666666666666667,0.25,0.363636363636364,0,0.201003820500901,3
"rand1",0.8,6,"SVP Wilcoxon",0.285714285714286,0.25,0.266666666666667,0,0.1063062665915,7
"rand1",0.8,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.428571428571429,0.375,0.4,0,0.105159124775504,7
"rand1",0.8,6,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.176711382516718,4
"none",0.9,6,"PELT",0.0208333333333333,1,0.0408163265306122,0,2.56099767836732,48
"none",0.9,6,"RFPOP paper",1,1,1,1,0.00402569974318606,1
"none",0.9,6,"SVP MedianMood",1,1,1,1,0.000651646682900637,1
"none",0.9,6,"SVP Wilcoxon",1,1,1,1,0.000651646682900637,1
"none",0.9,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.000651646682900637,1
"none",0.9,6,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00402569974318606,1
"up",0.9,6,"PELT",0.0375,0.375,0.0681818181818182,0,4.63943926466017,80
"up",0.9,6,"RFPOP paper",0.5,0.25,0.333333333333333,0,0.226333958641815,4
"up",0.9,6,"SVP MedianMood",0.25,0.125,0.166666666666667,0,0.319231568380414,4
"up",0.9,6,"SVP Wilcoxon",0.25,0.25,0.25,1,0.123161363625291,8
"up",0.9,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.5,0.5,0.5,1,0.0632484617298148,8
"up",0.9,6,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.226333958641815,4
"updown",0.9,6,"PELT",0.0121951219512195,0.125,0.0222222222222222,0,146.687966870648,82
"updown",0.9,6,"RFPOP paper",0.375,0.375,0.375,1,0.107363034773188,8
"updown",0.9,6,"SVP MedianMood",0.5,0.125,0.2,0,1.16578439417173,2
"updown",0.9,6,"SVP Wilcoxon",0.25,0.25,0.25,1,2.04865488181848,8
"updown",0.9,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.375,0.375,0.375,1,1.42795933133295,8
"updown",0.9,6,"RFPOP (null-matched c=2.75)",0.375,0.375,0.375,1,0.107363034773188,8
"rand1",0.9,6,"PELT",0.0645161290322581,0.5,0.114285714285714,0,2.80449977609655,62
"rand1",0.9,6,"RFPOP paper",0.428571428571429,0.375,0.4,0,0.138210998496721,7
"rand1",0.9,6,"SVP MedianMood",0.5,0.25,0.333333333333333,0,0.213658105001143,4
"rand1",0.9,6,"SVP Wilcoxon",0.375,0.375,0.375,1,0.141954193092071,8
"rand1",0.9,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.25,0.25,0.25,1,0.147568165075362,8
"rand1",0.9,6,"RFPOP (null-matched c=2.75)",0.5,0.375,0.428571428571429,0,0.0666713033288579,6
"none",1,6,"PELT",0.0113636363636364,1,0.0224719101123595,0,7.59967987439268,88
"none",1,6,"RFPOP paper",1,1,1,1,0.00166246386357858,1
"none",1,6,"SVP MedianMood",1,1,1,1,0.00613777810294103,1
"none",1,6,"SVP Wilcoxon",1,1,1,1,0.00613777810294103,1
"none",1,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00613777810294103,1
"none",1,6,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00166246386357858,1
"up",1,6,"PELT",0.038961038961039,0.375,0.0705882352941176,0,61.4493874257007,77
"up",1,6,"RFPOP paper",0.4,0.25,0.307692307692308,0,0.25487332010655,5
"up",1,6,"SVP MedianMood",0.4,0.25,0.307692307692308,0,0.634280882975649,5
"up",1,6,"SVP Wilcoxon",0.25,0.25,0.25,1,0.955521329794786,8
"up",1,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.375,0.375,0.375,1,0.49901496236794,8
"up",1,6,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.39134165541683,4
"updown",1,6,"PELT",0.0641025641025641,0.625,0.116279069767442,0,3.80506102351041,78
"updown",1,6,"RFPOP paper",0.375,0.375,0.375,1,0.0890578383630733,8
"updown",1,6,"SVP MedianMood",1,0.125,0.222222222222222,0,0.255789664493316,1
"updown",1,6,"SVP Wilcoxon",0.625,0.625,0.625,1,0.0819820829233324,8
"updown",1,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.104512283604088,8
"updown",1,6,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.218239887430678,4
"rand1",1,6,"PELT",0.0238095238095238,0.25,0.0434782608695652,0,2.96487443485277,84
"rand1",1,6,"RFPOP paper",0.5,0.375,0.428571428571429,0,0.0776561347060419,6
"rand1",1,6,"SVP MedianMood",0.25,0.125,0.166666666666667,0,0.422352481723917,4
"rand1",1,6,"SVP Wilcoxon",0.25,0.25,0.25,1,0.220678685211894,8
"rand1",1,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.428571428571429,0.375,0.4,0,0.184232187551275,7
"rand1",1,6,"RFPOP (null-matched c=2.75)",0.5,0.375,0.428571428571429,0,0.0776561347060419,6
"none",1.1,6,"PELT",0.0108695652173913,1,0.021505376344086,0,5.24291792464202,92
"none",1.1,6,"RFPOP paper",1,1,1,1,0.00338584417907793,1
"none",1.1,6,"SVP MedianMood",1,1,1,1,2.3601185461593e-06,1
"none",1.1,6,"SVP Wilcoxon",1,1,1,1,2.3601185461593e-06,1
"none",1.1,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,2.3601185461593e-06,1
"none",1.1,6,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00338584417907793,1
"up",1.1,6,"PELT",0.0512820512820513,0.5,0.0930232558139535,0,2.22634437098103,78
"up",1.1,6,"RFPOP paper",0.75,0.375,0.5,0,0.480216192071741,4
"up",1.1,6,"SVP MedianMood",0.6,0.375,0.461538461538462,0,0.259706034425764,5
"up",1.1,6,"SVP Wilcoxon",0.75,0.75,0.75,1,0.0425871782683695,8
"up",1.1,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.875,0.875,0.875,1,0.0295196648711642,8
"up",1.1,6,"RFPOP (null-matched c=2.75)",0.75,0.375,0.5,0,0.480216192071741,4
"updown",1.1,6,"PELT",0.0625,0.5,0.111111111111111,0,4.31044056764492,64
"updown",1.1,6,"RFPOP paper",0.625,0.625,0.625,1,0.0462848843076207,8
"updown",1.1,6,"SVP MedianMood",0.5,0.125,0.2,0,0.276896192012369,2
"updown",1.1,6,"SVP Wilcoxon",0.625,0.625,0.625,1,0.0524743726410283,8
"updown",1.1,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.047016261660259,8
"updown",1.1,6,"RFPOP (null-matched c=2.75)",0.666666666666667,0.5,0.571428571428572,0,0.136286455997733,6
"rand1",1.1,6,"PELT",0.0645161290322581,0.75,0.118811881188119,0,116.170213514171,93
"rand1",1.1,6,"RFPOP paper",1,0.75,0.857142857142857,0,0.0367189725897252,6
"rand1",1.1,6,"SVP MedianMood",0.5,0.25,0.333333333333333,0,1.11284345907033,4
"rand1",1.1,6,"SVP Wilcoxon",0.25,0.25,0.25,1,1.32676498809478,8
"rand1",1.1,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,1.14746928271331,8
"rand1",1.1,6,"RFPOP (null-matched c=2.75)",1,0.75,0.857142857142857,0,0.0367189725897252,6
"none",1.2,6,"PELT",0.0116279069767442,1,0.0229885057471264,0,4.01652854043481,86
"none",1.2,6,"RFPOP paper",1,1,1,1,0.012386128046837,1
"none",1.2,6,"SVP MedianMood",1,1,1,1,0.00646746891205679,1
"none",1.2,6,"SVP Wilcoxon",1,1,1,1,0.00646746891205679,1
"none",1.2,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00646746891205679,1
"none",1.2,6,"RFPOP (null-matched c=2.75)",1,1,1,1,0.012386128046837,1
"up",1.2,6,"PELT",0.0731707317073171,0.75,0.133333333333333,0,3.11751141545324,82
"up",1.2,6,"RFPOP paper",0.8,0.5,0.615384615384615,0,0.300292076497723,5
"up",1.2,6,"SVP MedianMood",0.2,0.125,0.153846153846154,0,0.459307333480481,5
"up",1.2,6,"SVP Wilcoxon",0.625,0.625,0.625,1,0.0744025033302891,8
"up",1.2,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.0698614368754789,8
"up",1.2,6,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.484538610977748,4
"updown",1.2,6,"PELT",0.08,0.75,0.144578313253012,0,2.6884913842595,75
"updown",1.2,6,"RFPOP paper",0.5,0.5,0.5,1,0.0478121706738384,8
"updown",1.2,6,"SVP MedianMood",0.333333333333333,0.125,0.181818181818182,0,0.357198605288357,3
"updown",1.2,6,"SVP Wilcoxon",0.25,0.25,0.25,1,0.182094096043282,8
"updown",1.2,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.0591977161029023,8
"updown",1.2,6,"RFPOP (null-matched c=2.75)",0.5,0.5,0.5,1,0.0478121706738384,8
"rand1",1.2,6,"PELT",0.0882352941176471,0.75,0.157894736842105,0,3.44181950274738,68
"rand1",1.2,6,"RFPOP paper",0.833333333333333,0.625,0.714285714285714,0,0.0665927162802073,6
"rand1",1.2,6,"SVP MedianMood",0.6,0.375,0.461538461538462,0,0.344839777108793,5
"rand1",1.2,6,"SVP Wilcoxon",0.571428571428571,0.5,0.533333333333333,0,0.070561173825697,7
"rand1",1.2,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.714285714285714,0.625,0.666666666666667,0,0.0589591536898173,7
"rand1",1.2,6,"RFPOP (null-matched c=2.75)",0.833333333333333,0.625,0.714285714285714,0,0.0665927162802073,6
"none",1.3,6,"PELT",0.0142857142857143,1,0.028169014084507,0,3.17009691073262,70
"none",1.3,6,"RFPOP paper",1,1,1,1,0.00198220663433734,1
"none",1.3,6,"SVP MedianMood",1,1,1,1,0.00915190690501161,1
"none",1.3,6,"SVP Wilcoxon",1,1,1,1,0.00915190690501161,1
"none",1.3,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00915190690501161,1
"none",1.3,6,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00198220663433734,1
"up",1.3,6,"PELT",0.0602409638554217,0.625,0.10989010989011,0,4.66884152718797,83
"up",1.3,6,"RFPOP paper",1,0.625,0.769230769230769,0,0.338346128581916,5
"up",1.3,6,"SVP MedianMood",0.4,0.25,0.307692307692308,0,0.500612810498567,5
"up",1.3,6,"SVP Wilcoxon",0.625,0.625,0.625,1,0.0903988123025733,8
"up",1.3,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.0966272395779796,8
"up",1.3,6,"RFPOP (null-matched c=2.75)",0.75,0.375,0.5,0,0.673906850096044,4
"updown",1.3,6,"PELT",0.0543478260869565,0.625,0.1,0,7.7851173272481,92
"updown",1.3,6,"RFPOP paper",0.666666666666667,0.75,0.705882352941177,0,0.150358268891899,9
"updown",1.3,6,"SVP MedianMood",0.666666666666667,0.25,0.363636363636364,0,0.402444455312196,3
"updown",1.3,6,"SVP Wilcoxon",0.5,0.5,0.5,1,0.125748196926872,8
"updown",1.3,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.130805081086172,8
"updown",1.3,6,"RFPOP (null-matched c=2.75)",0.833333333333333,0.625,0.714285714285714,0,0.16874481572613,6
"rand1",1.3,6,"PELT",0.0810810810810811,0.75,0.146341463414634,0,2.55357495943806,74
"rand1",1.3,6,"RFPOP paper",1,0.75,0.857142857142857,0,0.0447348127711868,6
"rand1",1.3,6,"SVP MedianMood",0.666666666666667,0.5,0.571428571428572,0,0.141582920431008,6
"rand1",1.3,6,"SVP Wilcoxon",0.571428571428571,0.5,0.533333333333333,0,0.148685004439788,7
"rand1",1.3,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,0.875,0.933333333333333,0,0.0686022682328095,7
"rand1",1.3,6,"RFPOP (null-matched c=2.75)",1,0.75,0.857142857142857,0,0.0447348127711868,6
"none",1.4,6,"PELT",0.00943396226415094,1,0.0186915887850467,0,10.1263747368948,106
"none",1.4,6,"RFPOP paper",1,1,1,1,0.00233015841574163,1
"none",1.4,6,"SVP MedianMood",1,1,1,1,0.00410524206294462,1
"none",1.4,6,"SVP Wilcoxon",1,1,1,1,0.00410524206294462,1
"none",1.4,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00410524206294462,1
"none",1.4,6,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00233015841574163,1
"up",1.4,6,"PELT",0.0533333333333333,0.5,0.0963855421686747,0,2.51192710973655,75
"up",1.4,6,"RFPOP paper",0.6,0.375,0.461538461538462,0,0.457353247637675,5
"up",1.4,6,"SVP MedianMood",0.142857142857143,0.125,0.133333333333333,0,0.283568794850606,7
"up",1.4,6,"SVP Wilcoxon",0.25,0.25,0.25,1,0.150542400146489,8
"up",1.4,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.375,0.375,0.375,1,0.138896172171119,8
"up",1.4,6,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.615403092626484,4
"updown",1.4,6,"PELT",0.0481927710843374,0.5,0.0879120879120879,0,6.27857660541245,83
"updown",1.4,6,"RFPOP paper",0.625,0.625,0.625,1,0.0664086767653324,8
"updown",1.4,6,"SVP MedianMood",0.333333333333333,0.25,0.285714285714286,0,0.290789213028135,6
"updown",1.4,6,"SVP Wilcoxon",0.5,0.5,0.5,1,0.185994179794168,8
"updown",1.4,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.176564839859078,8
"updown",1.4,6,"RFPOP (null-matched c=2.75)",0.625,0.625,0.625,1,0.0664086767653324,8
"rand1",1.4,6,"PELT",0.0533333333333333,0.5,0.0963855421686747,0,37.777795615639,75
"rand1",1.4,6,"RFPOP paper",0.666666666666667,0.5,0.571428571428572,0,0.127569372718049,6
"rand1",1.4,6,"SVP MedianMood",0.4,0.25,0.307692307692308,0,0.693970670419022,5
"rand1",1.4,6,"SVP Wilcoxon",0.625,0.625,0.625,1,0.358405452916867,8
"rand1",1.4,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.358996972276133,8
"rand1",1.4,6,"RFPOP (null-matched c=2.75)",0.666666666666667,0.5,0.571428571428572,0,0.127569372718049,6
"none",1.5,6,"PELT",0.0117647058823529,1,0.0232558139534884,0,4.04975203142017,85
"none",1.5,6,"RFPOP paper",1,1,1,1,2.07847586356939e-05,1
"none",1.5,6,"SVP MedianMood",1,1,1,1,0.00465777684623127,1
"none",1.5,6,"SVP Wilcoxon",1,1,1,1,0.00465777684623127,1
"none",1.5,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00465777684623127,1
"none",1.5,6,"RFPOP (null-matched c=2.75)",1,1,1,1,2.07847586356939e-05,1
"up",1.5,6,"PELT",0.0495049504950495,0.625,0.091743119266055,0,9.3029161444832,101
"up",1.5,6,"RFPOP paper",0.6,0.375,0.461538461538462,0,0.507626912045817,5
"up",1.5,6,"SVP MedianMood",0.333333333333333,0.25,0.285714285714286,0,0.540008958301725,6
"up",1.5,6,"SVP Wilcoxon",0.5,0.5,0.5,1,0.158580127551991,8
"up",1.5,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.5,0.5,0.5,1,0.193469080578059,8
"up",1.5,6,"RFPOP (null-matched c=2.75)",0.75,0.375,0.5,0,0.883843914581924,4
"updown",1.5,6,"PELT",0.0555555555555556,0.5,0.1,0,3.78277957251578,72
"updown",1.5,6,"RFPOP paper",0.75,0.75,0.75,1,0.0442293989287371,8
"updown",1.5,6,"SVP MedianMood",0.333333333333333,0.25,0.285714285714286,0,0.406185762820907,6
"updown",1.5,6,"SVP Wilcoxon",0.5,0.5,0.5,1,0.0955809332252872,8
"updown",1.5,6,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.058798498332378,8
