"experiment","n","k","rep","method","time","detected"
"vary_n",883,0,4,"SVP BIC multiscale",0.00199999999999889,97
"vary_n",883,0,5,"PELT",0.00199999999999889,70
"vary_n",883,0,5,"SVP Wilcoxon",0.00100000000000122,58
"vary_n",883,0,5,"SVP MedianMood",0.032,2
"vary_n",883,0,5,"SVP BIC multiscale",0.00199999999999889,85
"vary_n",883,0,6,"PELT",0.00100000000000122,80
"vary_n",883,0,6,"SVP Wilcoxon",0.00100000000000122,57
"vary_n",883,0,6,"SVP MedianMood",0,1
"vary_n",883,0,6,"SVP BIC multiscale",0.00199999999999889,92
"vary_n",883,0,7,"PELT",0.00100000000000122,67
"vary_n",883,0,7,"SVP Wilcoxon",0.00100000000000122,56
"vary_n",883,0,7,"SVP MedianMood",0,1
"vary_n",883,0,7,"SVP BIC multiscale",0.00300000000000011,70
"vary_n",883,0,8,"PELT",0.004999999999999,70
"vary_n",883,0,8,"SVP Wilcoxon",0.0069999999999979,58
"vary_n",883,0,8,"SVP MedianMood",0.00199999999999889,1
"vary_n",883,0,8,"SVP BIC multiscale",0.00300000000000011,81
"vary_n",883,0,9,"PELT",0.00100000000000122,57
"vary_n",883,0,9,"SVP Wilcoxon",0.00100000000000122,57
"vary_n",883,0,9,"SVP MedianMood",0.298000000000002,2
"vary_n",883,0,9,"SVP BIC multiscale",0.00199999999999889,71
"vary_n",883,0,10,"PELT",0.00100000000000122,74
"vary_n",883,0,10,"SVP Wilcoxon",0.00100000000000122,56
"vary_n",883,0,10,"SVP MedianMood",0.000999999999997669,1
"vary_n",883,0,10,"SVP BIC multiscale",0.00199999999999889,89
"vary_n",1000,0,1,"PELT",0.00100000000000122,75
"vary_n",1000,0,1,"SVP Wilcoxon",0.00100000000000122,63
"vary_n",1000,0,1,"SVP MedianMood",0.00100000000000122,1
"vary_n",1000,0,1,"SVP BIC multiscale",0.00199999999999889,93
"vary_n",1000,0,2,"PELT",0.00300000000000011,91
"vary_n",1000,0,2,"SVP Wilcoxon",0.000999999999997669,64
"vary_n",1000,0,2,"SVP MedianMood",0.000999999999997669,1
"vary_n",1000,0,2,"SVP BIC multiscale",0.00300000000000011,110
"vary_n",1000,0,3,"PELT",0.00100000000000122,76
"vary_n",1000,0,3,"SVP Wilcoxon",0.000999999999997669,64
"vary_n",1000,0,3,"SVP MedianMood",0.181000000000001,3
"vary_n",1000,0,3,"SVP BIC multiscale",0.00199999999999889,94
"vary_n",1000,0,4,"PELT",0,76
"vary_n",1000,0,4,"SVP Wilcoxon",0,63
"vary_n",1000,0,4,"SVP MedianMood",0,1
"vary_n",1000,0,4,"SVP BIC multiscale",0.00199999999999889,100
"vary_n",1000,0,5,"PELT",0.00100000000000122,80
"vary_n",1000,0,5,"SVP Wilcoxon",0,64
"vary_n",1000,0,5,"SVP MedianMood",0.00399999999999778,1
"vary_n",1000,0,5,"SVP BIC multiscale",0.00199999999999889,95
"vary_n",1000,0,6,"PELT",0.00100000000000122,94
"vary_n",1000,0,6,"SVP Wilcoxon",0.00100000000000122,63
