"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"none",1.8,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.00114187222353702,1
"up",1.8,1,"PELT inflated",1,0.625,0.769230769230769,0,NA,0.692397372643279,5
"up",1.8,1,"PELT AR1 approximate",1,0.625,0.769230769230769,0,NA,0.692397372643279,5
"up",1.8,1,"SVP AR1Focus",1,0.5,0.666666666666667,0,NA,1.29557680126998,4
"up",1.8,1,"DeCAFS AR1",1,0.625,0.769230769230769,0,NA,0.692397372643279,5
"up",1.8,1,"SVP AR1Focus multiscale",1,0.625,0.769230769230769,0,NA,0.692397372643279,5
"updown",1.8,1,"PELT inflated",1,0.375,0.545454545454545,0,NA,0.712237384888581,3
"updown",1.8,1,"PELT AR1 approximate",1,0.75,0.857142857142857,0,NA,0.574546783038399,6
"updown",1.8,1,"SVP AR1Focus",1,0.25,0.4,0,NA,0.722280379271515,2
"updown",1.8,1,"DeCAFS AR1",1,0.125,0.222222222222222,0,NA,0.81113278284192,1
"updown",1.8,1,"SVP AR1Focus multiscale",1,0.75,0.857142857142857,0,NA,0.574546783038399,6
"rand1",1.8,1,"PELT inflated",1,0.375,0.545454545454545,0,NA,1.3481200656881,3
"rand1",1.8,1,"PELT AR1 approximate",1,0.75,0.857142857142857,0,NA,0.234028942397322,6
"rand1",1.8,1,"SVP AR1Focus",1,0.375,0.545454545454545,0,NA,1.3481200656881,3
"rand1",1.8,1,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.234028942397322,6
"rand1",1.8,1,"SVP AR1Focus multiscale",1,0.75,0.857142857142857,0,NA,0.234028942397322,6
"none",1.9,1,"PELT inflated",1,1,1,1,NA,0.125602837702542,1
"none",1.9,1,"PELT AR1 approximate",1,1,1,1,NA,0.125602837702542,1
"none",1.9,1,"SVP AR1Focus",1,1,1,1,NA,0.125602837702542,1
"none",1.9,1,"DeCAFS AR1",1,1,1,1,NA,0.125602837702542,1
"none",1.9,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.125602837702542,1
"up",1.9,1,"PELT inflated",1,0.625,0.769230769230769,0,NA,0.701002822033703,5
"up",1.9,1,"PELT AR1 approximate",1,1,1,1,0,0.0965582992890235,8
"up",1.9,1,"SVP AR1Focus",1,0.5,0.666666666666667,0,NA,1.372280284292,4
"up",1.9,1,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.47990236514225,6
"up",1.9,1,"SVP AR1Focus multiscale",1,1,1,1,0,0.0965582992890235,8
"updown",1.9,1,"PELT inflated",1,0.125,0.222222222222222,0,NA,0.913896200700003,1
"updown",1.9,1,"PELT AR1 approximate",0.5,0.125,0.2,0,NA,0.823957817239422,2
"updown",1.9,1,"SVP AR1Focus",1,0.125,0.222222222222222,0,NA,0.913896200700003,1
"updown",1.9,1,"DeCAFS AR1",1,0.125,0.222222222222222,0,NA,0.913896200700003,1
"updown",1.9,1,"SVP AR1Focus multiscale",0.75,0.375,0.5,0,NA,0.721789945836408,4
"rand1",1.9,1,"PELT inflated",1,0.5,0.666666666666667,0,NA,0.715767728366584,4
"rand1",1.9,1,"PELT AR1 approximate",1,0.75,0.857142857142857,0,NA,0.080027477697099,6
"rand1",1.9,1,"SVP AR1Focus",1,0.5,0.666666666666667,0,NA,0.715767728366584,4
"rand1",1.9,1,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.080027477697099,6
"rand1",1.9,1,"SVP AR1Focus multiscale",1,0.75,0.857142857142857,0,NA,0.080027477697099,6
"none",2,1,"PELT inflated",1,1,1,1,NA,0.00437897305212815,1
"none",2,1,"PELT AR1 approximate",1,1,1,1,NA,0.00437897305212815,1
"none",2,1,"SVP AR1Focus",1,1,1,1,NA,0.00437897305212815,1
"none",2,1,"DeCAFS AR1",1,1,1,1,NA,0.00437897305212815,1
"none",2,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.00437897305212815,1
"up",2,1,"PELT inflated",0.8,0.5,0.615384615384615,0,NA,0.893057331892404,5
"up",2,1,"PELT AR1 approximate",0.833333333333333,0.625,0.714285714285714,0,NA,0.674085125228331,6
"up",2,1,"SVP AR1Focus",1,0.375,0.545454545454545,0,NA,2.29639726223178,3
"up",2,1,"DeCAFS AR1",0.8,0.5,0.615384615384615,0,NA,0.893057331892404,5
"up",2,1,"SVP AR1Focus multiscale",0.833333333333333,0.625,0.714285714285714,0,NA,0.674085125228331,6
"updown",2,1,"PELT inflated",1,0.125,0.222222222222222,0,NA,1.01597979002086,1
"updown",2,1,"PELT AR1 approximate",1,0.25,0.4,0,NA,1.03660211265671,2
"updown",2,1,"SVP AR1Focus",1,0.125,0.222222222222222,0,NA,1.01597979002086,1
"updown",2,1,"DeCAFS AR1",1,0.125,0.222222222222222,0,NA,1.01597979002086,1
"updown",2,1,"SVP AR1Focus multiscale",1,0.375,0.545454545454545,0,NA,0.914820100153543,3
"rand1",2,1,"PELT inflated",1,0.75,0.857142857142857,0,NA,0.092923557004645,6
"rand1",2,1,"PELT AR1 approximate",1,0.75,0.857142857142857,0,NA,0.092923557004645,6
"rand1",2,1,"SVP AR1Focus",1,0.625,0.769230769230769,0,NA,0.549996697818645,5
"rand1",2,1,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.092923557004645,6
"rand1",2,1,"SVP AR1Focus multiscale",1,0.75,0.857142857142857,0,NA,0.092923557004645,6
"none",2.1,1,"PELT inflated",1,1,1,1,NA,0.0011396853273805,1
"none",2.1,1,"PELT AR1 approximate",1,1,1,1,NA,0.0011396853273805,1
"none",2.1,1,"SVP AR1Focus",1,1,1,1,NA,0.0011396853273805,1
"none",2.1,1,"DeCAFS AR1",1,1,1,1,NA,0.0011396853273805,1
"none",2.1,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.0011396853273805,1
"up",2.1,1,"PELT inflated",1,0.75,0.857142857142857,0,NA,0.574437636796998,6
