"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"none",1.6,1,"PELT inflated",1,1,1,1,NA,0.018030884443739,1
"none",1.6,1,"PELT AR1 approximate",1,1,1,1,NA,0.018030884443739,1
"none",1.6,1,"DeCAFS AR1",1,1,1,1,NA,0.018030884443739,1
"none",1.6,1,"SVP AR1Focus",1,1,1,1,NA,0.018030884443739,1
"none",1.6,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.018030884443739,1
"up",1.6,1,"PELT inflated",0.5,0.285714285714286,0.363636363636364,0,NA,0.765293279324468,5
"up",1.6,1,"PELT AR1 approximate",0,0,0,0,NA,1.63409637188397,3
"up",1.6,1,"DeCAFS AR1",0.5,0.285714285714286,0.363636363636364,0,NA,0.67834010433917,5
"up",1.6,1,"SVP AR1Focus",0.5,0.142857142857143,0.222222222222222,0,NA,1.6099107865758,3
"up",1.6,1,"SVP AR1Focus multiscale",0.5,0.142857142857143,0.222222222222222,0,NA,1.6099107865758,3
"updown",1.6,1,"PELT inflated",0,0,0,0,NA,0.669596481428938,1
"updown",1.6,1,"PELT AR1 approximate",0,0,0,0,NA,0.669596481428938,1
"updown",1.6,1,"DeCAFS AR1",0,0,0,0,NA,0.669596481428938,1
"updown",1.6,1,"SVP AR1Focus",0,0,0,0,NA,0.669596481428938,1
"updown",1.6,1,"SVP AR1Focus multiscale",0,0,0,0,NA,0.669596481428938,1
"rand1",1.6,1,"PELT inflated",0.5,0.142857142857143,0.222222222222222,0,NA,1.05505300127924,3
"rand1",1.6,1,"PELT AR1 approximate",0,0,0,0,NA,1.49110316865274,1
"rand1",1.6,1,"DeCAFS AR1",1,0.714285714285714,0.833333333333333,0,NA,0.158518654232145,6
"rand1",1.6,1,"SVP AR1Focus",0,0,0,0,NA,1.49110316865274,1
"rand1",1.6,1,"SVP AR1Focus multiscale",0,0,0,0,NA,1.49110316865274,1
"none",1.8,1,"PELT inflated",1,1,1,1,NA,0.0399622222551001,1
"none",1.8,1,"PELT AR1 approximate",1,1,1,1,NA,0.0399622222551001,1
"none",1.8,1,"DeCAFS AR1",1,1,1,1,NA,0.0399622222551001,1
"none",1.8,1,"SVP AR1Focus",1,1,1,1,NA,0.0399622222551001,1
"none",1.8,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.0399622222551001,1
"up",1.8,1,"PELT inflated",1,0.571428571428571,0.727272727272727,0,NA,0.69996648995329,5
"up",1.8,1,"PELT AR1 approximate",0.75,0.428571428571429,0.545454545454545,0,NA,0.747172557505068,5
"up",1.8,1,"DeCAFS AR1",1,0.571428571428571,0.727272727272727,0,NA,0.650184551258644,5
"up",1.8,1,"SVP AR1Focus",1,0.285714285714286,0.444444444444444,0,NA,1.86208729366544,3
"up",1.8,1,"SVP AR1Focus multiscale",0.5,0.142857142857143,0.222222222222222,0,NA,1.9090446957406,3
"updown",1.8,1,"PELT inflated",0,0,0,0,NA,0.832448929909396,1
"updown",1.8,1,"PELT AR1 approximate",0,0,0,0,NA,0.832448929909396,1
"updown",1.8,1,"DeCAFS AR1",0,0,0,0,NA,0.832448929909396,1
"updown",1.8,1,"SVP AR1Focus",0,0,0,0,NA,0.832448929909396,1
"updown",1.8,1,"SVP AR1Focus multiscale",0,0,0,0,NA,0.832448929909396,1
"rand1",1.8,1,"PELT inflated",0.8,0.571428571428571,0.666666666666667,0,NA,0.244066458952657,6
"rand1",1.8,1,"PELT AR1 approximate",1,0.142857142857143,0.25,0,NA,1.51037248247123,2
"rand1",1.8,1,"DeCAFS AR1",1,0.714285714285714,0.833333333333333,0,NA,0.147771249119961,6
"rand1",1.8,1,"SVP AR1Focus",0.5,0.142857142857143,0.222222222222222,0,NA,1.36432905064543,3
"rand1",1.8,1,"SVP AR1Focus multiscale",0.666666666666667,0.285714285714286,0.4,0,NA,0.924305303414611,4
"none",2,1,"PELT inflated",1,1,1,1,NA,0.0626688366554808,1
"none",2,1,"PELT AR1 approximate",1,1,1,1,NA,0.0626688366554808,1
"none",2,1,"DeCAFS AR1",1,1,1,1,NA,0.0626688366554808,1
"none",2,1,"SVP AR1Focus",1,1,1,1,NA,0.0626688366554808,1
"none",2,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.0626688366554808,1
"up",2,1,"PELT inflated",0.75,0.428571428571429,0.545454545454545,0,NA,0.964917148984748,5
"up",2,1,"PELT AR1 approximate",1,0.428571428571429,0.6,0,NA,1.25794841294702,4
"up",2,1,"DeCAFS AR1",1,0.714285714285714,0.833333333333333,0,NA,0.701741419578564,6
"up",2,1,"SVP AR1Focus",1,0.428571428571429,0.6,0,NA,1.20484633557859,4
"up",2,1,"SVP AR1Focus multiscale",0,0,0,0,NA,2.60670873306113,3
"updown",2,1,"PELT inflated",1,0.142857142857143,0.25,0,NA,0.9558736160359,2
"updown",2,1,"PELT AR1 approximate",0,0,0,0,NA,1.00937985538106,1
"updown",2,1,"DeCAFS AR1",1,0.142857142857143,0.25,0,NA,0.940254885152809,2
"updown",2,1,"SVP AR1Focus",1,0.142857142857143,0.25,0,NA,0.9558736160359,2
"updown",2,1,"SVP AR1Focus multiscale",0,0,0,0,NA,1.00937985538106,1
"rand1",2,1,"PELT inflated",1,0.428571428571429,0.6,0,NA,0.795132543545807,4
"rand1",2,1,"PELT AR1 approximate",1,0.285714285714286,0.444444444444444,0,NA,1.20912405262529,3
"rand1",2,1,"DeCAFS AR1",1,0.714285714285714,0.833333333333333,0,NA,0.0998403211487725,6
"rand1",2,1,"SVP AR1Focus",1,0.285714285714286,0.444444444444444,0,NA,1.19400878308461,3
"rand1",2,1,"SVP AR1Focus multiscale",0.666666666666667,0.285714285714286,0.4,0,NA,1.05440596173412,4
"none",2.2,1,"PELT inflated",1,1,1,1,NA,0.0049322697618082,1
"none",2.2,1,"PELT AR1 approximate",1,1,1,1,NA,0.0049322697618082,1
"none",2.2,1,"DeCAFS AR1",1,1,1,1,NA,0.0049322697618082,1
"none",2.2,1,"SVP AR1Focus",1,1,1,1,NA,0.0049322697618082,1
"none",2.2,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.0049322697618082,1
"up",2.2,1,"PELT inflated",0.4,0.285714285714286,0.333333333333333,0,NA,1.03547829424495,6
