"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"none",0.4,11,"SVP both c=1.9",1,1,1,1,NA,0.00455911286675858,1
"none",0.4,11,"SVP both c=2",1,1,1,1,NA,0.00455911286675858,1
"up",0.4,11,"SVP both c=1.9",0.2,0.125,0.153846153846154,0,NA,0.0495700420348438,5
"up",0.4,11,"SVP both c=2",0.2,0.125,0.153846153846154,0,NA,0.0495700420348438,5
"updown",0.4,11,"SVP both c=1.9",1,0.125,0.222222222222222,0,NA,0.0411631965931568,1
"updown",0.4,11,"SVP both c=2",1,0.125,0.222222222222222,0,NA,0.0411631965931568,1
"rand1",0.4,11,"SVP both c=1.9",0.5,0.25,0.333333333333333,0,NA,0.0492037219228981,4
"rand1",0.4,11,"SVP both c=2",0.5,0.25,0.333333333333333,0,NA,0.0474819919805958,4
"none",0.5,11,"SVP both c=1.9",1,1,1,1,NA,1.20792110289481e-05,1
"none",0.5,11,"SVP both c=2",1,1,1,1,NA,1.20792110289481e-05,1
"up",0.5,11,"SVP both c=1.9",0.4,0.25,0.307692307692308,0,NA,0.0710174305682439,5
"up",0.5,11,"SVP both c=2",0.4,0.25,0.307692307692308,0,NA,0.0710174305682439,5
"updown",0.5,11,"SVP both c=1.9",1,0.125,0.222222222222222,0,NA,0.0628222471871063,1
"updown",0.5,11,"SVP both c=2",1,0.125,0.222222222222222,0,NA,0.0628222471871063,1
"rand1",0.5,11,"SVP both c=1.9",0.6,0.375,0.461538461538462,0,NA,0.0493663365056997,5
"rand1",0.5,11,"SVP both c=2",0.6,0.375,0.461538461538462,0,NA,0.0491876240235051,5
"none",0.6,11,"SVP both c=1.9",1,1,1,1,NA,6.22715248958237e-07,1
"none",0.6,11,"SVP both c=2",1,1,1,1,NA,6.22715248958237e-07,1
"up",0.6,11,"SVP both c=1.9",0.4,0.25,0.307692307692308,0,NA,0.0986172837875888,5
"up",0.6,11,"SVP both c=2",0.4,0.25,0.307692307692308,0,NA,0.0986172837875888,5
"updown",0.6,11,"SVP both c=1.9",0.5,0.25,0.333333333333333,0,NA,0.0829206254639255,4
"updown",0.6,11,"SVP both c=2",0.5,0.25,0.333333333333333,0,NA,0.0818927900161604,4
"rand1",0.6,11,"SVP both c=1.9",0.6,0.375,0.461538461538462,0,NA,0.0558668137534243,5
"rand1",0.6,11,"SVP both c=2",0.6,0.375,0.461538461538462,0,NA,0.055440145144909,5
"none",0.7,11,"SVP both c=1.9",1,1,1,1,NA,0.00015430119426152,1
"none",0.7,11,"SVP both c=2",1,1,1,1,NA,0.00015430119426152,1
"up",0.7,11,"SVP both c=1.9",0.166666666666667,0.125,0.142857142857143,0,NA,0.09213596970119,6
"up",0.7,11,"SVP both c=2",0.166666666666667,0.125,0.142857142857143,0,NA,0.09213596970119,6
"updown",0.7,11,"SVP both c=1.9",0.2,0.125,0.153846153846154,0,NA,0.118435021482816,5
"updown",0.7,11,"SVP both c=2",0.2,0.125,0.153846153846154,0,NA,0.117970869659176,5
"rand1",0.7,11,"SVP both c=1.9",1,0.75,0.857142857142857,0,NA,0.012776231313335,6
"rand1",0.7,11,"SVP both c=2",1,0.75,0.857142857142857,0,NA,0.012776231313335,6
"none",0.8,11,"SVP both c=1.9",1,1,1,1,NA,0.00151041065009195,1
"none",0.8,11,"SVP both c=2",1,1,1,1,NA,0.00151041065009195,1
"up",0.8,11,"SVP both c=1.9",0.428571428571429,0.375,0.4,0,NA,0.0800784437238757,7
"up",0.8,11,"SVP both c=2",0.5,0.375,0.428571428571429,0,NA,0.116512551105771,6
"updown",0.8,11,"SVP both c=1.9",0.142857142857143,0.125,0.133333333333333,0,NA,0.0795183890304252,7
"updown",0.8,11,"SVP both c=2",0.333333333333333,0.25,0.285714285714286,0,NA,0.114014121597069,6
"rand1",0.8,11,"SVP both c=1.9",0.833333333333333,0.625,0.714285714285714,0,NA,0.0340338081469943,6
"rand1",0.8,11,"SVP both c=2",0.833333333333333,0.625,0.714285714285714,0,NA,0.0340338081469943,6
"none",0.9,11,"SVP both c=1.9",1,1,1,1,NA,0.00317130295044289,1
"none",0.9,11,"SVP both c=2",1,1,1,1,NA,0.00317130295044289,1
"up",0.9,11,"SVP both c=1.9",0.571428571428571,0.5,0.533333333333333,0,NA,0.0977689097802446,7
"up",0.9,11,"SVP both c=2",0.714285714285714,0.625,0.666666666666667,0,NA,0.0768089877335437,7
"updown",0.9,11,"SVP both c=1.9",0.375,0.375,0.375,1,20,0.0532657347709981,8
"updown",0.9,11,"SVP both c=2",0.142857142857143,0.125,0.133333333333333,0,NA,0.140033243554049,7
"rand1",0.9,11,"SVP both c=1.9",0.5,0.375,0.428571428571429,0,NA,0.0429179870433337,6
"rand1",0.9,11,"SVP both c=2",0.5,0.375,0.428571428571429,0,NA,0.0429179870433337,6
"none",1,11,"SVP both c=1.9",1,1,1,1,NA,0.00147623774630215,1
"none",1,11,"SVP both c=2",1,1,1,1,NA,0.00147623774630215,1
"up",1,11,"SVP both c=1.9",0.625,0.625,0.625,1,9,0.0343994457999659,8
"up",1,11,"SVP both c=2",0.625,0.625,0.625,1,9,0.0343994457999659,8
"updown",1,11,"SVP both c=1.9",0.75,0.75,0.75,1,4,0.0220471163300175,8
"updown",1,11,"SVP both c=2",0.75,0.75,0.75,1,4,0.0220471163300175,8
"rand1",1,11,"SVP both c=1.9",1,0.75,0.857142857142857,0,NA,0.0276404589082587,6
"rand1",1,11,"SVP both c=2",1,0.75,0.857142857142857,0,NA,0.0276404589082587,6
"none",1.1,11,"SVP both c=1.9",1,1,1,1,NA,0.000848958532231247,1
"none",1.1,11,"SVP both c=2",1,1,1,1,NA,0.000848958532231247,1
"up",1.1,11,"SVP both c=1.9",0.5,0.5,0.5,1,10,0.0336880193945528,8
"up",1.1,11,"SVP both c=2",0.5,0.5,0.5,1,10,0.0336880193945528,8
"updown",1.1,11,"SVP both c=1.9",0.625,0.625,0.625,1,9,0.0317413127776307,8
"updown",1.1,11,"SVP both c=2",0.625,0.625,0.625,1,9,0.0317413127776307,8
"rand1",1.1,11,"SVP both c=1.9",0.833333333333333,0.625,0.714285714285714,0,NA,0.0357211032255878,6
"rand1",1.1,11,"SVP both c=2",0.833333333333333,0.625,0.714285714285714,0,NA,0.0357211032255878,6
"none",1.2,11,"SVP both c=1.9",1,1,1,1,NA,0.00255589524858809,1
"none",1.2,11,"SVP both c=2",1,1,1,1,NA,0.00255589524858809,1
"up",1.2,11,"SVP both c=1.9",0.75,0.75,0.75,1,11,0.0324433140325937,8
"up",1.2,11,"SVP both c=2",0.75,0.75,0.75,1,11,0.0324433140325937,8
"updown",1.2,11,"SVP both c=1.9",0.5,0.5,0.5,1,5,0.0285908913382472,8
"updown",1.2,11,"SVP both c=2",0.5,0.5,0.5,1,5,0.0285908913382472,8
"rand1",1.2,11,"SVP both c=1.9",1,0.75,0.857142857142857,0,NA,0.027965271291704,6
"rand1",1.2,11,"SVP both c=2",1,0.75,0.857142857142857,0,NA,0.027965271291704,6
"none",1.3,11,"SVP both c=1.9",0.5,1,0.666666666666667,0,NA,0.00222575109210898,2
"none",1.3,11,"SVP both c=2",1,1,1,1,NA,0.000121385922647123,1
"up",1.3,11,"SVP both c=1.9",0.75,0.75,0.75,1,7,0.0302459902401518,8
"up",1.3,11,"SVP both c=2",0.75,0.75,0.75,1,7,0.0302459902401518,8
"updown",1.3,11,"SVP both c=1.9",1,1,1,1,1,0.00518608723690664,8
"updown",1.3,11,"SVP both c=2",1,1,1,1,1,0.00518608723690664,8
"rand1",1.3,11,"SVP both c=1.9",1,0.75,0.857142857142857,0,NA,0.039763140085589,6
"rand1",1.3,11,"SVP both c=2",1,0.75,0.857142857142857,0,NA,0.039763140085589,6
"none",1.4,11,"SVP both c=1.9",1,1,1,1,NA,0.000532854600594339,1
"none",1.4,11,"SVP both c=2",1,1,1,1,NA,0.000532854600594339,1
"up",1.4,11,"SVP both c=1.9",0.875,0.875,0.875,1,3,0.0144012594639146,8
"up",1.4,11,"SVP both c=2",0.875,0.875,0.875,1,3,0.0144012594639146,8
"updown",1.4,11,"SVP both c=1.9",0.625,0.625,0.625,1,3,0.0316062996313687,8
"updown",1.4,11,"SVP both c=2",0.625,0.625,0.625,1,3,0.0316062996313687,8
"rand1",1.4,11,"SVP both c=1.9",0.857142857142857,0.75,0.8,0,NA,0.039031541314566,7
"rand1",1.4,11,"SVP both c=2",0.857142857142857,0.75,0.8,0,NA,0.0390886685340775,7
"none",1.5,11,"SVP both c=1.9",1,1,1,1,NA,0.000124716391441068,1
"none",1.5,11,"SVP both c=2",1,1,1,1,NA,0.000124716391441068,1
"up",1.5,11,"SVP both c=1.9",0.875,0.875,0.875,1,4,0.0142475260455341,8
"up",1.5,11,"SVP both c=2",0.875,0.875,0.875,1,4,0.0142475260455341,8
"updown",1.5,11,"SVP both c=1.9",1,1,1,1,2,0.0188539604761312,8
"updown",1.5,11,"SVP both c=2",1,1,1,1,2,0.0188539604761312,8
"rand1",1.5,11,"SVP both c=1.9",0.875,0.875,0.875,1,6,0.017422239041888,8
"rand1",1.5,11,"SVP both c=2",1,0.875,0.933333333333333,0,NA,0.0307602757139267,7
"none",1.6,11,"SVP both c=1.9",1,1,1,1,NA,0.000298911767799591,1
"none",1.6,11,"SVP both c=2",1,1,1,1,NA,0.000298911767799591,1
"up",1.6,11,"SVP both c=1.9",0.625,0.625,0.625,1,3,0.0335138871057626,8
"up",1.6,11,"SVP both c=2",0.625,0.625,0.625,1,3,0.0335138871057626,8
"updown",1.6,11,"SVP both c=1.9",1,1,1,1,1,0.00768200874294659,8
"updown",1.6,11,"SVP both c=2",1,1,1,1,1,0.00768200874294659,8
"rand1",1.6,11,"SVP both c=1.9",1,0.75,0.857142857142857,0,NA,0.0391085583832534,6
"rand1",1.6,11,"SVP both c=2",1,0.75,0.857142857142857,0,NA,0.0391085583832534,6
"none",1.7,11,"SVP both c=1.9",1,1,1,1,NA,0.00171955805014675,1
"none",1.7,11,"SVP both c=2",1,1,1,1,NA,0.00171955805014675,1
"up",1.7,11,"SVP both c=1.9",1,1,1,1,2,0.0265043995950149,8
"up",1.7,11,"SVP both c=2",1,1,1,1,2,0.0265043995950149,8
"updown",1.7,11,"SVP both c=1.9",1,1,1,1,2,0.0338563870983313,8
"updown",1.7,11,"SVP both c=2",1,1,1,1,2,0.0338563870983313,8
"rand1",1.7,11,"SVP both c=1.9",0.857142857142857,0.75,0.8,0,NA,0.0364193219986898,7
"rand1",1.7,11,"SVP both c=2",0.857142857142857,0.75,0.8,0,NA,0.0493925442296911,7
"none",1.8,11,"SVP both c=1.9",1,1,1,1,NA,5.58265372246084e-06,1
"none",1.8,11,"SVP both c=2",1,1,1,1,NA,5.58265372246084e-06,1
"up",1.8,11,"SVP both c=1.9",1,1,1,1,2,0.0253076707444851,8
"up",1.8,11,"SVP both c=2",1,1,1,1,2,0.0253076707444851,8
"updown",1.8,11,"SVP both c=1.9",1,1,1,1,1,0.0302418487503755,8
"updown",1.8,11,"SVP both c=2",1,1,1,1,1,0.0302418487503755,8
"rand1",1.8,11,"SVP both c=1.9",1,0.75,0.857142857142857,0,NA,0.0559530948916413,6
"rand1",1.8,11,"SVP both c=2",1,0.75,0.857142857142857,0,NA,0.0413588891643569,6
"none",1.9,11,"SVP both c=1.9",1,1,1,1,NA,4.42132317589093e-08,1
"none",1.9,11,"SVP both c=2",1,1,1,1,NA,4.42132317589093e-08,1
"up",1.9,11,"SVP both c=1.9",0.875,0.875,0.875,1,6,0.0479154135800001,8
"up",1.9,11,"SVP both c=2",0.875,0.875,0.875,1,6,0.0479154135800001,8
"updown",1.9,11,"SVP both c=1.9",0.875,0.875,0.875,1,3,0.0322805883480954,8
"updown",1.9,11,"SVP both c=2",0.875,0.875,0.875,1,3,0.0322805883480954,8
"rand1",1.9,11,"SVP both c=1.9",0.857142857142857,0.75,0.8,0,NA,0.043747283343559,7
"rand1",1.9,11,"SVP both c=2",0.857142857142857,0.75,0.8,0,NA,0.0435020960608394,7
"none",2,11,"SVP both c=1.9",1,1,1,1,NA,0.000155648171237208,1
"none",2,11,"SVP both c=2",1,1,1,1,NA,0.000155648171237208,1
"up",2,11,"SVP both c=1.9",1,1,1,1,1,0.0122410497908086,8
"up",2,11,"SVP both c=2",1,1,1,1,1,0.0122410497908086,8
"updown",2,11,"SVP both c=1.9",1,1,1,1,2,0.015165919981208,8
"updown",2,11,"SVP both c=2",1,1,1,1,2,0.015165919981208,8
"rand1",2,11,"SVP both c=1.9",0.857142857142857,0.75,0.8,0,NA,0.0490063504413146,7
"rand1",2,11,"SVP both c=2",0.857142857142857,0.75,0.8,0,NA,0.0490063504413146,7
"none",0.1,12,"SVP both c=1.9",1,1,1,1,NA,8.52487686594236e-05,1
"none",0.1,12,"SVP both c=2",1,1,1,1,NA,8.52487686594236e-05,1
"up",0.1,12,"SVP both c=1.9",0.5,0.125,0.2,0,NA,0.0193059709618612,2
"up",0.1,12,"SVP both c=2",0.5,0.125,0.2,0,NA,0.0193059709618612,2
"updown",0.1,12,"SVP both c=1.9",1,0.125,0.222222222222222,0,NA,0.00264132503727316,1
"updown",0.1,12,"SVP both c=2",1,0.125,0.222222222222222,0,NA,0.00264132503727316,1
"rand1",0.1,12,"SVP both c=1.9",1,0.125,0.222222222222222,0,NA,0.00583574467188817,1
"rand1",0.1,12,"SVP both c=2",1,0.125,0.222222222222222,0,NA,0.00583574467188817,1
"none",0.2,12,"SVP both c=1.9",1,1,1,1,NA,0.000252966885591267,1
"none",0.2,12,"SVP both c=2",1,1,1,1,NA,0.000252966885591267,1
"up",0.2,12,"SVP both c=1.9",0.666666666666667,0.25,0.363636363636364,0,NA,0.0337374023179934,3
"up",0.2,12,"SVP both c=2",0.666666666666667,0.25,0.363636363636364,0,NA,0.0337374023179934,3
"updown",0.2,12,"SVP both c=1.9",1,0.125,0.222222222222222,0,NA,0.0106123404904711,1
"updown",0.2,12,"SVP both c=2",1,0.125,0.222222222222222,0,NA,0.0106123404904711,1
"rand1",0.2,12,"SVP both c=1.9",1,0.125,0.222222222222222,0,NA,0.023424130208583,1
"rand1",0.2,12,"SVP both c=2",1,0.125,0.222222222222222,0,NA,0.023424130208583,1
"none",0.3,12,"SVP both c=1.9",1,1,1,1,NA,0.00147010203234946,1
"none",0.3,12,"SVP both c=2",1,1,1,1,NA,0.00147010203234946,1
"up",0.3,12,"SVP both c=1.9",0.666666666666667,0.25,0.363636363636364,0,NA,0.0648460606629461,3
"up",0.3,12,"SVP both c=2",0.666666666666667,0.25,0.363636363636364,0,NA,0.0648460606629461,3
"updown",0.3,12,"SVP both c=1.9",1,0.125,0.222222222222222,0,NA,0.0225188322602355,1
"updown",0.3,12,"SVP both c=2",1,0.125,0.222222222222222,0,NA,0.0225188322602355,1
"rand1",0.3,12,"SVP both c=1.9",0.666666666666667,0.25,0.363636363636364,0,NA,0.0438033569769163,3
"rand1",0.3,12,"SVP both c=2",0.666666666666667,0.25,0.363636363636364,0,NA,0.0438738102537698,3
"none",0.4,12,"SVP both c=1.9",1,1,1,1,NA,9.02309602101169e-09,1
"none",0.4,12,"SVP both c=2",1,1,1,1,NA,9.02309602101169e-09,1
"up",0.4,12,"SVP both c=1.9",0.5,0.25,0.333333333333333,0,NA,0.0819604488420881,4
"up",0.4,12,"SVP both c=2",0.5,0.25,0.333333333333333,0,NA,0.0819604488420881,4
"updown",0.4,12,"SVP both c=1.9",1,0.125,0.222222222222222,0,NA,0.0414520356925886,1
"updown",0.4,12,"SVP both c=2",1,0.125,0.222222222222222,0,NA,0.0414520356925886,1
"rand1",0.4,12,"SVP both c=1.9",0.25,0.125,0.166666666666667,0,NA,0.0605666524644336,4
"rand1",0.4,12,"SVP both c=2",0.25,0.125,0.166666666666667,0,NA,0.0532235456793679,4
"none",0.5,12,"SVP both c=1.9",1,1,1,1,NA,0.000171813401493361,1
"none",0.5,12,"SVP both c=2",1,1,1,1,NA,0.000171813401493361,1
"up",0.5,12,"SVP both c=1.9",0.6,0.375,0.461538461538462,0,NA,0.0757349014538751,5
"up",0.5,12,"SVP both c=2",0.6,0.375,0.461538461538462,0,NA,0.0757349014538751,5
"updown",0.5,12,"SVP both c=1.9",0.333333333333333,0.125,0.181818181818182,0,NA,0.057138275637367,3
"updown",0.5,12,"SVP both c=2",0.333333333333333,0.125,0.181818181818182,0,NA,0.057138275637367,3
"rand1",0.5,12,"SVP both c=1.9",0.6,0.375,0.461538461538462,0,NA,0.0429902309886692,5
"rand1",0.5,12,"SVP both c=2",0.75,0.375,0.5,0,NA,0.0751278660696193,4
"none",0.6,12,"SVP both c=1.9",1,1,1,1,NA,0.000151151847725159,1
"none",0.6,12,"SVP both c=2",1,1,1,1,NA,0.000151151847725159,1
"up",0.6,12,"SVP both c=1.9",0.2,0.125,0.153846153846154,0,NA,0.0961280247333046,5
"up",0.6,12,"SVP both c=2",0.2,0.125,0.153846153846154,0,NA,0.0961280247333046,5
"updown",0.6,12,"SVP both c=1.9",0.5,0.375,0.428571428571429,0,NA,0.0579848973992485,6
"updown",0.6,12,"SVP both c=2",0.4,0.25,0.307692307692308,0,NA,0.069532839516829,5
"rand1",0.6,12,"SVP both c=1.9",0.75,0.375,0.5,0,NA,0.0779835295057501,4
"rand1",0.6,12,"SVP both c=2",0.75,0.375,0.5,0,NA,0.0779835295057501,4
"none",0.7,12,"SVP both c=1.9",1,1,1,1,NA,6.258548958732e-05,1
"none",0.7,12,"SVP both c=2",1,1,1,1,NA,6.258548958732e-05,1
"up",0.7,12,"SVP both c=1.9",0.6,0.375,0.461538461538462,0,NA,0.127477846905944,5
"up",0.7,12,"SVP both c=2",0.6,0.375,0.461538461538462,0,NA,0.127477846905944,5
"updown",0.7,12,"SVP both c=1.9",0.4,0.25,0.307692307692308,0,NA,0.0921288132009985,5
"updown",0.7,12,"SVP both c=2",0.4,0.25,0.307692307692308,0,NA,0.0878562301916946,5
"rand1",0.7,12,"SVP both c=1.9",0.833333333333333,0.625,0.714285714285714,0,NA,0.0255896232291333,6
"rand1",0.7,12,"SVP both c=2",0.833333333333333,0.625,0.714285714285714,0,NA,0.0255896232291333,6
"none",0.8,12,"SVP both c=1.9",1,1,1,1,NA,0.00219503977081339,1
"none",0.8,12,"SVP both c=2",1,1,1,1,NA,0.00219503977081339,1
"up",0.8,12,"SVP both c=1.9",0.2,0.125,0.153846153846154,0,NA,0.178177277860866,5
"up",0.8,12,"SVP both c=2",0.2,0.125,0.153846153846154,0,NA,0.167147027828489,5
"updown",0.8,12,"SVP both c=1.9",0.666666666666667,0.5,0.571428571428572,0,NA,0.085727422976743,6
"updown",0.8,12,"SVP both c=2",0.5,0.375,0.428571428571429,0,NA,0.0811656047694456,6
"rand1",0.8,12,"SVP both c=1.9",1,0.75,0.857142857142857,0,NA,0.0166224446634655,6
"rand1",0.8,12,"SVP both c=2",1,0.75,0.857142857142857,0,NA,0.0166224446634655,6
"none",0.9,12,"SVP both c=1.9",1,1,1,1,NA,0.000237490755501594,1
"none",0.9,12,"SVP both c=2",1,1,1,1,NA,0.000237490755501594,1
"up",0.9,12,"SVP both c=1.9",1,1,1,1,1,0.00778589092299145,8
"up",0.9,12,"SVP both c=2",1,1,1,1,1,0.00778589092299145,8
"updown",0.9,12,"SVP both c=1.9",0.875,0.875,0.875,1,3,0.0137729450700291,8
"updown",0.9,12,"SVP both c=2",0.875,0.875,0.875,1,3,0.0137729450700291,8
"rand1",0.9,12,"SVP both c=1.9",0.833333333333333,0.625,0.714285714285714,0,NA,0.0333578785261696,6
"rand1",0.9,12,"SVP both c=2",0.833333333333333,0.625,0.714285714285714,0,NA,0.0333578785261696,6
"none",1,12,"SVP both c=1.9",1,1,1,1,NA,8.67523621877001e-05,1
"none",1,12,"SVP both c=2",1,1,1,1,NA,8.67523621877001e-05,1
"up",1,12,"SVP both c=1.9",0.428571428571429,0.375,0.4,0,NA,0.102790670206607,7
"up",1,12,"SVP both c=2",0.428571428571429,0.375,0.4,0,NA,0.102790670206607,7
"updown",1,12,"SVP both c=1.9",0.5,0.5,0.5,1,12,0.0361293049976829,8
"updown",1,12,"SVP both c=2",0.5,0.5,0.5,1,12,0.0361293049976829,8
"rand1",1,12,"SVP both c=1.9",0.666666666666667,0.5,0.571428571428572,0,NA,0.035735127354221,6
"rand1",1,12,"SVP both c=2",0.666666666666667,0.5,0.571428571428572,0,NA,0.035735127354221,6
"none",1.1,12,"SVP both c=1.9",1,1,1,1,NA,6.27955359759172e-07,1
"none",1.1,12,"SVP both c=2",1,1,1,1,NA,6.27955359759172e-07,1
"up",1.1,12,"SVP both c=1.9",0.75,0.75,0.75,1,11,0.0249464842011177,8
"up",1.1,12,"SVP both c=2",0.75,0.75,0.75,1,11,0.0249464842011177,8
"updown",1.1,12,"SVP both c=1.9",0.875,0.875,0.875,1,8,0.0185321788089225,8
"updown",1.1,12,"SVP both c=2",0.875,0.875,0.875,1,8,0.0185321788089225,8
"rand1",1.1,12,"SVP both c=1.9",1,0.75,0.857142857142857,0,NA,0.0325984293904937,6
"rand1",1.1,12,"SVP both c=2",1,0.75,0.857142857142857,0,NA,0.025896123841396,6
"none",1.2,12,"SVP both c=1.9",1,1,1,1,NA,0.00060124330579103,1
"none",1.2,12,"SVP both c=2",1,1,1,1,NA,0.00060124330579103,1
"up",1.2,12,"SVP both c=1.9",0.875,0.875,0.875,1,3,0.019968632940267,8
"up",1.2,12,"SVP both c=2",0.875,0.875,0.875,1,3,0.019968632940267,8
"updown",1.2,12,"SVP both c=1.9",0.75,0.75,0.75,1,4,0.0385176634609845,8
"updown",1.2,12,"SVP both c=2",0.75,0.75,0.75,1,4,0.0385176634609845,8
"rand1",1.2,12,"SVP both c=1.9",1,0.75,0.857142857142857,0,NA,0.0358149701138272,6
"rand1",1.2,12,"SVP both c=2",1,0.75,0.857142857142857,0,NA,0.0358149701138272,6
"none",1.3,12,"SVP both c=1.9",1,1,1,1,NA,0.000359606327391587,1
"none",1.3,12,"SVP both c=2",1,1,1,1,NA,0.000359606327391587,1
"up",1.3,12,"SVP both c=1.9",1,1,1,1,2,0.016472946215931,8
"up",1.3,12,"SVP both c=2",1,1,1,1,2,0.016472946215931,8
"updown",1.3,12,"SVP both c=1.9",0.875,0.875,0.875,1,9,0.0307885218517669,8
"updown",1.3,12,"SVP both c=2",0.875,0.875,0.875,1,9,0.0307885218517669,8
"rand1",1.3,12,"SVP both c=1.9",0.833333333333333,0.625,0.714285714285714,0,NA,0.0403885860178792,6
"rand1",1.3,12,"SVP both c=2",0.833333333333333,0.625,0.714285714285714,0,NA,0.0403885860178792,6
"none",1.4,12,"SVP both c=1.9",1,1,1,1,NA,0.00200763971112872,1
"none",1.4,12,"SVP both c=2",1,1,1,1,NA,0.00200763971112872,1
"up",1.4,12,"SVP both c=1.9",0.875,0.875,0.875,1,6,0.0377623664242206,8
"up",1.4,12,"SVP both c=2",0.875,0.875,0.875,1,6,0.0377623664242206,8
"updown",1.4,12,"SVP both c=1.9",0.875,0.875,0.875,1,8,0.0320301347073172,8
"updown",1.4,12,"SVP both c=2",0.875,0.875,0.875,1,8,0.0320301347073172,8
"rand1",1.4,12,"SVP both c=1.9",1,0.75,0.857142857142857,0,NA,0.029930583725371,6
"rand1",1.4,12,"SVP both c=2",1,0.75,0.857142857142857,0,NA,0.029930583725371,6
"none",1.5,12,"SVP both c=1.9",1,1,1,1,NA,0.00321166964667579,1
"none",1.5,12,"SVP both c=2",1,1,1,1,NA,0.00321166964667579,1
"up",1.5,12,"SVP both c=1.9",0.625,0.625,0.625,1,6,0.0415327519487283,8
"up",1.5,12,"SVP both c=2",0.625,0.625,0.625,1,6,0.0415327519487283,8
"updown",1.5,12,"SVP both c=1.9",1,1,1,1,2,0.0161366918509445,8
"updown",1.5,12,"SVP both c=2",1,1,1,1,2,0.0161366918509445,8
"rand1",1.5,12,"SVP both c=1.9",0.875,0.875,0.875,1,5,0.0159881934548511,8
"rand1",1.5,12,"SVP both c=2",0.875,0.875,0.875,1,5,0.0159881934548511,8
"none",1.6,12,"SVP both c=1.9",1,1,1,1,NA,0.000131758519315464,1
"none",1.6,12,"SVP both c=2",1,1,1,1,NA,0.000131758519315464,1
"up",1.6,12,"SVP both c=1.9",1,1,1,1,1,0.0187885729512911,8
"up",1.6,12,"SVP both c=2",1,1,1,1,1,0.0187885729512911,8
"updown",1.6,12,"SVP both c=1.9",0.75,0.75,0.75,1,5,0.0252746766700101,8
"updown",1.6,12,"SVP both c=2",0.75,0.75,0.75,1,5,0.0252746766700101,8
"rand1",1.6,12,"SVP both c=1.9",0.857142857142857,0.75,0.8,0,NA,0.0409360956394754,7
"rand1",1.6,12,"SVP both c=2",0.857142857142857,0.75,0.8,0,NA,0.0409360956394754,7
"none",1.7,12,"SVP both c=1.9",1,1,1,1,NA,0.000277633233064095,1
"none",1.7,12,"SVP both c=2",1,1,1,1,NA,0.000277633233064095,1
"up",1.7,12,"SVP both c=1.9",0.875,0.875,0.875,1,3,0.0221731104729087,8
"up",1.7,12,"SVP both c=2",0.875,0.875,0.875,1,3,0.0221731104729087,8
"updown",1.7,12,"SVP both c=1.9",0.875,0.875,0.875,1,4,0.025244102869435,8
"updown",1.7,12,"SVP both c=2",0.875,0.875,0.875,1,4,0.025244102869435,8
"rand1",1.7,12,"SVP both c=1.9",1,0.75,0.857142857142857,0,NA,0.0414743686643877,6
"rand1",1.7,12,"SVP both c=2",1,0.75,0.857142857142857,0,NA,0.0414743686643877,6
"none",1.8,12,"SVP both c=1.9",1,1,1,1,NA,0.00697783337678334,1
"none",1.8,12,"SVP both c=2",1,1,1,1,NA,0.00697783337678334,1
"up",1.8,12,"SVP both c=1.9",1,1,1,1,1,0.00958036410160563,8
"up",1.8,12,"SVP both c=2",1,1,1,1,1,0.00958036410160563,8
"updown",1.8,12,"SVP both c=1.9",0.875,0.875,0.875,1,3,0.0202081000461246,8
"updown",1.8,12,"SVP both c=2",0.875,0.875,0.875,1,3,0.0202081000461246,8
"rand1",1.8,12,"SVP both c=1.9",1,0.75,0.857142857142857,0,NA,0.0413404548180063,6
"rand1",1.8,12,"SVP both c=2",1,0.75,0.857142857142857,0,NA,0.0413404548180063,6
"none",1.9,12,"SVP both c=1.9",1,1,1,1,NA,0.00176880524303903,1
"none",1.9,12,"SVP both c=2",1,1,1,1,NA,0.00176880524303903,1
"up",1.9,12,"SVP both c=1.9",0.75,0.75,0.75,1,11,0.0852631390724744,8
"up",1.9,12,"SVP both c=2",0.75,0.75,0.75,1,11,0.0852631390724744,8
"updown",1.9,12,"SVP both c=1.9",1,1,1,1,2,0.0251525617165712,8
"updown",1.9,12,"SVP both c=2",1,1,1,1,2,0.0251525617165712,8
"rand1",1.9,12,"SVP both c=1.9",0.857142857142857,0.75,0.8,0,NA,0.0410578875023174,7
"rand1",1.9,12,"SVP both c=2",0.857142857142857,0.75,0.8,0,NA,0.0441593289187827,7
"none",2,12,"SVP both c=1.9",1,1,1,1,NA,0.00032102856146874,1
"none",2,12,"SVP both c=2",1,1,1,1,NA,0.00032102856146874,1
"up",2,12,"SVP both c=1.9",0.875,0.875,0.875,1,4,0.0293830254523646,8
"up",2,12,"SVP both c=2",0.875,0.875,0.875,1,4,0.0293830254523646,8
"updown",2,12,"SVP both c=1.9",1,1,1,1,1,0.031369554696184,8
"updown",2,12,"SVP both c=2",1,1,1,1,1,0.031369554696184,8
"rand1",2,12,"SVP both c=1.9",0.875,0.875,0.875,1,7,0.021231977771952,8
"rand1",2,12,"SVP both c=2",0.875,0.875,0.875,1,7,0.021231977771952,8
"none",0.1,13,"SVP both c=1.9",1,1,1,1,NA,0.000412815609071823,1
"none",0.1,13,"SVP both c=2",1,1,1,1,NA,0.000412815609071823,1
