"experiment","n","k","rep","method","time","batch","block_elapsed","detected"
"vary_n",2285,0,81,"PELT",0.00475000000005821,12,0.0570000000006985,1
"vary_n",2285,0,81,"SVP Gaussian / both / c = 1.987",0.104000000006636,1,0.104000000006636,1
"vary_n",2285,0,82,"SVP Gaussian / none / c = 0.968",0.00441666666665697,12,0.0529999999998836,1
"vary_n",2285,0,82,"PELT",0.00394736842089945,19,0.0749999999970896,1
"vary_n",2285,0,82,"SVP Gaussian / both / c = 1.987",0.0970000000015716,1,0.0970000000015716,1
"vary_n",2285,0,82,"SVP Gaussian / right / c = 1.642",0.000252631578941394,380,0.0959999999977299,1
"vary_n",2285,0,83,"SVP Gaussian / both / c = 1.987",0.101999999998952,1,0.101999999998952,1
"vary_n",2285,0,83,"SVP Gaussian / none / c = 0.968",0.000265789473671344,380,0.100999999995111,1
"vary_n",2285,0,83,"PELT",0.00608333333366318,12,0.0730000000039581,1
"vary_n",2285,0,83,"SVP Gaussian / right / c = 1.642",0.000260526315794682,380,0.0990000000019791,1
"vary_n",2285,0,84,"PELT",0.00289473684212058,19,0.055000000000291,1
"vary_n",2285,0,84,"SVP Gaussian / right / c = 1.642",0.000258928571416358,224,0.0579999999972642,1
"vary_n",2285,0,84,"SVP Gaussian / both / c = 1.987",0.10399999999936,1,0.10399999999936,1
"vary_n",2285,0,84,"SVP Gaussian / none / c = 0.968",0.00463636363631601,11,0.0509999999994761,1
"vary_n",2285,0,85,"SVP Gaussian / right / c = 1.642",0.000255263157898873,380,0.0970000000015716,1
"vary_n",2285,0,85,"SVP Gaussian / both / c = 1.987",0.0989999999947031,1,0.0989999999947031,1
"vary_n",2285,0,85,"SVP Gaussian / none / c = 0.968",0.0109999999998157,6,0.065999999998894,1
"vary_n",2285,0,85,"PELT",0.00236842105273114,38,0.0900000000037835,1
"vary_n",2285,0,86,"SVP Gaussian / both / c = 1.987",0.0999999999985448,1,0.0999999999985448,1
"vary_n",2285,0,86,"SVP Gaussian / none / c = 0.968",0.00162500000000624,56,0.0910000000003492,1
"vary_n",2285,0,86,"PELT",0.00463636363631601,11,0.0509999999994761,1
"vary_n",2285,0,86,"SVP Gaussian / right / c = 1.642",0.000247272727270187,275,0.0679999999993015,1
"vary_n",2285,0,87,"SVP Gaussian / right / c = 1.642",0.000252631578941394,380,0.0959999999977299,1
"vary_n",2285,0,87,"SVP Gaussian / none / c = 0.968",0.00692857142868369,14,0.0970000000015716,1
"vary_n",2285,0,87,"SVP Gaussian / both / c = 1.987",0.0960000000050059,1,0.0960000000050059,1
"vary_n",2285,0,87,"PELT",0.00404166666673215,24,0.0970000000015716,1
"vary_n",2285,0,88,"SVP Gaussian / none / c = 0.968",0.00687500000003638,8,0.055000000000291,1
"vary_n",2285,0,88,"SVP Gaussian / right / c = 1.642",0.000249999999983916,380,0.0949999999938882,1
"vary_n",2285,0,88,"PELT",0.00202631578940782,38,0.0769999999974971,1
"vary_n",2285,0,88,"SVP Gaussian / both / c = 1.987",0.0990000000019791,1,0.0990000000019791,1
"vary_n",2285,0,89,"PELT",0.00284210526297102,19,0.0539999999964493,1
"vary_n",2285,0,89,"SVP Gaussian / right / c = 1.642",0.000249999999998961,280,0.069999999999709,1
"vary_n",2285,0,89,"SVP Gaussian / both / c = 1.987",0.0999999999985448,1,0.0999999999985448,1
"vary_n",2285,0,89,"SVP Gaussian / none / c = 0.968",0.00228947368419827,38,0.0869999999995343,1
"vary_n",2285,0,90,"SVP Gaussian / right / c = 1.642",0.000260526315775534,380,0.0989999999947031,1
"vary_n",2285,0,90,"SVP Gaussian / both / c = 1.987",0.101999999998952,1,0.101999999998952,1
"vary_n",2285,0,90,"SVP Gaussian / none / c = 0.968",0.000263392857147794,224,0.059000000001106,1
"vary_n",2285,0,90,"PELT",0.00566666666660846,12,0.0679999999993015,1
"vary_n",2285,0,91,"PELT",0.00590909090864112,11,0.0649999999950523,1
"vary_n",2285,0,91,"SVP Gaussian / both / c = 1.987",0.101999999998952,1,0.101999999998952,1
"vary_n",2285,0,91,"SVP Gaussian / right / c = 1.642",0.000255263157898873,380,0.0970000000015716,1
"vary_n",2285,0,91,"SVP Gaussian / none / c = 0.968",0.000509999999994761,100,0.0509999999994761,1
"vary_n",2285,0,92,"SVP Gaussian / both / c = 1.987",0.0999999999985448,1,0.0999999999985448,1
"vary_n",2285,0,92,"SVP Gaussian / right / c = 1.642",0.000257894736837204,380,0.0979999999981374,1
"vary_n",2285,0,92,"PELT",0.00342857142849035,28,0.0959999999977299,1
"vary_n",2285,0,92,"SVP Gaussian / none / c = 0.968",0.00900000000062088,6,0.0540000000037253,1
"vary_n",2285,0,93,"SVP Gaussian / both / c = 1.987",0.105999999999767,1,0.105999999999767,1
"vary_n",2285,0,93,"PELT",0.00428571428554798,14,0.0599999999976717,1
"vary_n",2285,0,93,"SVP Gaussian / right / c = 1.642",0.000257894736856351,380,0.0980000000054133,1
"vary_n",2285,0,93,"SVP Gaussian / none / c = 0.968",0.00107142857138699,56,0.0599999999976717,1
"vary_n",2285,0,94,"SVP Gaussian / right / c = 1.642",0.000254545454531167,220,0.0559999999968568,1
"vary_n",2285,0,94,"PELT",0.00326315789463574,19,0.0619999999980791,1
"vary_n",2285,0,94,"SVP Gaussian / both / c = 1.987",0.100999999995111,1,0.100999999995111,1
"vary_n",2285,0,94,"SVP Gaussian / none / c = 0.968",0.00707142857156993,14,0.0990000000019791,1
"vary_n",2285,0,95,"SVP Gaussian / both / c = 1.987",0.0990000000019791,1,0.0990000000019791,1
"vary_n",2285,0,95,"SVP Gaussian / none / c = 0.968",0.00649999999950523,8,0.0519999999960419,1
"vary_n",2285,0,95,"PELT",0.00326315789501869,19,0.0620000000053551,1
"vary_n",2285,0,95,"SVP Gaussian / right / c = 1.642",0.000252631578960542,380,0.0960000000050059,1
"vary_n",2285,0,96,"SVP Gaussian / both / c = 1.987",0.101999999998952,1,0.101999999998952,1
"vary_n",2285,0,96,"SVP Gaussian / none / c = 0.968",0.00914285714368037,7,0.0640000000057626,1
"vary_n",2285,0,96,"PELT",0.0045000000001372,14,0.0630000000019209,1
"vary_n",2285,0,96,"SVP Gaussian / right / c = 1.642",0.000260526315775534,380,0.0989999999947031,1
"vary_n",2285,0,97,"SVP Gaussian / both / c = 1.987",0.103000000002794,1,0.103000000002794,1
"vary_n",2285,0,97,"SVP Gaussian / right / c = 1.642",0.000260526315794682,380,0.0990000000019791,1
"vary_n",2285,0,97,"PELT",0.0043636363638639,22,0.0960000000050059,1
"vary_n",2285,0,97,"SVP Gaussian / none / c = 0.968",0.0118000000002212,5,0.059000000001106,1
"vary_n",2285,0,98,"SVP Gaussian / both / c = 1.987",0.0990000000019791,1,0.0990000000019791,1
"vary_n",2285,0,98,"PELT",0.00490909090876812,11,0.0539999999964493,1
"vary_n",2285,0,98,"SVP Gaussian / right / c = 1.642",0.000247368421045585,380,0.0939999999973224,1
"vary_n",2285,0,98,"SVP Gaussian / none / c = 0.968",0.00508333333345945,12,0.0610000000015134,1
"vary_n",2285,0,99,"SVP Gaussian / right / c = 1.642",0.000243636363619854,275,0.0669999999954598,1
"vary_n",2285,0,99,"SVP Gaussian / both / c = 1.987",0.100999999995111,1,0.100999999995111,1
"vary_n",2285,0,99,"PELT",0.00533333333320722,12,0.0639999999984866,1
"vary_n",2285,0,99,"SVP Gaussian / none / c = 0.968",0.000254464285717404,224,0.0570000000006985,1
"vary_n",2285,0,100,"PELT",0.00533333333320722,12,0.0639999999984866,1
"vary_n",2285,0,100,"SVP Gaussian / right / c = 1.642",0.000268421052628822,380,0.101999999998952,1
"vary_n",2285,0,100,"SVP Gaussian / none / c = 0.968",0.000424999999995634,120,0.0509999999994761,1
"vary_n",2285,0,100,"SVP Gaussian / both / c = 1.987",0.0999999999985448,1,0.0999999999985448,1
"vary_n",2844,0,1,"PELT",0.00741666666666182,12,0.0889999999999418,1
"vary_n",2844,0,1,"SVP Gaussian / right / c = 1.642",0.000300000000003676,190,0.0570000000006985,1
"vary_n",2844,0,1,"SVP Gaussian / both / c = 1.987",0.163000000000466,1,0.163000000000466,1
"vary_n",2844,0,1,"SVP Gaussian / none / c = 0.968",0.00458333333335759,12,0.055000000000291,1
"vary_n",2844,0,2,"SVP Gaussian / none / c = 0.968",0.0162499999987631,4,0.0649999999950523,1
"vary_n",2844,0,2,"SVP Gaussian / right / c = 1.642",0.00029473684208872,190,0.0559999999968568,1
"vary_n",2844,0,2,"SVP Gaussian / both / c = 1.987",0.159999999996217,1,0.159999999996217,1
"vary_n",2844,0,2,"PELT",0.00769999999974971,10,0.0769999999974971,1
"vary_n",2844,0,3,"PELT",0.00639999999984866,10,0.0639999999984866,1
"vary_n",2844,0,3,"SVP Gaussian / none / c = 0.968",0.0152500000003783,4,0.0610000000015134,1
"vary_n",2844,0,3,"SVP Gaussian / both / c = 1.987",0.152999999998428,1,0.152999999998428,1
"vary_n",2844,0,3,"SVP Gaussian / right / c = 1.642",0.000307142857127474,280,0.0859999999956926,1
"vary_n",2844,0,4,"PELT",0.00462500000003274,16,0.0740000000005239,1
"vary_n",2844,0,4,"SVP Gaussian / right / c = 1.642",0.000367857142867121,280,0.103000000002794,1
"vary_n",2844,0,4,"SVP Gaussian / both / c = 1.987",0.154999999998836,1,0.154999999998836,1
"vary_n",2844,0,4,"SVP Gaussian / none / c = 0.968",0.0167500000006839,4,0.0670000000027358,1
"vary_n",2844,0,5,"SVP Gaussian / none / c = 0.968",0.0131999999997788,5,0.065999999998894,1
"vary_n",2844,0,5,"SVP Gaussian / both / c = 1.987",0.155999999995402,1,0.155999999995402,1
"vary_n",2844,0,5,"SVP Gaussian / right / c = 1.642",0.000303571428600792,224,0.0680000000065775,1
"vary_n",2844,0,5,"PELT",0.00741666666666182,12,0.0889999999999418,1
"vary_n",2844,0,6,"SVP Gaussian / right / c = 1.642",0.000310526315795294,190,0.059000000001106,1
"vary_n",2844,0,6,"SVP Gaussian / both / c = 1.987",0.154999999998836,1,0.154999999998836,1
"vary_n",2844,0,6,"SVP Gaussian / none / c = 0.968",0.00950000000011642,6,0.0570000000006985,1
"vary_n",2844,0,6,"PELT",0.00610000000015134,10,0.0610000000015134,1
"vary_n",2844,0,7,"SVP Gaussian / both / c = 1.987",0.15400000000227,1,0.15400000000227,1
"vary_n",2844,0,7,"SVP Gaussian / right / c = 1.642",0.000289473684212058,190,0.055000000000291,1
"vary_n",2844,0,7,"PELT",0.00674999999955617,8,0.0539999999964493,1
"vary_n",2844,0,7,"SVP Gaussian / none / c = 0.968",0.00687500000003638,8,0.055000000000291,1
"vary_n",2844,0,8,"SVP Gaussian / none / c = 0.968",0.0139999999992142,4,0.0559999999968568,1
"vary_n",2844,0,8,"SVP Gaussian / both / c = 1.987",0.156999999999243,1,0.156999999999243,1
"vary_n",2844,0,8,"SVP Gaussian / right / c = 1.642",0.000313636363617578,220,0.0689999999958673,1
"vary_n",2844,0,8,"PELT",0.0027894736842044,19,0.0529999999998836,1
"vary_n",2844,0,9,"SVP Gaussian / right / c = 1.642",0.00030357142856831,224,0.0679999999993015,1
"vary_n",2844,0,9,"SVP Gaussian / both / c = 1.987",0.157999999995809,1,0.157999999995809,1
"vary_n",2844,0,9,"PELT",0.00742857142800598,7,0.0519999999960419,1
"vary_n",2844,0,9,"SVP Gaussian / none / c = 0.968",0.016749999998865,4,0.0669999999954598,1
"vary_n",2844,0,10,"SVP Gaussian / both / c = 1.987",0.158999999999651,1,0.158999999999651,1
"vary_n",2844,0,10,"SVP Gaussian / right / c = 1.642",0.000325000000001247,280,0.0910000000003492,1
"vary_n",2844,0,10,"PELT",0.00650000000002495,14,0.0910000000003492,1
"vary_n",2844,0,10,"SVP Gaussian / none / c = 0.968",0.00296428571423998,28,0.0829999999987194,1
"vary_n",2844,0,11,"SVP Gaussian / none / c = 0.968",0.0123999999996158,5,0.0619999999980791,1
"vary_n",2844,0,11,"SVP Gaussian / both / c = 1.987",0.15400000000227,1,0.15400000000227,1
"vary_n",2844,0,11,"SVP Gaussian / right / c = 1.642",0.000294736842127014,190,0.0560000000041327,1
"vary_n",2844,0,11,"PELT",0.0069999999999709,10,0.069999999999709,1
"vary_n",2844,0,12,"SVP Gaussian / none / c = 0.968",0.00649999999950523,8,0.0519999999960419,1
"vary_n",2844,0,12,"SVP Gaussian / both / c = 1.987",0.155000000006112,1,0.155000000006112,1
"vary_n",2844,0,12,"SVP Gaussian / right / c = 1.642",0.000295454545432056,220,0.0649999999950523,1
"vary_n",2844,0,12,"PELT",0.00700000000051659,8,0.0560000000041327,1
"vary_n",2844,0,13,"SVP Gaussian / right / c = 1.642",0.000315789473671956,190,0.0599999999976717,1
"vary_n",2844,0,13,"PELT",0.00413636363637951,22,0.0910000000003492,1
"vary_n",2844,0,13,"SVP Gaussian / none / c = 0.968",0.00649999999950523,8,0.0519999999960419,1
"vary_n",2844,0,13,"SVP Gaussian / both / c = 1.987",0.156999999999243,1,0.156999999999243,1
"vary_n",2844,0,14,"SVP Gaussian / both / c = 1.987",0.158000000003085,1,0.158000000003085,1
"vary_n",2844,0,14,"SVP Gaussian / none / c = 0.968",0.0485000000007858,2,0.0970000000015716,1
"vary_n",2844,0,14,"SVP Gaussian / right / c = 1.642",0.000294736842127014,190,0.0560000000041327,1
"vary_n",2844,0,14,"PELT",0.00674999999955617,8,0.0539999999964493,1
"vary_n",2844,0,15,"SVP Gaussian / both / c = 1.987",0.156000000002678,1,0.156000000002678,1
"vary_n",2844,0,15,"SVP Gaussian / none / c = 0.968",0.0123999999996158,5,0.0619999999980791,1
"vary_n",2844,0,15,"PELT",0.00771428571377848,7,0.0539999999964493,1
"vary_n",2844,0,15,"SVP Gaussian / right / c = 1.642",0.000310714285712623,280,0.0869999999995343,1
"vary_n",2844,0,16,"SVP Gaussian / right / c = 1.642",0.00029473684208872,190,0.0559999999968568,1
"vary_n",2844,0,16,"PELT",0.00458333333335759,12,0.055000000000291,1
"vary_n",2844,0,16,"SVP Gaussian / none / c = 0.968",0.0111666666671226,6,0.0670000000027358,1
"vary_n",2844,0,16,"SVP Gaussian / both / c = 1.987",0.152999999998428,1,0.152999999998428,1
"vary_n",2844,0,17,"PELT",0.00662499999998545,8,0.0529999999998836,1
"vary_n",2844,0,17,"SVP Gaussian / right / c = 1.642",0.000305263157918633,190,0.0580000000045402,1
"vary_n",2844,0,17,"SVP Gaussian / none / c = 0.968",0.00885714285686845,7,0.0619999999980791,1
"vary_n",2844,0,17,"SVP Gaussian / both / c = 1.987",0.15400000000227,1,0.15400000000227,1
"vary_n",2844,0,18,"SVP Gaussian / both / c = 1.987",0.158999999999651,1,0.158999999999651,1
"vary_n",2844,0,18,"PELT",0.00741666666666182,12,0.0889999999999418,1
"vary_n",2844,0,18,"SVP Gaussian / none / c = 0.968",0.00678571428579744,14,0.0950000000011642,1
"vary_n",2844,0,18,"SVP Gaussian / right / c = 1.642",0.000299999999994973,220,0.065999999998894,1
"vary_n",2844,0,19,"PELT",0.00712500000008731,8,0.0570000000006985,1
"vary_n",2844,0,19,"SVP Gaussian / both / c = 1.987",0.167000000001281,1,0.167000000001281,1
"vary_n",2844,0,19,"SVP Gaussian / none / c = 0.968",0.0152500000003783,4,0.0610000000015134,1
"vary_n",2844,0,19,"SVP Gaussian / right / c = 1.642",0.000325000000001247,280,0.0910000000003492,1
"vary_n",2844,0,20,"SVP Gaussian / right / c = 1.642",0.000299107142869356,224,0.0670000000027358,1
"vary_n",2844,0,20,"SVP Gaussian / none / c = 0.968",0.000322727272743412,220,0.0710000000035507,1
"vary_n",2844,0,20,"PELT",0.00966666666621071,6,0.0579999999972642,1
"vary_n",2844,0,20,"SVP Gaussian / both / c = 1.987",0.155999999995402,1,0.155999999995402,1
"vary_n",2844,0,21,"SVP Gaussian / none / c = 0.968",0.000315789473671956,190,0.0599999999976717,1
"vary_n",2844,0,21,"SVP Gaussian / both / c = 1.987",0.156000000002678,1,0.156000000002678,1
"vary_n",2844,0,21,"PELT",0.00762499999927968,8,0.0609999999942374,1
"vary_n",2844,0,21,"SVP Gaussian / right / c = 1.642",0.000294736842127014,190,0.0560000000041327,1
"vary_n",2844,0,22,"PELT",0.00493750000032378,16,0.0790000000051805,1
"vary_n",2844,0,22,"SVP Gaussian / none / c = 0.968",0.011799999998766,5,0.05899999999383,1
"vary_n",2844,0,22,"SVP Gaussian / right / c = 1.642",0.000310714285712623,280,0.0869999999995343,1
"vary_n",2844,0,22,"SVP Gaussian / both / c = 1.987",0.158999999999651,1,0.158999999999651,1
"vary_n",2844,0,23,"SVP Gaussian / both / c = 1.987",0.156000000002678,1,0.156000000002678,1
"vary_n",2844,0,23,"PELT",0.00871428571346249,7,0.0609999999942374,1
"vary_n",2844,0,23,"SVP Gaussian / right / c = 1.642",0.00030357142856831,280,0.0849999999991269,1
"vary_n",2844,0,23,"SVP Gaussian / none / c = 0.968",0.00728571428563945,7,0.0509999999994761,1
"vary_n",2844,0,24,"PELT",0.00378571428570597,14,0.0529999999998836,1
"vary_n",2844,0,24,"SVP Gaussian / none / c = 0.968",0.0164999999997235,4,0.065999999998894,1
"vary_n",2844,0,24,"SVP Gaussian / both / c = 1.987",0.156000000002678,1,0.156000000002678,1
"vary_n",2844,0,24,"SVP Gaussian / right / c = 1.642",0.000300000000003676,190,0.0570000000006985,1
"vary_n",2844,0,25,"SVP Gaussian / both / c = 1.987",0.15400000000227,1,0.15400000000227,1
"vary_n",2844,0,25,"PELT",0.00531250000040018,16,0.0850000000064028,1
"vary_n",2844,0,25,"SVP Gaussian / right / c = 1.642",0.000295454545465129,220,0.0650000000023283,1
"vary_n",2844,0,25,"SVP Gaussian / none / c = 0.968",0.00114285714283012,56,0.0639999999984866,1
"vary_n",2844,0,26,"SVP Gaussian / none / c = 0.968",0.00785714285718443,7,0.055000000000291,1
"vary_n",2844,0,26,"PELT",0.00591666666696256,12,0.0710000000035507,1
"vary_n",2844,0,26,"SVP Gaussian / right / c = 1.642",0.00030357142856831,224,0.0679999999993015,1
"vary_n",2844,0,26,"SVP Gaussian / both / c = 1.987",0.158999999999651,1,0.158999999999651,1
"vary_n",2844,0,27,"PELT",0.00771428571377848,7,0.0539999999964493,1
"vary_n",2844,0,27,"SVP Gaussian / right / c = 1.642",0.000290909090902212,220,0.0639999999984866,1
"vary_n",2844,0,27,"SVP Gaussian / both / c = 1.987",0.157999999995809,1,0.157999999995809,1
"vary_n",2844,0,27,"SVP Gaussian / none / c = 0.968",0.000317857142856935,280,0.0889999999999418,1
"vary_n",2844,0,28,"PELT",0.00775000000066939,8,0.0620000000053551,1
"vary_n",2844,0,28,"SVP Gaussian / right / c = 1.642",0.00030454545455789,220,0.0670000000027358,1
"vary_n",2844,0,28,"SVP Gaussian / none / c = 0.968",0.000607142857136621,112,0.0679999999993015,1
"vary_n",2844,0,28,"SVP Gaussian / both / c = 1.987",0.164000000004307,1,0.164000000004307,1
"vary_n",2844,0,29,"PELT",0.0074285714290454,7,0.0520000000033178,1
"vary_n",2844,0,29,"SVP Gaussian / none / c = 0.968",0.0100000000008246,6,0.0600000000049477,1
"vary_n",2844,0,29,"SVP Gaussian / right / c = 1.642",0.000308035714267265,224,0.0689999999958673,1
"vary_n",2844,0,29,"SVP Gaussian / both / c = 1.987",0.161000000000058,1,0.161000000000058,1
"vary_n",2844,0,30,"SVP Gaussian / none / c = 0.968",0.000321052631586913,190,0.0610000000015134,1
"vary_n",2844,0,30,"SVP Gaussian / right / c = 1.642",0.000316964285730137,224,0.0710000000035507,1
"vary_n",2844,0,30,"PELT",0.00849999999991269,6,0.0509999999994761,1
"vary_n",2844,0,30,"SVP Gaussian / both / c = 1.987",0.156999999999243,1,0.156999999999243,1
"vary_n",2844,0,31,"SVP Gaussian / none / c = 0.968",0.000328571428586396,280,0.092000000004191,1
"vary_n",2844,0,31,"SVP Gaussian / right / c = 1.642",0.00029473684208872,190,0.0559999999968568,1
"vary_n",2844,0,31,"SVP Gaussian / both / c = 1.987",0.160000000003492,1,0.160000000003492,1
"vary_n",2844,0,31,"PELT",0.00771428571377848,7,0.0539999999964493,1
"vary_n",2844,0,32,"SVP Gaussian / right / c = 1.642",0.000313636363617578,220,0.0689999999958673,1
"vary_n",2844,0,32,"SVP Gaussian / both / c = 1.987",0.158000000003085,1,0.158000000003085,1
"vary_n",2844,0,32,"PELT",0.00637499999993452,8,0.0509999999994761,1
"vary_n",2844,0,32,"SVP Gaussian / none / c = 0.968",0.0186666666680442,3,0.0560000000041327,1
"vary_n",2844,0,33,"PELT",0.00455000000001746,20,0.0910000000003492,1
"vary_n",2844,0,33,"SVP Gaussian / both / c = 1.987",0.157999999995809,1,0.157999999995809,1
"vary_n",2844,0,33,"SVP Gaussian / right / c = 1.642",0.000492857142827623,140,0.0689999999958673,1
"vary_n",2844,0,33,"SVP Gaussian / none / c = 0.968",0.018500000000131,4,0.0740000000005239,1
"vary_n",2844,0,34,"SVP Gaussian / none / c = 0.968",0.000351190476197059,168,0.059000000001106,1
"vary_n",2844,0,34,"PELT",0.00828571428532346,7,0.0579999999972642,1
"vary_n",2844,0,34,"SVP Gaussian / right / c = 1.642",0.000351515151498571,165,0.0579999999972642,1
"vary_n",2844,0,34,"SVP Gaussian / both / c = 1.987",0.165999999997439,1,0.165999999997439,1
"vary_n",2844,0,35,"SVP Gaussian / none / c = 0.968",0.000327272727295305,165,0.0540000000037253,1
"vary_n",2844,0,35,"SVP Gaussian / both / c = 1.987",0.169999999998254,1,0.169999999998254,1
"vary_n",2844,0,35,"SVP Gaussian / right / c = 1.642",0.000342105263170149,190,0.0650000000023283,1
"vary_n",2844,0,35,"PELT",0.00899999999940822,6,0.0539999999964493,1
"vary_n",2844,0,36,"SVP Gaussian / none / c = 0.968",0.000510000000067521,100,0.0510000000067521,1
"vary_n",2844,0,36,"SVP Gaussian / both / c = 1.987",0.165999999997439,1,0.165999999997439,1
"vary_n",2844,0,36,"SVP Gaussian / right / c = 1.642",0.000304545454524817,220,0.0669999999954598,1
"vary_n",2844,0,36,"PELT",0.00728571428563945,7,0.0509999999994761,1
"vary_n",2844,0,37,"SVP Gaussian / right / c = 1.642",0.000317857142856935,280,0.0889999999999418,1
"vary_n",2844,0,37,"SVP Gaussian / none / c = 0.968",0.000321052631548618,190,0.0609999999942374,1
"vary_n",2844,0,37,"SVP Gaussian / both / c = 1.987",0.161000000000058,1,0.161000000000058,1
"vary_n",2844,0,37,"PELT",0.00900000000001455,8,0.0720000000001164,1
"vary_n",2844,0,38,"SVP Gaussian / both / c = 1.987",0.158999999999651,1,0.158999999999651,1
"vary_n",2844,0,38,"PELT",0.00621428571425245,14,0.0869999999995343,1
"vary_n",2844,0,38,"SVP Gaussian / right / c = 1.642",0.000482142857132809,168,0.080999999998312,1
"vary_n",2844,0,38,"SVP Gaussian / none / c = 0.968",0.00424999999995634,12,0.0509999999994761,1
"vary_n",2844,0,39,"SVP Gaussian / both / c = 1.987",0.172999999995227,1,0.172999999995227,1
"vary_n",2844,0,39,"SVP Gaussian / none / c = 0.968",0.0037142857145227,14,0.0520000000033178,1
"vary_n",2844,0,39,"SVP Gaussian / right / c = 1.642",0.000404761904757747,168,0.0679999999993015,1
"vary_n",2844,0,39,"PELT",0.0074285714290454,7,0.0520000000033178,1
"vary_n",2844,0,40,"SVP Gaussian / right / c = 1.642",0.000322727272743412,220,0.0710000000035507,1
"vary_n",2844,0,40,"PELT",0.0059000000001106,10,0.059000000001106,1
"vary_n",2844,0,40,"SVP Gaussian / none / c = 0.968",0.0074285714290454,7,0.0520000000033178,1
"vary_n",2844,0,40,"SVP Gaussian / both / c = 1.987",0.172000000005937,1,0.172000000005937,1
"vary_n",2844,0,41,"SVP Gaussian / right / c = 1.642",0.000328571428560411,280,0.091999999996915,1
"vary_n",2844,0,41,"PELT",0.00441666666665697,12,0.0529999999998836,1
"vary_n",2844,0,41,"SVP Gaussian / none / c = 0.968",0.00378571428570597,14,0.0529999999998836,1
"vary_n",2844,0,41,"SVP Gaussian / both / c = 1.987",0.157999999995809,1,0.157999999995809,1
"vary_n",2844,0,42,"PELT",0.00862499999948341,8,0.0689999999958673,1
"vary_n",2844,0,42,"SVP Gaussian / none / c = 0.968",0.00142857142847268,56,0.0799999999944703,1
"vary_n",2844,0,42,"SVP Gaussian / right / c = 1.642",0.000328571428560411,280,0.091999999996915,1
"vary_n",2844,0,42,"SVP Gaussian / both / c = 1.987",0.158999999999651,1,0.158999999999651,1
"vary_n",2844,0,43,"SVP Gaussian / none / c = 0.968",0.000371428571400299,140,0.0519999999960419,1
"vary_n",2844,0,43,"SVP Gaussian / both / c = 1.987",0.157999999995809,1,0.157999999995809,1
"vary_n",2844,0,43,"SVP Gaussian / right / c = 1.642",0.000289473684212058,190,0.055000000000291,1
"vary_n",2844,0,43,"PELT",0.00728571428563945,7,0.0509999999994761,1
"vary_n",2844,0,44,"SVP Gaussian / right / c = 1.642",0.000294736842127014,190,0.0560000000041327,1
"vary_n",2844,0,44,"PELT",0.00570000000006985,10,0.0570000000006985,1
"vary_n",2844,0,44,"SVP Gaussian / none / c = 0.968",0.00378571428570597,14,0.0529999999998836,1
"vary_n",2844,0,44,"SVP Gaussian / both / c = 1.987",0.158000000003085,1,0.158000000003085,1
"vary_n",2844,0,45,"SVP Gaussian / right / c = 1.642",0.00029464285713792,224,0.065999999998894,1
"vary_n",2844,0,45,"SVP Gaussian / none / c = 0.968",0.000325000000001247,280,0.0910000000003492,1
"vary_n",2844,0,45,"PELT",0.0077142857148179,7,0.0540000000037253,1
"vary_n",2844,0,45,"SVP Gaussian / both / c = 1.987",0.155999999995402,1,0.155999999995402,1
"vary_n",2844,0,46,"SVP Gaussian / right / c = 1.642",0.000307142857153459,280,0.0860000000029686,1
"vary_n",2844,0,46,"SVP Gaussian / none / c = 0.968",0.0108333333337214,6,0.0650000000023283,1
"vary_n",2844,0,46,"PELT",0.00539999999964493,10,0.0539999999964493,1
"vary_n",2844,0,46,"SVP Gaussian / both / c = 1.987",0.158000000003085,1,0.158000000003085,1
"vary_n",2844,0,47,"SVP Gaussian / right / c = 1.642",0.00029464285713792,224,0.065999999998894,1
"vary_n",2844,0,47,"SVP Gaussian / both / c = 1.987",0.165000000000873,1,0.165000000000873,1
"vary_n",2844,0,47,"SVP Gaussian / none / c = 0.968",0.000321428571450746,168,0.0540000000037253,1
"vary_n",2844,0,47,"PELT",0.0077142857148179,7,0.0540000000037253,1
"vary_n",2844,0,48,"SVP Gaussian / right / c = 1.642",0.000318181818180495,220,0.069999999999709,1
"vary_n",2844,0,48,"PELT",0.00799999999955097,7,0.0559999999968568,1
"vary_n",2844,0,48,"SVP Gaussian / none / c = 0.968",0.000336363636366018,220,0.0740000000005239,1
"vary_n",2844,0,48,"SVP Gaussian / both / c = 1.987",0.160000000003492,1,0.160000000003492,1
"vary_n",2844,0,49,"SVP Gaussian / right / c = 1.642",0.000335714285730709,280,0.0940000000045984,1
"vary_n",2844,0,49,"SVP Gaussian / none / c = 0.968",0.0155000000013388,4,0.0620000000053551,1
"vary_n",2844,0,49,"PELT",0.00509999999994761,20,0.101999999998952,1
"vary_n",2844,0,49,"SVP Gaussian / both / c = 1.987",0.167999999997846,1,0.167999999997846,1
"vary_n",2844,0,50,"PELT",0.00857142857109596,7,0.0599999999976717,1
"vary_n",2844,0,50,"SVP Gaussian / none / c = 0.968",0.00470833333353464,24,0.113000000004831,1
"vary_n",2844,0,50,"SVP Gaussian / both / c = 1.987",0.169000000001688,1,0.169000000001688,1
"vary_n",2844,0,50,"SVP Gaussian / right / c = 1.642",0.000353571428552511,280,0.0989999999947031,1
"vary_n",2844,0,51,"SVP Gaussian / both / c = 1.987",0.173999999999069,1,0.173999999999069,1
"vary_n",2844,0,51,"PELT",0.00499999999997921,14,0.069999999999709,1
