"experiment","n","k","rep","method","time","detected"
"vary_n",6826,0,16,"SVP BIC calibrated",0.00799999999999557,1
"vary_n",6826,0,16,"SVP BIC multiscale",1.464,1
"vary_n",6826,0,17,"PELT",0.0400000000000063,1
"vary_n",6826,0,17,"SVP BIC",0.00900000000000034,1
"vary_n",6826,0,17,"SVP BIC calibrated",0.00900000000000034,1
"vary_n",6826,0,17,"SVP BIC multiscale",1.477,1
"vary_n",6826,0,18,"PELT",0.0350000000000108,1
"vary_n",6826,0,18,"SVP BIC",0.00900000000000034,1
"vary_n",6826,0,18,"SVP BIC calibrated",0.00900000000000034,1
"vary_n",6826,0,18,"SVP BIC multiscale",1.473,1
"vary_n",6826,0,19,"PELT",0.0230000000000103,1
"vary_n",6826,0,19,"SVP BIC",0.00900000000000034,1
"vary_n",6826,0,19,"SVP BIC calibrated",0.00900000000000034,1
"vary_n",6826,0,19,"SVP BIC multiscale",1.50800000000001,1
"vary_n",6826,0,20,"PELT",0.0310000000000059,1
"vary_n",6826,0,20,"SVP BIC",0.00900000000000034,1
"vary_n",6826,0,20,"SVP BIC calibrated",0.00900000000000034,1
"vary_n",6826,0,20,"SVP BIC multiscale",1.48899999999999,1
"vary_n",8496,0,1,"PELT",0.0650000000000119,1
"vary_n",8496,0,1,"SVP BIC",0.0110000000000099,1
"vary_n",8496,0,1,"SVP BIC calibrated",0.0110000000000099,1
"vary_n",8496,0,1,"SVP BIC multiscale",2.52200000000001,1
"vary_n",8496,0,2,"PELT",0.0520000000000067,1
"vary_n",8496,0,2,"SVP BIC",0.0109999999999957,1
"vary_n",8496,0,2,"SVP BIC calibrated",0.0109999999999957,1
"vary_n",8496,0,2,"SVP BIC multiscale",2.17,2
"vary_n",8496,0,3,"PELT",0.0389999999999873,1
"vary_n",8496,0,3,"SVP BIC",0.0099999999999909,1
"vary_n",8496,0,3,"SVP BIC calibrated",0.0109999999999957,1
"vary_n",8496,0,3,"SVP BIC multiscale",2.63799999999999,1
"vary_n",8496,0,4,"PELT",0.0349999999999966,1
"vary_n",8496,0,4,"SVP BIC",0.0109999999999957,1
"vary_n",8496,0,4,"SVP BIC calibrated",0.0110000000000099,1
"vary_n",8496,0,4,"SVP BIC multiscale",2.54299999999999,1
"vary_n",8496,0,5,"PELT",0.0389999999999873,1
"vary_n",8496,0,5,"SVP BIC",0.0100000000000193,1
"vary_n",8496,0,5,"SVP BIC calibrated",0.0110000000000241,1
"vary_n",8496,0,5,"SVP BIC multiscale",2.14700000000002,2
"vary_n",8496,0,6,"PELT",0.0260000000000105,1
"vary_n",8496,0,6,"SVP BIC",0.0109999999999957,1
"vary_n",8496,0,6,"SVP BIC calibrated",0.0109999999999957,1
"vary_n",8496,0,6,"SVP BIC multiscale",2.59699999999998,1
"vary_n",8496,0,7,"PELT",0.0430000000000064,1
"vary_n",8496,0,7,"SVP BIC",0.0099999999999909,1
"vary_n",8496,0,7,"SVP BIC calibrated",0.0109999999999957,1
"vary_n",8496,0,7,"SVP BIC multiscale",2.57399999999998,1
"vary_n",8496,0,8,"PELT",0.0660000000000025,1
"vary_n",8496,0,8,"SVP BIC",0.0109999999999957,1
"vary_n",8496,0,8,"SVP BIC calibrated",0.0099999999999909,1
"vary_n",8496,0,8,"SVP BIC multiscale",2.56100000000001,1
"vary_n",8496,0,9,"PELT",0.0660000000000025,1
"vary_n",8496,0,9,"SVP BIC",0.0109999999999957,1
"vary_n",8496,0,9,"SVP BIC calibrated",0.0099999999999909,1
"vary_n",8496,0,9,"SVP BIC multiscale",2.50900000000001,1
"vary_n",8496,0,10,"PELT",0.0429999999999779,1
"vary_n",8496,0,10,"SVP BIC",0.0099999999999909,1
"vary_n",8496,0,10,"SVP BIC calibrated",0.0099999999999909,1
"vary_n",8496,0,10,"SVP BIC multiscale",2.57999999999998,1
"vary_n",8496,0,11,"PELT",0.0370000000000061,1
"vary_n",8496,0,11,"SVP BIC",0.0109999999999957,1
"vary_n",8496,0,11,"SVP BIC calibrated",0.0109999999999957,1
"vary_n",8496,0,11,"SVP BIC multiscale",2.524,1
"vary_n",8496,0,12,"PELT",0.0470000000000255,1
"vary_n",8496,0,12,"SVP BIC",0.0109999999999957,1
"vary_n",8496,0,12,"SVP BIC calibrated",0.0120000000000005,1
"vary_n",8496,0,12,"SVP BIC multiscale",2.54799999999997,1
"vary_n",8496,0,13,"PELT",0.0360000000000014,1
"vary_n",8496,0,13,"SVP BIC",0.0109999999999957,1
"vary_n",8496,0,13,"SVP BIC calibrated",0.0109999999999957,1
"vary_n",8496,0,13,"SVP BIC multiscale",2.52100000000002,1
"vary_n",8496,0,14,"PELT",0.0660000000000025,1
"vary_n",8496,0,14,"SVP BIC",0.0099999999999909,1
"vary_n",8496,0,14,"SVP BIC calibrated",0.0109999999999957,1
"vary_n",8496,0,14,"SVP BIC multiscale",2.55199999999999,1
"vary_n",8496,0,15,"PELT",0.0269999999999868,1
"vary_n",8496,0,15,"SVP BIC",0.0109999999999957,1
"vary_n",8496,0,15,"SVP BIC calibrated",0.0110000000000241,1
"vary_n",8496,0,15,"SVP BIC multiscale",2.55900000000003,1
"vary_n",8496,0,16,"PELT",0.0670000000000073,1
"vary_n",8496,0,16,"SVP BIC",0.0120000000000005,1
"vary_n",8496,0,16,"SVP BIC calibrated",0.0109999999999957,1
"vary_n",8496,0,16,"SVP BIC multiscale",2.559,1
"vary_n",8496,0,17,"PELT",0.054000000000002,1
"vary_n",8496,0,17,"SVP BIC",0.0109999999999957,1
"vary_n",8496,0,17,"SVP BIC calibrated",0.0109999999999957,1
"vary_n",8496,0,17,"SVP BIC multiscale",2.57999999999998,1
"vary_n",8496,0,18,"PELT",0.0649999999999977,1
"vary_n",8496,0,18,"SVP BIC",0.0109999999999957,1
"vary_n",8496,0,18,"SVP BIC calibrated",0.0109999999999957,1
"vary_n",8496,0,18,"SVP BIC multiscale",2.55799999999999,1
"vary_n",8496,0,19,"PELT",0.061000000000007,1
"vary_n",8496,0,19,"SVP BIC",0.0100000000000193,1
"vary_n",8496,0,19,"SVP BIC calibrated",0.0109999999999957,1
"vary_n",8496,0,19,"SVP BIC multiscale",2.47299999999998,1
"vary_n",8496,0,20,"PELT",0.0519999999999925,1
"vary_n",8496,0,20,"SVP BIC",0.0109999999999957,1
"vary_n",8496,0,20,"SVP BIC calibrated",0.0109999999999957,1
"vary_n",8496,0,20,"SVP BIC multiscale",1.12100000000001,3
"vary_n",10575,0,1,"PELT",0.103000000000009,1
"vary_n",10575,0,1,"SVP BIC",0.01400000000001,1
"vary_n",10575,0,1,"SVP BIC calibrated",0.0139999999999816,1
"vary_n",10575,0,1,"SVP BIC multiscale",4.821,1
"vary_n",10575,0,2,"PELT",0.0949999999999989,1
"vary_n",10575,0,2,"SVP BIC",0.0130000000000052,1
"vary_n",10575,0,2,"SVP BIC calibrated",0.0129999999999768,1
"vary_n",10575,0,2,"SVP BIC multiscale",4.779,1
"vary_n",10575,0,3,"PELT",0.0889999999999986,1
"vary_n",10575,0,3,"SVP BIC",0.0139999999999816,1
"vary_n",10575,0,3,"SVP BIC calibrated",0.0130000000000052,1
"vary_n",10575,0,3,"SVP BIC multiscale",4.57799999999997,1
"vary_n",10575,0,4,"PELT",0.0670000000000073,1
"vary_n",10575,0,4,"SVP BIC",0.0130000000000052,1
"vary_n",10575,0,4,"SVP BIC calibrated",0.0130000000000052,1
"vary_n",10575,0,4,"SVP BIC multiscale",4.83599999999998,1
"vary_n",10575,0,5,"PELT",0.0519999999999925,1
"vary_n",10575,0,5,"SVP BIC",0.0139999999999816,1
"vary_n",10575,0,5,"SVP BIC calibrated",1.47499999999999,2
"vary_n",10575,0,5,"SVP BIC multiscale",1.779,2
"vary_n",10575,0,6,"PELT",0.103000000000009,1
"vary_n",10575,0,6,"SVP BIC",0.0149999999999864,1
"vary_n",10575,0,6,"SVP BIC calibrated",0.01400000000001,1
"vary_n",10575,0,6,"SVP BIC multiscale",4.74099999999999,1
"vary_n",10575,0,7,"PELT",0.0559999999999832,1
"vary_n",10575,0,7,"SVP BIC",0.0130000000000052,1
"vary_n",10575,0,7,"SVP BIC calibrated",0.0130000000000052,1
"vary_n",10575,0,7,"SVP BIC multiscale",2.19300000000001,3
"vary_n",10575,0,8,"PELT",0.0900000000000034,1
"vary_n",10575,0,8,"SVP BIC",0.01400000000001,1
"vary_n",10575,0,8,"SVP BIC calibrated",0.0130000000000052,1
"vary_n",10575,0,8,"SVP BIC multiscale",4.80699999999999,1
"vary_n",10575,0,9,"PELT",0.0870000000000175,1
"vary_n",10575,0,9,"SVP BIC",0.0130000000000052,1
"vary_n",10575,0,9,"SVP BIC calibrated",0.0130000000000052,1
"vary_n",10575,0,9,"SVP BIC multiscale",4.84299999999999,1
"vary_n",10575,0,10,"PELT",0.10499999999999,1
"vary_n",10575,0,10,"SVP BIC",0.0130000000000052,1
"vary_n",10575,0,10,"SVP BIC calibrated",0.01400000000001,1
"vary_n",10575,0,10,"SVP BIC multiscale",1.655,2
"vary_n",10575,0,11,"PELT",0.0840000000000032,1
"vary_n",10575,0,11,"SVP BIC",0.0139999999999816,1
"vary_n",10575,0,11,"SVP BIC calibrated",0.01400000000001,1
"vary_n",10575,0,11,"SVP BIC multiscale",4.60799999999998,1
"vary_n",10575,0,12,"PELT",0.104000000000013,1
"vary_n",10575,0,12,"SVP BIC",0.0130000000000052,1
"vary_n",10575,0,12,"SVP BIC calibrated",0.0130000000000052,1
"vary_n",10575,0,12,"SVP BIC multiscale",4.81199999999998,1
"vary_n",10575,0,13,"PELT",0.0759999999999934,1
"vary_n",10575,0,13,"SVP BIC",0.01400000000001,1
"vary_n",10575,0,13,"SVP BIC calibrated",0.0139999999999816,1
"vary_n",10575,0,13,"SVP BIC multiscale",4.77000000000001,1
"vary_n",10575,0,14,"PELT",0.104000000000013,1
"vary_n",10575,0,14,"SVP BIC",0.0130000000000052,1
"vary_n",10575,0,14,"SVP BIC calibrated",0.0130000000000052,1
"vary_n",10575,0,14,"SVP BIC multiscale",4.83799999999999,1
"vary_n",10575,0,15,"PELT",0.0560000000000116,1
"vary_n",10575,0,15,"SVP BIC",0.0139999999999816,1
"vary_n",10575,0,15,"SVP BIC calibrated",0.0139999999999816,1
"vary_n",10575,0,15,"SVP BIC multiscale",4.577,1
"vary_n",10575,0,16,"PELT",0.056999999999988,1
"vary_n",10575,0,16,"SVP BIC",0.0130000000000052,1
"vary_n",10575,0,16,"SVP BIC calibrated",0.0129999999999768,1
"vary_n",10575,0,16,"SVP BIC multiscale",4.70600000000002,1
"vary_n",10575,0,17,"PELT",0.078000000000003,1
"vary_n",10575,0,17,"SVP BIC",0.0130000000000052,1
"vary_n",10575,0,17,"SVP BIC calibrated",0.0139999999999816,1
"vary_n",10575,0,17,"SVP BIC multiscale",3.21000000000001,2
"vary_n",10575,0,18,"PELT",0.10499999999999,1
"vary_n",10575,0,18,"SVP BIC",0.0130000000000052,1
"vary_n",10575,0,18,"SVP BIC calibrated",0.01400000000001,1
"vary_n",10575,0,18,"SVP BIC multiscale",4.73399999999998,1
"vary_n",10575,0,19,"PELT",0.085000000000008,1
"vary_n",10575,0,19,"SVP BIC",0.01400000000001,1
"vary_n",10575,0,19,"SVP BIC calibrated",0.0139999999999816,1
"vary_n",10575,0,19,"SVP BIC multiscale",4.73500000000001,1
"vary_n",10575,0,20,"PELT",0.0569999999999595,1
"vary_n",10575,0,20,"SVP BIC",0.0129999999999768,1
"vary_n",10575,0,20,"SVP BIC calibrated",0.01400000000001,1
"vary_n",10575,0,20,"SVP BIC multiscale",4.827,1
"vary_n",13163,0,1,"PELT",0.159999999999968,1
"vary_n",13163,0,1,"SVP BIC",0.0169999999999959,1
"vary_n",13163,0,1,"SVP BIC calibrated",0.0169999999999959,1
"vary_n",13163,0,1,"SVP BIC multiscale",9.18599999999998,1
"vary_n",13163,0,2,"PELT",0.157000000000039,1
"vary_n",13163,0,2,"SVP BIC",0.0160000000000196,1
"vary_n",13163,0,2,"SVP BIC calibrated",0.0169999999999959,1
"vary_n",13163,0,2,"SVP BIC multiscale",8.89800000000002,1
"vary_n",13163,0,3,"PELT",0.0690000000000168,1
"vary_n",13163,0,3,"SVP BIC",0.0160000000000196,1
"vary_n",13163,0,3,"SVP BIC calibrated",0.0159999999999627,1
"vary_n",13163,0,3,"SVP BIC multiscale",8.64499999999998,1
"vary_n",13163,0,4,"PELT",0.0880000000000223,1
"vary_n",13163,0,4,"SVP BIC",0.0169999999999959,1
"vary_n",13163,0,4,"SVP BIC calibrated",0.0180000000000291,1
"vary_n",13163,0,4,"SVP BIC multiscale",8.66800000000001,1
"vary_n",13163,0,5,"PELT",0.12299999999999,1
"vary_n",13163,0,5,"SVP BIC",0.0169999999999959,1
"vary_n",13163,0,5,"SVP BIC calibrated",0.0169999999999959,1
"vary_n",13163,0,5,"SVP BIC multiscale",9.42200000000003,1
"vary_n",13163,0,6,"PELT",0.156999999999982,1
"vary_n",13163,0,6,"SVP BIC",0.0160000000000196,1
"vary_n",13163,0,6,"SVP BIC calibrated",0.0160000000000196,1
"vary_n",13163,0,6,"SVP BIC multiscale",8.77100000000002,1
"vary_n",13163,0,7,"PELT",0.120000000000005,1
"vary_n",13163,0,7,"SVP BIC",0.0169999999999959,1
"vary_n",13163,0,7,"SVP BIC calibrated",0.0169999999999959,1
"vary_n",13163,0,7,"SVP BIC multiscale",8.94200000000001,1
"vary_n",13163,0,8,"PELT",0.153999999999996,1
"vary_n",13163,0,8,"SVP BIC",0.0169999999999959,1
"vary_n",13163,0,8,"SVP BIC calibrated",0.0159999999999627,1
"vary_n",13163,0,8,"SVP BIC multiscale",9.007,1
"vary_n",13163,0,9,"PELT",0.0810000000000173,1
"vary_n",13163,0,9,"SVP BIC",0.0160000000000196,1
"vary_n",13163,0,9,"SVP BIC calibrated",0.0169999999999959,1
"vary_n",13163,0,9,"SVP BIC multiscale",7.14599999999996,2
"vary_n",13163,0,10,"PELT",0.0609999999999786,1
"vary_n",13163,0,10,"SVP BIC",0.0170000000000528,1
"vary_n",13163,0,10,"SVP BIC calibrated",0.0160000000000196,1
"vary_n",13163,0,10,"SVP BIC multiscale",2.01400000000001,3
"vary_n",13163,0,11,"PELT",0.0970000000000368,1
"vary_n",13163,0,11,"SVP BIC",0.0179999999999723,1
"vary_n",13163,0,11,"SVP BIC calibrated",0.0169999999999959,1
"vary_n",13163,0,11,"SVP BIC multiscale",10.004,1
"vary_n",13163,0,12,"PELT",0.144999999999982,1
"vary_n",13163,0,12,"SVP BIC",0.0169999999999959,1
"vary_n",13163,0,12,"SVP BIC calibrated",0.0160000000000196,1
"vary_n",13163,0,12,"SVP BIC multiscale",9.56700000000001,1
"vary_n",13163,0,13,"PELT",0.0869999999999891,1
"vary_n",13163,0,13,"SVP BIC",0.0169999999999959,1
"vary_n",13163,0,13,"SVP BIC calibrated",0.0169999999999959,1
"vary_n",13163,0,13,"SVP BIC multiscale",8.00900000000001,2
"vary_n",13163,0,14,"PELT",0.0860000000000127,1
"vary_n",13163,0,14,"SVP BIC",0.0169999999999959,1
"vary_n",13163,0,14,"SVP BIC calibrated",0.0160000000000196,1
"vary_n",13163,0,14,"SVP BIC multiscale",3.673,3
"vary_n",13163,0,15,"PELT",0.158999999999992,1
"vary_n",13163,0,15,"SVP BIC",0.0189999999999486,1
"vary_n",13163,0,15,"SVP BIC calibrated",0.0169999999999959,1
"vary_n",13163,0,15,"SVP BIC multiscale",9.57099999999997,1
"vary_n",13163,0,16,"PELT",0.157999999999959,1
"vary_n",13163,0,16,"SVP BIC",0.0179999999999723,1
"vary_n",13163,0,16,"SVP BIC calibrated",0.0180000000000291,1
"vary_n",13163,0,16,"SVP BIC multiscale",9.36399999999998,1
"vary_n",13163,0,17,"PELT",0.0840000000000032,1
"vary_n",13163,0,17,"SVP BIC",0.0169999999999959,1
"vary_n",13163,0,17,"SVP BIC calibrated",0.0169999999999959,1
"vary_n",13163,0,17,"SVP BIC multiscale",9.51399999999995,1
"vary_n",13163,0,18,"PELT",0.0840000000000032,1
"vary_n",13163,0,18,"SVP BIC",0.0170000000000528,1
"vary_n",13163,0,18,"SVP BIC calibrated",0.0169999999999959,1
"vary_n",13163,0,18,"SVP BIC multiscale",5.447,2
"vary_n",13163,0,19,"PELT",0.103000000000009,1
"vary_n",13163,0,19,"SVP BIC",0.0180000000000291,1
"vary_n",13163,0,19,"SVP BIC calibrated",0.0169999999999959,1
"vary_n",13163,0,19,"SVP BIC multiscale",9.952,1
"vary_n",13163,0,20,"PELT",0.10899999999998,1
"vary_n",13163,0,20,"SVP BIC",0.0169999999999959,1
"vary_n",13163,0,20,"SVP BIC calibrated",0.0160000000000196,1
"vary_n",13163,0,20,"SVP BIC multiscale",3.35300000000001,2
"vary_n",16384,0,1,"PELT",0.15500000000003,1
"vary_n",16384,0,1,"SVP BIC",0.0259999999999536,1
"vary_n",16384,0,1,"SVP BIC calibrated",0.0240000000000009,1
"vary_n",16384,0,1,"SVP BIC multiscale",17.132,1
"vary_n",16384,0,2,"PELT",0.242999999999995,1
"vary_n",16384,0,2,"SVP BIC",0.021000000000015,1
"vary_n",16384,0,2,"SVP BIC calibrated",0.0209999999999582,1
"vary_n",16384,0,2,"SVP BIC multiscale",16.676,1
"vary_n",16384,0,3,"PELT",0.247000000000014,1
"vary_n",16384,0,3,"SVP BIC",0.021000000000015,1
"vary_n",16384,0,3,"SVP BIC calibrated",0.021000000000015,1
"vary_n",16384,0,3,"SVP BIC multiscale",16.691,1
"vary_n",16384,0,4,"PELT",0.247000000000014,1
"vary_n",16384,0,4,"SVP BIC",0.021000000000015,1
"vary_n",16384,0,4,"SVP BIC calibrated",0.021000000000015,1
"vary_n",16384,0,4,"SVP BIC multiscale",16.584,1
"vary_n",16384,0,5,"PELT",0.24799999999999,1
"vary_n",16384,0,5,"SVP BIC",0.021000000000015,1
"vary_n",16384,0,5,"SVP BIC calibrated",0.021000000000015,1
"vary_n",16384,0,5,"SVP BIC multiscale",16.425,1
"vary_n",16384,0,6,"PELT",0.243999999999971,1
"vary_n",16384,0,6,"SVP BIC",0.0219999999999914,1
"vary_n",16384,0,6,"SVP BIC calibrated",0.0219999999999914,1
"vary_n",16384,0,6,"SVP BIC multiscale",16.4930000000001,1
"vary_n",16384,0,7,"PELT",0.149000000000001,1
"vary_n",16384,0,7,"SVP BIC",0.0209999999999582,1
"vary_n",16384,0,7,"SVP BIC calibrated",0.0219999999999345,1
"vary_n",16384,0,7,"SVP BIC multiscale",5.13699999999994,2
"vary_n",16384,0,8,"PELT",0.250999999999976,1
"vary_n",16384,0,8,"SVP BIC",0.0220000000000482,1
"vary_n",16384,0,8,"SVP BIC calibrated",0.0199999999999818,1
"vary_n",16384,0,8,"SVP BIC multiscale",16.394,1
"vary_n",16384,0,9,"PELT",0.168000000000006,1
"vary_n",16384,0,9,"SVP BIC",0.0209999999999582,1
"vary_n",16384,0,9,"SVP BIC calibrated",0.0209999999999582,1
"vary_n",16384,0,9,"SVP BIC multiscale",16.744,1
"vary_n",16384,0,10,"PELT",0.142000000000053,1
"vary_n",16384,0,10,"SVP BIC",0.0209999999999582,1
"vary_n",16384,0,10,"SVP BIC calibrated",0.0209999999999582,1
"vary_n",16384,0,10,"SVP BIC multiscale",17.876,1
"vary_n",16384,0,11,"PELT",0.127000000000066,1
"vary_n",16384,0,11,"SVP BIC",0.0210000000000719,1
"vary_n",16384,0,11,"SVP BIC calibrated",0.0209999999999582,1
"vary_n",16384,0,11,"SVP BIC multiscale",17.548,1
"vary_n",16384,0,12,"PELT",0.159999999999968,1
"vary_n",16384,0,12,"SVP BIC",0.0209999999999582,1
"vary_n",16384,0,12,"SVP BIC calibrated",0.0210000000000719,1
"vary_n",16384,0,12,"SVP BIC multiscale",17.236,1
"vary_n",16384,0,13,"PELT",0.130999999999972,1
"vary_n",16384,0,13,"SVP BIC",0.0210000000000719,1
"vary_n",16384,0,13,"SVP BIC calibrated",0.0210000000000719,1
"vary_n",16384,0,13,"SVP BIC multiscale",9.63999999999999,2
"vary_n",16384,0,14,"PELT",0.248000000000047,1
"vary_n",16384,0,14,"SVP BIC",0.0220000000000482,1
"vary_n",16384,0,14,"SVP BIC calibrated",0.0209999999999582,1
"vary_n",16384,0,14,"SVP BIC multiscale",16.982,1
"vary_n",16384,0,15,"PELT",0.25,1
"vary_n",16384,0,15,"SVP BIC",0.0209999999999582,1
"vary_n",16384,0,15,"SVP BIC calibrated",0.0220000000000482,1
"vary_n",16384,0,15,"SVP BIC multiscale",16.351,2
"vary_n",16384,0,16,"PELT",0.201999999999998,1
"vary_n",16384,0,16,"SVP BIC",0.0210000000000719,1
"vary_n",16384,0,16,"SVP BIC calibrated",0.0199999999999818,1
"vary_n",16384,0,16,"SVP BIC multiscale",17.456,1
"vary_n",16384,0,17,"PELT",0.23599999999999,1
"vary_n",16384,0,17,"SVP BIC",0.0219999999999345,1
"vary_n",16384,0,17,"SVP BIC calibrated",0.0209999999999582,1
"vary_n",16384,0,17,"SVP BIC multiscale",17.706,1
"vary_n",16384,0,18,"PELT",0.211999999999989,1
"vary_n",16384,0,18,"SVP BIC",0.0220000000000482,1
"vary_n",16384,0,18,"SVP BIC calibrated",0.0219999999999345,1
"vary_n",16384,0,18,"SVP BIC multiscale",17.684,1
"vary_n",16384,0,19,"PELT",0.203999999999951,1
"vary_n",16384,0,19,"SVP BIC",0.0220000000000482,1
"vary_n",16384,0,19,"SVP BIC calibrated",0.0209999999999582,1
"vary_n",16384,0,19,"SVP BIC multiscale",17.755,1
"vary_n",16384,0,20,"PELT",0.208000000000084,1
"vary_n",16384,0,20,"SVP BIC",0.0220000000000482,1
"vary_n",16384,0,20,"SVP BIC calibrated",0.0220000000000482,1
"vary_n",16384,0,20,"SVP BIC multiscale",17.3009999999999,1
"vary_k",10000,0,1,"PELT",0.0350000000000819,1
"vary_k",10000,0,1,"SVP BIC",0.01400000000001,1
"vary_k",10000,0,1,"SVP BIC calibrated",0.0130000000000337,1
"vary_k",10000,0,1,"SVP BIC multiscale",4.2120000000001,1
"vary_k",10000,0,2,"PELT",0.0510000000000446,1
"vary_k",10000,0,2,"SVP BIC",0.0130000000000337,1
"vary_k",10000,0,2,"SVP BIC calibrated",0.0130000000000337,1
"vary_k",10000,0,2,"SVP BIC multiscale",4.44400000000007,1
"vary_k",10000,0,3,"PELT",0.0910000000000082,1
"vary_k",10000,0,3,"SVP BIC",0.0130000000000337,1
"vary_k",10000,0,3,"SVP BIC calibrated",0.0130000000000337,1
"vary_k",10000,0,3,"SVP BIC multiscale",4.46699999999998,1
"vary_k",10000,0,4,"PELT",0.0890000000000555,1
"vary_k",10000,0,4,"SVP BIC",0.01299999999992,1
"vary_k",10000,0,4,"SVP BIC calibrated",0.01299999999992,1
"vary_k",10000,0,4,"SVP BIC multiscale",4.245,1
"vary_k",10000,0,5,"PELT",0.0550000000000637,1
"vary_k",10000,0,5,"SVP BIC",0.0120000000000573,1
"vary_k",10000,0,5,"SVP BIC calibrated",0.0120000000000573,1
"vary_k",10000,0,5,"SVP BIC multiscale",4.32899999999995,1
"vary_k",10000,0,6,"PELT",0.0440000000000964,1
"vary_k",10000,0,6,"SVP BIC",0.0130000000000337,1
"vary_k",10000,0,6,"SVP BIC calibrated",0.0120000000000573,1
"vary_k",10000,0,6,"SVP BIC multiscale",4.49000000000001,1
"vary_k",10000,0,7,"PELT",0.0910000000000082,1
"vary_k",10000,0,7,"SVP BIC",0.01299999999992,1
"vary_k",10000,0,7,"SVP BIC calibrated",0.0130000000000337,1
"vary_k",10000,0,7,"SVP BIC multiscale",4.27199999999993,1
"vary_k",10000,0,8,"PELT",0.0940000000000509,1
"vary_k",10000,0,8,"SVP BIC",0.0130000000000337,1
"vary_k",10000,0,8,"SVP BIC calibrated",0.0130000000000337,1
"vary_k",10000,0,8,"SVP BIC multiscale",4.34500000000003,1
"vary_k",10000,0,9,"PELT",0.0769999999999982,1
"vary_k",10000,0,9,"SVP BIC",0.0130000000000337,1
"vary_k",10000,0,9,"SVP BIC calibrated",0.01299999999992,1
"vary_k",10000,0,9,"SVP BIC multiscale",4.26200000000006,1
"vary_k",10000,0,10,"PELT",0.0910000000000082,1
"vary_k",10000,0,10,"SVP BIC",0.0130000000000337,1
"vary_k",10000,0,10,"SVP BIC calibrated",0.0119999999999436,1
"vary_k",10000,0,10,"SVP BIC multiscale",4.23699999999997,1
"vary_k",10000,1,1,"PELT",0.0349999999999682,2
"vary_k",10000,1,1,"SVP BIC",1.30500000000006,2
"vary_k",10000,1,1,"SVP BIC calibrated",1.298,2
"vary_k",10000,1,1,"SVP BIC multiscale",1.46000000000004,2
"vary_k",10000,1,2,"PELT",0.0460000000000491,2
"vary_k",10000,1,2,"SVP BIC",1.31499999999994,2
"vary_k",10000,1,2,"SVP BIC calibrated",1.322,2
"vary_k",10000,1,2,"SVP BIC multiscale",1.50199999999995,2
"vary_k",10000,1,3,"PELT",0.0460000000000491,2
"vary_k",10000,1,3,"SVP BIC",1.29700000000003,2
"vary_k",10000,1,3,"SVP BIC calibrated",1.29499999999996,2
"vary_k",10000,1,3,"SVP BIC multiscale",1.47399999999993,2
"vary_k",10000,1,4,"PELT",0.0490000000000919,2
"vary_k",10000,1,4,"SVP BIC",1.31399999999996,2
"vary_k",10000,1,4,"SVP BIC calibrated",1.30600000000004,2
"vary_k",10000,1,4,"SVP BIC multiscale",1.57500000000005,2
"vary_k",10000,1,5,"PELT",0.0500000000000682,2
"vary_k",10000,1,5,"SVP BIC",1.30899999999997,2
"vary_k",10000,1,5,"SVP BIC calibrated",1.32899999999995,2
"vary_k",10000,1,5,"SVP BIC multiscale",1.50400000000002,2
"vary_k",10000,1,6,"PELT",0.0469999999999118,2
"vary_k",10000,1,6,"SVP BIC",1.31200000000001,2
"vary_k",10000,1,6,"SVP BIC calibrated",1.28499999999997,2
"vary_k",10000,1,6,"SVP BIC multiscale",1.47500000000002,2
"vary_k",10000,1,7,"PELT",0.0490000000000919,2
"vary_k",10000,1,7,"SVP BIC",1.27600000000007,2
"vary_k",10000,1,7,"SVP BIC calibrated",1.26800000000003,2
"vary_k",10000,1,7,"SVP BIC multiscale",1.44999999999993,2
"vary_k",10000,1,8,"PELT",0.0470000000000255,2
"vary_k",10000,1,8,"SVP BIC",1.28800000000001,2
"vary_k",10000,1,8,"SVP BIC calibrated",1.27599999999995,2
"vary_k",10000,1,8,"SVP BIC multiscale",1.43399999999997,2
"vary_k",10000,1,9,"PELT",0.0379999999998972,2
"vary_k",10000,1,9,"SVP BIC",1.27299999999991,2
"vary_k",10000,1,9,"SVP BIC calibrated",1.21299999999997,3
"vary_k",10000,1,9,"SVP BIC multiscale",1.19899999999996,4
"vary_k",10000,1,10,"PELT",0.0480000000000018,2
"vary_k",10000,1,10,"SVP BIC",1.27100000000007,2
"vary_k",10000,1,10,"SVP BIC calibrated",1.28499999999997,2
"vary_k",10000,1,10,"SVP BIC multiscale",1.48000000000002,2
"vary_k",10000,2,1,"PELT",0.0320000000000391,3
"vary_k",10000,2,1,"SVP BIC",0.836999999999989,3
"vary_k",10000,2,1,"SVP BIC calibrated",0.828999999999951,3
"vary_k",10000,2,1,"SVP BIC multiscale",0.912000000000035,3
"vary_k",10000,2,2,"PELT",0.0220000000000482,3
"vary_k",10000,2,2,"SVP BIC",0.841000000000008,3
"vary_k",10000,2,2,"SVP BIC calibrated",0.841000000000008,3
"vary_k",10000,2,2,"SVP BIC multiscale",0.907000000000039,3
"vary_k",10000,2,3,"PELT",0.0240000000000009,3
"vary_k",10000,2,3,"SVP BIC",0.84699999999998,3
"vary_k",10000,2,3,"SVP BIC calibrated",0.844000000000051,3
"vary_k",10000,2,3,"SVP BIC multiscale",0.893000000000029,4
