"n","PELT","PELT_nchanges","SVP","SVP_nchanges"
3808,0.0130000000000052,1,0.0099999999999909,1
3808,0.01400000000001,1,0.0100000000000193,1
3808,0.01400000000001,1,0.0109999999999957,1
3808,0.01400000000001,1,0.0109999999999957,1
3808,0.0130000000000052,1,0.0130000000000052,1
3808,0.0130000000000052,1,0.0110000000000241,1
3808,0.0129999999999768,1,0.0109999999999957,1
3808,0.01400000000001,1,0.0110000000000241,1
4406,0.0180000000000007,1,0.0130000000000052,1
4406,0.0169999999999959,1,0.0120000000000005,1
4406,0.0180000000000007,1,0.01400000000001,1
4406,0.0170000000000243,1,0.0130000000000052,1
4406,0.0169999999999959,1,0.0130000000000052,1
4406,0.0169999999999959,1,0.0130000000000052,1
4406,0.0180000000000007,1,0.0120000000000005,1
4406,0.0180000000000007,1,0.0129999999999768,1
4406,0.0180000000000007,1,0.0130000000000052,1
4406,0.0169999999999959,1,0.0129999999999768,1
4406,0.021000000000015,1,0.0130000000000052,1
4406,0.0170000000000243,1,0.0129999999999768,1
4406,0.0180000000000007,1,0.0120000000000005,1
4406,0.0180000000000007,1,0.0139999999999816,1
4406,0.0169999999999959,1,0.0120000000000005,1
4406,0.0180000000000007,1,0.0130000000000052,1
4406,0.0169999999999959,1,0.0130000000000052,1
4406,0.0179999999999723,1,0.0129999999999768,1
4406,0.0169999999999959,1,0.0130000000000052,1
4406,0.0169999999999959,1,0.0120000000000005,1
5098,0.0229999999999961,1,0.0150000000000148,1
5098,0.0240000000000009,1,0.0159999999999911,1
5098,0.0229999999999961,1,0.0150000000000148,1
5098,0.0249999999999773,1,0.0150000000000148,1
5098,0.0229999999999961,1,0.0159999999999911,1
5098,0.0269999999999868,1,0.0149999999999864,1
5098,0.0240000000000009,1,0.0149999999999864,1
5098,0.0240000000000009,1,0.0149999999999864,1
5098,0.0240000000000009,1,0.0159999999999911,1
5098,0.0250000000000057,1,0.0149999999999864,1
5098,0.0229999999999961,1,0.0149999999999864,1
5098,0.0240000000000009,1,0.0159999999999911,1
5098,0.0240000000000009,1,0.0149999999999864,1
5098,0.0229999999999961,1,0.0159999999999911,1
5098,0.0319999999999823,1,0.0169999999999959,1
5098,0.0229999999999961,1,0.0150000000000148,1
5098,0.0229999999999961,1,0.018999999999977,1
5098,0.0240000000000009,1,0.0169999999999959,1
5098,0.0229999999999961,1,0.0149999999999864,1
