"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"up",0.6,1,"SVP BIC calibrated",0.333333333333333,0.25,0.285714285714286,0,NA,0.0726327383384124,6
"up",0.6,1,"SVP BIC",0.75,0.375,0.5,0,NA,0.101415034553002,4
"up",0.6,1,"SVP BIC multiscale",0.333333333333333,0.25,0.285714285714286,0,NA,0.0726327383384124,6
"updown",0.6,1,"PELT",0.625,0.625,0.625,1,16,0.0261813786477833,8
"updown",0.6,1,"SVP BIC calibrated",0.4,0.25,0.307692307692308,0,NA,0.0887967543334423,5
"updown",0.6,1,"SVP BIC",0.5,0.125,0.2,0,NA,0.0844579952474751,2
"updown",0.6,1,"SVP BIC multiscale",0.4,0.25,0.307692307692308,0,NA,0.0887967543334423,5
"rand1",0.6,1,"PELT",0.666666666666667,0.5,0.571428571428572,0,NA,0.0169170656089272,6
"rand1",0.6,1,"SVP BIC calibrated",0.666666666666667,0.5,0.571428571428572,0,NA,0.0169170656089272,6
"rand1",0.6,1,"SVP BIC",0.666666666666667,0.5,0.571428571428572,0,NA,0.0169170656089272,6
"rand1",0.6,1,"SVP BIC multiscale",0.666666666666667,0.5,0.571428571428572,0,NA,0.0169170656089272,6
"none",0.7,1,"PELT",1,1,1,1,NA,0.000745395375705623,1
"none",0.7,1,"SVP BIC calibrated",1,1,1,1,NA,0.000745395375705623,1
"none",0.7,1,"SVP BIC",1,1,1,1,NA,0.000745395375705623,1
"none",0.7,1,"SVP BIC multiscale",1,1,1,1,NA,0.000745395375705623,1
"up",0.7,1,"PELT",0.571428571428571,0.5,0.533333333333333,0,NA,0.0584425608235095,7
"up",0.7,1,"SVP BIC calibrated",0.5,0.375,0.428571428571429,0,NA,0.0932760500462875,6
"up",0.7,1,"SVP BIC",0.4,0.25,0.307692307692308,0,NA,0.121798517081169,5
"up",0.7,1,"SVP BIC multiscale",0.5,0.375,0.428571428571429,0,NA,0.0932760500462875,6
"updown",0.7,1,"PELT",0.375,0.375,0.375,1,20,0.0322573528450134,8
"updown",0.7,1,"SVP BIC calibrated",0.5,0.25,0.333333333333333,0,NA,0.102693115102079,4
"updown",0.7,1,"SVP BIC",1,0.125,0.222222222222222,0,NA,0.123506687906604,1
"updown",0.7,1,"SVP BIC multiscale",0.5,0.25,0.333333333333333,0,NA,0.102693115102079,4
"rand1",0.7,1,"PELT",1,0.75,0.857142857142857,0,NA,0.0125631493292364,6
"rand1",0.7,1,"SVP BIC calibrated",1,0.75,0.857142857142857,0,NA,0.0125631493292364,6
"rand1",0.7,1,"SVP BIC",1,0.75,0.857142857142857,0,NA,0.0125631493292364,6
"rand1",0.7,1,"SVP BIC multiscale",1,0.75,0.857142857142857,0,NA,0.0125631493292364,6
"none",0.8,1,"PELT",0.5,1,0.666666666666667,0,NA,0.0144656341476092,2
"none",0.8,1,"SVP BIC calibrated",1,1,1,1,NA,3.04367596327789e-06,1
"none",0.8,1,"SVP BIC",1,1,1,1,NA,3.04367596327789e-06,1
"none",0.8,1,"SVP BIC multiscale",1,1,1,1,NA,3.04367596327789e-06,1
"up",0.8,1,"PELT",0.875,0.875,0.875,1,7,0.0206575413275512,8
"up",0.8,1,"SVP BIC calibrated",0.875,0.875,0.875,1,7,0.0206575413275512,8
"up",0.8,1,"SVP BIC",0.666666666666667,0.5,0.571428571428572,0,NA,0.108508357687121,6
"up",0.8,1,"SVP BIC multiscale",0.875,0.875,0.875,1,7,0.0206575413275512,8
"updown",0.8,1,"PELT",0.75,0.75,0.75,1,13,0.0184248552205073,8
"updown",0.8,1,"SVP BIC calibrated",0.714285714285714,0.625,0.666666666666667,0,NA,0.0517038613314563,7
"updown",0.8,1,"SVP BIC",0.6,0.375,0.461538461538462,0,NA,0.101150905561896,5
"updown",0.8,1,"SVP BIC multiscale",0.714285714285714,0.625,0.666666666666667,0,NA,0.0517038613314563,7
"rand1",0.8,1,"PELT",0.666666666666667,0.5,0.571428571428572,0,NA,0.0388758894451873,6
"rand1",0.8,1,"SVP BIC calibrated",0.666666666666667,0.5,0.571428571428572,0,NA,0.0388758894451873,6
"rand1",0.8,1,"SVP BIC",0.666666666666667,0.5,0.571428571428572,0,NA,0.0388758894451873,6
"rand1",0.8,1,"SVP BIC multiscale",0.666666666666667,0.5,0.571428571428572,0,NA,0.0388758894451873,6
"none",0.9,1,"PELT",1,1,1,1,NA,0.00026713367972407,1
"none",0.9,1,"SVP BIC calibrated",1,1,1,1,NA,0.00026713367972407,1
"none",0.9,1,"SVP BIC",1,1,1,1,NA,0.00026713367972407,1
"none",0.9,1,"SVP BIC multiscale",1,1,1,1,NA,0.00026713367972407,1
"up",0.9,1,"PELT",0.555555555555556,0.625,0.588235294117647,0,NA,0.0451708340182075,9
"up",0.9,1,"SVP BIC calibrated",0.714285714285714,0.625,0.666666666666667,0,NA,0.0665365022031689,7
"up",0.9,1,"SVP BIC",0.714285714285714,0.625,0.666666666666667,0,NA,0.0665365022031689,7
"up",0.9,1,"SVP BIC multiscale",0.714285714285714,0.625,0.666666666666667,0,NA,0.0665365022031689,7
"updown",0.9,1,"PELT",0.625,0.625,0.625,1,11,0.0406716092797539,8
