"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","MSE","NumSegments"
"rand1",1.6,30,"SVP FOCUS TRUE/TRUE c=1.8",0.833333333333333,0.625,0.714285714285714,0,0.0209208072434532,6
"none",1.7,30,"PELT",1,1,1,1,8.04416727434898e-05,1
"none",1.7,30,"SVP",1,1,1,1,8.04416727434898e-05,1
"none",1.7,30,"SVP (BIC)",1,1,1,1,8.04416727434898e-05,1
"none",1.7,30,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,8.04416727434898e-05,1
"up",1.7,30,"PELT",1,1,1,1,0.0179257178017331,8
"up",1.7,30,"SVP",1,1,1,1,0.0179257178017331,8
"up",1.7,30,"SVP (BIC)",1,1,1,1,0.0179257178017331,8
"up",1.7,30,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.0179257178017331,8
"updown",1.7,30,"PELT",1,1,1,1,0.0197174130255859,8
"updown",1.7,30,"SVP",1,1,1,1,0.0197174130255859,8
"updown",1.7,30,"SVP (BIC)",1,1,1,1,0.0197174130255859,8
"updown",1.7,30,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.0197174130255859,8
"rand1",1.7,30,"PELT",0.714285714285714,0.625,0.666666666666667,0,0.0335667319524023,7
"rand1",1.7,30,"SVP",0.666666666666667,0.5,0.571428571428572,0,0.0432144424929627,6
"rand1",1.7,30,"SVP (BIC)",0.666666666666667,0.5,0.571428571428572,0,0.0432144424929627,6
"rand1",1.7,30,"SVP FOCUS TRUE/TRUE c=1.8",0.666666666666667,0.5,0.571428571428572,0,0.0432144424929627,6
"none",1.8,30,"PELT",1,1,1,1,1.36846539271574e-05,1
"none",1.8,30,"SVP",1,1,1,1,1.36846539271574e-05,1
"none",1.8,30,"SVP (BIC)",1,1,1,1,1.36846539271574e-05,1
"none",1.8,30,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,1.36846539271574e-05,1
"up",1.8,30,"PELT",1,1,1,1,0.0167936496210893,8
"up",1.8,30,"SVP",1,1,1,1,0.0167936496210893,8
"up",1.8,30,"SVP (BIC)",1,1,1,1,0.0167936496210893,8
"up",1.8,30,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.0167936496210893,8
"updown",1.8,30,"PELT",0.666666666666667,0.75,0.705882352941177,0,0.0663453325962189,9
"updown",1.8,30,"SVP",0.875,0.875,0.875,1,0.0372743613647554,8
"updown",1.8,30,"SVP (BIC)",0.875,0.875,0.875,1,0.0340646120045429,8
"updown",1.8,30,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0340646120045429,8
"rand1",1.8,30,"PELT",0.857142857142857,0.75,0.8,0,0.0119170766234264,7
"rand1",1.8,30,"SVP",0.857142857142857,0.75,0.8,0,0.0119170766234264,7
"rand1",1.8,30,"SVP (BIC)",1,0.625,0.769230769230769,0,0.034296203345709,5
"rand1",1.8,30,"SVP FOCUS TRUE/TRUE c=1.8",0.833333333333333,0.625,0.714285714285714,0,0.027452451073533,6
"none",1.9,30,"PELT",1,1,1,1,3.91322754046055e-06,1
"none",1.9,30,"SVP",1,1,1,1,3.91322754046055e-06,1
"none",1.9,30,"SVP (BIC)",1,1,1,1,3.91322754046055e-06,1
"none",1.9,30,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,3.91322754046055e-06,1
"up",1.9,30,"PELT",1,1,1,1,0.0195037827885061,8
"up",1.9,30,"SVP",1,1,1,1,0.0195037827885061,8
"up",1.9,30,"SVP (BIC)",1,1,1,1,0.0195037827885061,8
"up",1.9,30,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.0195037827885061,8
"updown",1.9,30,"PELT",0.875,0.875,0.875,1,0.0243138889256928,8
"updown",1.9,30,"SVP",0.875,0.875,0.875,1,0.0243138889256928,8
"updown",1.9,30,"SVP (BIC)",0.875,0.875,0.875,1,0.0243138889256928,8
"updown",1.9,30,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0243138889256928,8
"rand1",1.9,30,"PELT",1,0.75,0.857142857142857,0,0.0493948793739318,6
"rand1",1.9,30,"SVP",1,0.75,0.857142857142857,0,0.0493948793739318,6
"rand1",1.9,30,"SVP (BIC)",1,0.75,0.857142857142857,0,0.0493948793739318,6
"rand1",1.9,30,"SVP FOCUS TRUE/TRUE c=1.8",1,0.75,0.857142857142857,0,0.0493948793739318,6
"none",2,30,"PELT",1,1,1,1,0.00200336954954756,1
"none",2,30,"SVP",1,1,1,1,0.00200336954954756,1
"none",2,30,"SVP (BIC)",1,1,1,1,0.00200336954954756,1
"none",2,30,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.00200336954954756,1
"up",2,30,"PELT",0.875,0.875,0.875,1,0.0245263278254725,8
"up",2,30,"SVP",0.875,0.875,0.875,1,0.0245263278254725,8
"up",2,30,"SVP (BIC)",0.875,0.875,0.875,1,0.0245263278254725,8
"up",2,30,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0245263278254725,8
"updown",2,30,"PELT",0.875,0.875,0.875,1,0.0396452338350716,8
"updown",2,30,"SVP",0.875,0.875,0.875,1,0.0396452338350716,8
"updown",2,30,"SVP (BIC)",0.875,0.875,0.875,1,0.0396452338350716,8
"updown",2,30,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0396452338350716,8
"rand1",2,30,"PELT",0.714285714285714,0.625,0.666666666666667,0,0.0256079117422427,7
"rand1",2,30,"SVP",0.833333333333333,0.625,0.714285714285714,0,0.0462207989175441,6
"rand1",2,30,"SVP (BIC)",0.833333333333333,0.625,0.714285714285714,0,0.0507736765743117,6
"rand1",2,30,"SVP FOCUS TRUE/TRUE c=1.8",0.833333333333333,0.625,0.714285714285714,0,0.0395667247273487,6
"none",0.1,31,"PELT",1,1,1,1,1.72840683641965e-05,1
"none",0.1,31,"SVP",1,1,1,1,1.72840683641965e-05,1
"none",0.1,31,"SVP (BIC)",1,1,1,1,1.72840683641965e-05,1
"none",0.1,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,1.72840683641965e-05,1
"up",0.1,31,"PELT",0.5,0.125,0.2,0,0.0196851573357894,2
"up",0.1,31,"SVP",0.5,0.125,0.2,0,0.0196851573357894,2
"up",0.1,31,"SVP (BIC)",0.5,0.125,0.2,0,0.0196851573357894,2
"up",0.1,31,"SVP FOCUS TRUE/TRUE c=1.8",0.5,0.125,0.2,0,0.0196851573357894,2
"updown",0.1,31,"PELT",1,0.125,0.222222222222222,0,0.00311830922032786,1
"updown",0.1,31,"SVP",1,0.125,0.222222222222222,0,0.00311830922032786,1
"updown",0.1,31,"SVP (BIC)",1,0.125,0.222222222222222,0,0.00311830922032786,1
"updown",0.1,31,"SVP FOCUS TRUE/TRUE c=1.8",1,0.125,0.222222222222222,0,0.00311830922032786,1
"rand1",0.1,31,"PELT",1,0.125,0.222222222222222,0,0.0069959240478901,1
"rand1",0.1,31,"SVP",1,0.125,0.222222222222222,0,0.0069959240478901,1
"rand1",0.1,31,"SVP (BIC)",1,0.125,0.222222222222222,0,0.0069959240478901,1
"rand1",0.1,31,"SVP FOCUS TRUE/TRUE c=1.8",1,0.125,0.222222222222222,0,0.0069959240478901,1
"none",0.2,31,"PELT",1,1,1,1,0.000166221365445729,1
"none",0.2,31,"SVP",1,1,1,1,0.000166221365445729,1
"none",0.2,31,"SVP (BIC)",1,1,1,1,0.000166221365445729,1
"none",0.2,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.000166221365445729,1
"up",0.2,31,"PELT",0.25,0.125,0.166666666666667,0,0.03896261638977,4
"up",0.2,31,"SVP",0.25,0.125,0.166666666666667,0,0.03896261638977,4
"up",0.2,31,"SVP (BIC)",0.25,0.125,0.166666666666667,0,0.03896261638977,4
"up",0.2,31,"SVP FOCUS TRUE/TRUE c=1.8",0.25,0.125,0.166666666666667,0,0.03896261638977,4
"updown",0.2,31,"PELT",1,0.125,0.222222222222222,0,0.0101891286794694,1
"updown",0.2,31,"SVP",1,0.125,0.222222222222222,0,0.0101891286794694,1
"updown",0.2,31,"SVP (BIC)",1,0.125,0.222222222222222,0,0.0101891286794694,1
"updown",0.2,31,"SVP FOCUS TRUE/TRUE c=1.8",1,0.125,0.222222222222222,0,0.0101891286794694,1
"rand1",0.2,31,"PELT",0.333333333333333,0.125,0.181818181818182,0,0.0157873076357486,3
"rand1",0.2,31,"SVP",0.5,0.125,0.2,0,0.0136028657489128,2
"rand1",0.2,31,"SVP (BIC)",1,0.125,0.222222222222222,0,0.0163684448930838,1
"rand1",0.2,31,"SVP FOCUS TRUE/TRUE c=1.8",0.5,0.125,0.2,0,0.0109254267890522,2
"none",0.3,31,"PELT",1,1,1,1,0.000620872799515905,1
"none",0.3,31,"SVP",1,1,1,1,0.000620872799515905,1
"none",0.3,31,"SVP (BIC)",1,1,1,1,0.000620872799515905,1
"none",0.3,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.000620872799515905,1
"up",0.3,31,"PELT",0.166666666666667,0.125,0.142857142857143,0,0.051096574732991,6
"up",0.3,31,"SVP",0.25,0.125,0.166666666666667,0,0.0390970294748279,4
"up",0.3,31,"SVP (BIC)",0.25,0.125,0.166666666666667,0,0.0378534276446537,4
"up",0.3,31,"SVP FOCUS TRUE/TRUE c=1.8",0.25,0.125,0.166666666666667,0,0.0393143486142581,4
"updown",0.3,31,"PELT",1,0.125,0.222222222222222,0,0.0225720685631864,1
"updown",0.3,31,"SVP",1,0.125,0.222222222222222,0,0.0225720685631864,1
"updown",0.3,31,"SVP (BIC)",1,0.125,0.222222222222222,0,0.0225720685631864,1
"updown",0.3,31,"SVP FOCUS TRUE/TRUE c=1.8",1,0.125,0.222222222222222,0,0.0225720685631864,1
"rand1",0.3,31,"PELT",0.5,0.125,0.2,0,0.0225145884262734,2
"rand1",0.3,31,"SVP",0.5,0.125,0.2,0,0.0225145884262734,2
"rand1",0.3,31,"SVP (BIC)",0.5,0.125,0.2,0,0.0225145884262734,2
"rand1",0.3,31,"SVP FOCUS TRUE/TRUE c=1.8",0.5,0.125,0.2,0,0.0225145884262734,2
"none",0.4,31,"PELT",1,1,1,1,7.05982474783853e-07,1
"none",0.4,31,"SVP",1,1,1,1,7.05982474783853e-07,1
"none",0.4,31,"SVP (BIC)",1,1,1,1,7.05982474783853e-07,1
"none",0.4,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,7.05982474783853e-07,1
"up",0.4,31,"PELT",0.2,0.125,0.153846153846154,0,0.0458459985800745,5
"up",0.4,31,"SVP",0.2,0.125,0.153846153846154,0,0.0458459985800745,5
"up",0.4,31,"SVP (BIC)",0.333333333333333,0.125,0.181818181818182,0,0.105336078383228,3
"up",0.4,31,"SVP FOCUS TRUE/TRUE c=1.8",0.25,0.125,0.166666666666667,0,0.0721842577099973,4
"updown",0.4,31,"PELT",0.333333333333333,0.125,0.181818181818182,0,0.0446838307381706,3
"updown",0.4,31,"SVP",0.5,0.125,0.2,0,0.0393306299382631,2
"updown",0.4,31,"SVP (BIC)",1,0.125,0.222222222222222,0,0.0424747510680832,1
"updown",0.4,31,"SVP FOCUS TRUE/TRUE c=1.8",0.5,0.125,0.2,0,0.0377773280875695,2
"rand1",0.4,31,"PELT",0.75,0.375,0.5,0,0.0308354382222149,4
"rand1",0.4,31,"SVP",0.5,0.125,0.2,0,0.0413154036391869,2
"rand1",0.4,31,"SVP (BIC)",0.5,0.125,0.2,0,0.0399016463425808,2
"rand1",0.4,31,"SVP FOCUS TRUE/TRUE c=1.8",0.5,0.125,0.2,0,0.0399016463425808,2
"none",0.5,31,"PELT",1,1,1,1,4.95193288480923e-06,1
"none",0.5,31,"SVP",1,1,1,1,4.95193288480923e-06,1
"none",0.5,31,"SVP (BIC)",1,1,1,1,4.95193288480923e-06,1
"none",0.5,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,4.95193288480923e-06,1
"up",0.5,31,"PELT",0.5,0.5,0.5,1,0.0530623144536886,8
"up",0.5,31,"SVP",0.666666666666667,0.5,0.571428571428572,0,0.0478572164887753,6
"up",0.5,31,"SVP (BIC)",0.6,0.375,0.461538461538462,0,0.0630979994934894,5
"up",0.5,31,"SVP FOCUS TRUE/TRUE c=1.8",0.666666666666667,0.5,0.571428571428572,0,0.0478572164887753,6
"updown",0.5,31,"PELT",0.333333333333333,0.125,0.181818181818182,0,0.0656382162532827,3
"updown",0.5,31,"SVP",0.5,0.125,0.2,0,0.0574283316311336,2
"updown",0.5,31,"SVP (BIC)",0.5,0.125,0.2,0,0.0574283316311336,2
"updown",0.5,31,"SVP FOCUS TRUE/TRUE c=1.8",0.666666666666667,0.25,0.363636363636364,0,0.0512675347538647,3
"rand1",0.5,31,"PELT",1,0.625,0.769230769230769,0,0.00966626404938113,5
"rand1",0.5,31,"SVP",0.75,0.375,0.5,0,0.0242242242917722,4
"rand1",0.5,31,"SVP (BIC)",0.75,0.375,0.5,0,0.0242242242917722,4
"rand1",0.5,31,"SVP FOCUS TRUE/TRUE c=1.8",0.75,0.375,0.5,0,0.0285070452666409,4
"none",0.6,31,"PELT",1,1,1,1,0.000172164113400452,1
"none",0.6,31,"SVP",1,1,1,1,0.000172164113400452,1
"none",0.6,31,"SVP (BIC)",1,1,1,1,0.000172164113400452,1
"none",0.6,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.000172164113400452,1
"up",0.6,31,"PELT",0.5,0.375,0.428571428571429,0,0.0591769077842864,6
"up",0.6,31,"SVP",0.5,0.375,0.428571428571429,0,0.0591769077842864,6
"up",0.6,31,"SVP (BIC)",0.4,0.25,0.307692307692308,0,0.0929838794720925,5
"up",0.6,31,"SVP FOCUS TRUE/TRUE c=1.8",0.5,0.375,0.428571428571429,0,0.0591769077842864,6
"updown",0.6,31,"PELT",0.75,0.75,0.75,1,0.0297357422888909,8
"updown",0.6,31,"SVP",0.5,0.375,0.428571428571429,0,0.0633706783377978,6
"updown",0.6,31,"SVP (BIC)",0.25,0.125,0.166666666666667,0,0.072945107613899,4
"updown",0.6,31,"SVP FOCUS TRUE/TRUE c=1.8",0.571428571428571,0.5,0.533333333333333,0,0.0544107811452953,7
"rand1",0.6,31,"PELT",0.8,0.5,0.615384615384615,0,0.024583426375083,5
"rand1",0.6,31,"SVP",0.666666666666667,0.25,0.363636363636364,0,0.0980662115935738,3
"rand1",0.6,31,"SVP (BIC)",1,0.25,0.4,0,0.104677412631432,2
"rand1",0.6,31,"SVP FOCUS TRUE/TRUE c=1.8",0.75,0.375,0.5,0,0.0465314146411834,4
"none",0.7,31,"PELT",1,1,1,1,0.000127775237625263,1
"none",0.7,31,"SVP",1,1,1,1,0.000127775237625263,1
"none",0.7,31,"SVP (BIC)",1,1,1,1,0.000127775237625263,1
"none",0.7,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.000127775237625263,1
"up",0.7,31,"PELT",0.375,0.375,0.375,1,0.031096962468308,8
"up",0.7,31,"SVP",0.333333333333333,0.25,0.285714285714286,0,0.0855516353441753,6
"up",0.7,31,"SVP (BIC)",0.4,0.25,0.307692307692308,0,0.138279894529923,5
"up",0.7,31,"SVP FOCUS TRUE/TRUE c=1.8",0.333333333333333,0.25,0.285714285714286,0,0.0852773330866551,6
"updown",0.7,31,"PELT",0.25,0.25,0.25,1,0.0250781534938008,8
"updown",0.7,31,"SVP",0.2,0.125,0.153846153846154,0,0.101849720935513,5
"updown",0.7,31,"SVP (BIC)",0.5,0.125,0.2,0,0.109306721519678,2
"updown",0.7,31,"SVP FOCUS TRUE/TRUE c=1.8",0.333333333333333,0.125,0.181818181818182,0,0.101003903204011,3
"rand1",0.7,31,"PELT",0.8,0.5,0.615384615384615,0,0.0156465190051236,5
"rand1",0.7,31,"SVP",0.8,0.5,0.615384615384615,0,0.0156465190051236,5
"rand1",0.7,31,"SVP (BIC)",0.8,0.5,0.615384615384615,0,0.0156465190051236,5
"rand1",0.7,31,"SVP FOCUS TRUE/TRUE c=1.8",0.8,0.5,0.615384615384615,0,0.0156465190051236,5
"none",0.8,31,"PELT",1,1,1,1,0.0004745523157527,1
"none",0.8,31,"SVP",1,1,1,1,0.0004745523157527,1
"none",0.8,31,"SVP (BIC)",1,1,1,1,0.0004745523157527,1
"none",0.8,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.0004745523157527,1
"up",0.8,31,"PELT",0.875,0.875,0.875,1,0.0137710946506264,8
"up",0.8,31,"SVP",0.857142857142857,0.75,0.8,0,0.0567316936048773,7
"up",0.8,31,"SVP (BIC)",0.333333333333333,0.25,0.285714285714286,0,0.1170445439978,6
"up",0.8,31,"SVP FOCUS TRUE/TRUE c=1.8",0.857142857142857,0.75,0.8,0,0.0567316936048773,7
"updown",0.8,31,"PELT",0.375,0.375,0.375,1,0.04406439251392,8
"updown",0.8,31,"SVP",0.166666666666667,0.125,0.142857142857143,0,0.130238851560918,6
"updown",0.8,31,"SVP (BIC)",0.333333333333333,0.125,0.181818181818182,0,0.14526214781298,3
"updown",0.8,31,"SVP FOCUS TRUE/TRUE c=1.8",0.166666666666667,0.125,0.142857142857143,0,0.133529219631066,6
"rand1",0.8,31,"PELT",0.8,0.5,0.615384615384615,0,0.018764356228153,5
"rand1",0.8,31,"SVP",0.8,0.5,0.615384615384615,0,0.018764356228153,5
"rand1",0.8,31,"SVP (BIC)",0.8,0.5,0.615384615384615,0,0.018764356228153,5
"rand1",0.8,31,"SVP FOCUS TRUE/TRUE c=1.8",0.8,0.5,0.615384615384615,0,0.018764356228153,5
"none",0.9,31,"PELT",1,1,1,1,0.000275597496100203,1
"none",0.9,31,"SVP",1,1,1,1,0.000275597496100203,1
"none",0.9,31,"SVP (BIC)",1,1,1,1,0.000275597496100203,1
"none",0.9,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.000275597496100203,1
"up",0.9,31,"PELT",0.5,0.5,0.5,1,0.04655315210445,8
"up",0.9,31,"SVP",0.428571428571429,0.375,0.4,0,0.095808338231658,7
"up",0.9,31,"SVP (BIC)",0.333333333333333,0.25,0.285714285714286,0,0.152603941262897,6
"up",0.9,31,"SVP FOCUS TRUE/TRUE c=1.8",0.428571428571429,0.375,0.4,0,0.095808338231658,7
"updown",0.9,31,"PELT",0.625,0.625,0.625,1,0.0315014040023979,8
"updown",0.9,31,"SVP",0.625,0.625,0.625,1,0.0315014040023979,8
"updown",0.9,31,"SVP (BIC)",0.625,0.625,0.625,1,0.0315014040023979,8
"updown",0.9,31,"SVP FOCUS TRUE/TRUE c=1.8",0.625,0.625,0.625,1,0.0315014040023979,8
"rand1",0.9,31,"PELT",1,0.625,0.769230769230769,0,0.0149900299189069,5
"rand1",0.9,31,"SVP",1,0.625,0.769230769230769,0,0.0149900299189069,5
"rand1",0.9,31,"SVP (BIC)",0.75,0.375,0.5,0,0.0702184235079003,4
"rand1",0.9,31,"SVP FOCUS TRUE/TRUE c=1.8",1,0.625,0.769230769230769,0,0.0149900299189069,5
"none",1,31,"PELT",1,1,1,1,9.455246915383e-05,1
"none",1,31,"SVP",1,1,1,1,9.455246915383e-05,1
"none",1,31,"SVP (BIC)",1,1,1,1,9.455246915383e-05,1
"none",1,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,9.455246915383e-05,1
"up",1,31,"PELT",0.625,0.625,0.625,1,0.0193265104373733,8
"up",1,31,"SVP",0.625,0.625,0.625,1,0.0193265104373733,8
"up",1,31,"SVP (BIC)",0.571428571428571,0.5,0.533333333333333,0,0.122439372195938,7
"up",1,31,"SVP FOCUS TRUE/TRUE c=1.8",0.625,0.625,0.625,1,0.0193265104373733,8
"updown",1,31,"PELT",0.75,0.75,0.75,1,0.0189445721462577,8
"updown",1,31,"SVP",0.75,0.75,0.75,1,0.0189445721462577,8
"updown",1,31,"SVP (BIC)",0.571428571428571,0.5,0.533333333333333,0,0.0925383411341508,7
"updown",1,31,"SVP FOCUS TRUE/TRUE c=1.8",0.75,0.75,0.75,1,0.0189445721462577,8
"rand1",1,31,"PELT",1,0.625,0.769230769230769,0,0.019613732968942,5
"rand1",1,31,"SVP",1,0.625,0.769230769230769,0,0.019613732968942,5
"rand1",1,31,"SVP (BIC)",1,0.625,0.769230769230769,0,0.019613732968942,5
"rand1",1,31,"SVP FOCUS TRUE/TRUE c=1.8",1,0.625,0.769230769230769,0,0.019613732968942,5
"none",1.1,31,"PELT",1,1,1,1,0.00180009084062515,1
"none",1.1,31,"SVP",1,1,1,1,0.00180009084062515,1
"none",1.1,31,"SVP (BIC)",1,1,1,1,0.00180009084062515,1
"none",1.1,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.00180009084062515,1
"up",1.1,31,"PELT",0.625,0.625,0.625,1,0.0458465054769425,8
"up",1.1,31,"SVP",0.625,0.625,0.625,1,0.0458465054769425,8
"up",1.1,31,"SVP (BIC)",0.625,0.625,0.625,1,0.0458465054769425,8
"up",1.1,31,"SVP FOCUS TRUE/TRUE c=1.8",0.625,0.625,0.625,1,0.0458465054769425,8
"updown",1.1,31,"PELT",0.625,0.625,0.625,1,0.039376537968538,8
"updown",1.1,31,"SVP",0.625,0.625,0.625,1,0.039376537968538,8
"updown",1.1,31,"SVP (BIC)",0.714285714285714,0.625,0.666666666666667,0,0.113860767570424,7
"updown",1.1,31,"SVP FOCUS TRUE/TRUE c=1.8",0.625,0.625,0.625,1,0.039376537968538,8
"rand1",1.1,31,"PELT",1,0.625,0.769230769230769,0,0.01874048207634,5
"rand1",1.1,31,"SVP",1,0.625,0.769230769230769,0,0.01874048207634,5
"rand1",1.1,31,"SVP (BIC)",1,0.625,0.769230769230769,0,0.01874048207634,5
"rand1",1.1,31,"SVP FOCUS TRUE/TRUE c=1.8",1,0.625,0.769230769230769,0,0.01874048207634,5
"none",1.2,31,"PELT",1,1,1,1,0.000692756442084076,1
"none",1.2,31,"SVP",1,1,1,1,0.000692756442084076,1
"none",1.2,31,"SVP (BIC)",1,1,1,1,0.000692756442084076,1
"none",1.2,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.000692756442084076,1
"up",1.2,31,"PELT",0.625,0.625,0.625,1,0.0246604680665653,8
"up",1.2,31,"SVP",0.625,0.625,0.625,1,0.0246604680665653,8
"up",1.2,31,"SVP (BIC)",0.625,0.625,0.625,1,0.0246604680665653,8
"up",1.2,31,"SVP FOCUS TRUE/TRUE c=1.8",0.625,0.625,0.625,1,0.0246604680665653,8
"updown",1.2,31,"PELT",0.5,0.5,0.5,1,0.0442155541544124,8
"updown",1.2,31,"SVP",0.5,0.5,0.5,1,0.0442155541544124,8
"updown",1.2,31,"SVP (BIC)",0.5,0.5,0.5,1,0.0442155541544124,8
"updown",1.2,31,"SVP FOCUS TRUE/TRUE c=1.8",0.5,0.5,0.5,1,0.0442155541544124,8
"rand1",1.2,31,"PELT",1,0.625,0.769230769230769,0,0.0274204547468097,5
"rand1",1.2,31,"SVP",1,0.625,0.769230769230769,0,0.0274204547468097,5
"rand1",1.2,31,"SVP (BIC)",1,0.625,0.769230769230769,0,0.0274204547468097,5
"rand1",1.2,31,"SVP FOCUS TRUE/TRUE c=1.8",1,0.625,0.769230769230769,0,0.0274204547468097,5
"none",1.3,31,"PELT",1,1,1,1,0.000101557515858583,1
"none",1.3,31,"SVP",1,1,1,1,0.000101557515858583,1
"none",1.3,31,"SVP (BIC)",1,1,1,1,0.000101557515858583,1
"none",1.3,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.000101557515858583,1
"up",1.3,31,"PELT",1,1,1,1,0.0135665073744836,8
"up",1.3,31,"SVP",1,1,1,1,0.0135665073744836,8
"up",1.3,31,"SVP (BIC)",1,1,1,1,0.0135665073744836,8
"up",1.3,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.0135665073744836,8
"updown",1.3,31,"PELT",0.75,0.75,0.75,1,0.0528808014897866,8
"updown",1.3,31,"SVP",0.75,0.75,0.75,1,0.0528808014897866,8
"updown",1.3,31,"SVP (BIC)",0.75,0.75,0.75,1,0.0528808014897866,8
"updown",1.3,31,"SVP FOCUS TRUE/TRUE c=1.8",0.75,0.75,0.75,1,0.0528808014897866,8
"rand1",1.3,31,"PELT",0.714285714285714,0.625,0.666666666666667,0,0.0349139417102419,7
"rand1",1.3,31,"SVP",0.833333333333333,0.625,0.714285714285714,0,0.0200769582456554,6
"rand1",1.3,31,"SVP (BIC)",1,0.625,0.769230769230769,0,0.023822726560742,5
"rand1",1.3,31,"SVP FOCUS TRUE/TRUE c=1.8",0.833333333333333,0.625,0.714285714285714,0,0.0200769582456554,6
"none",1.4,31,"PELT",1,1,1,1,0.000668205479872561,1
"none",1.4,31,"SVP",1,1,1,1,0.000668205479872561,1
"none",1.4,31,"SVP (BIC)",1,1,1,1,0.000668205479872561,1
"none",1.4,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.000668205479872561,1
"up",1.4,31,"PELT",0.875,0.875,0.875,1,0.0146642845525696,8
"up",1.4,31,"SVP",0.875,0.875,0.875,1,0.0146642845525696,8
"up",1.4,31,"SVP (BIC)",0.875,0.875,0.875,1,0.0146642845525696,8
"up",1.4,31,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0146642845525696,8
"updown",1.4,31,"PELT",0.875,0.875,0.875,1,0.0288810524674324,8
"updown",1.4,31,"SVP",0.875,0.875,0.875,1,0.0288810524674324,8
"updown",1.4,31,"SVP (BIC)",0.875,0.875,0.875,1,0.0288810524674324,8
"updown",1.4,31,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0288810524674324,8
"rand1",1.4,31,"PELT",0.714285714285714,0.625,0.666666666666667,0,0.0159775246216883,7
"rand1",1.4,31,"SVP",0.833333333333333,0.625,0.714285714285714,0,0.0165119450672217,6
"rand1",1.4,31,"SVP (BIC)",1,0.625,0.769230769230769,0,0.0266516835283068,5
"rand1",1.4,31,"SVP FOCUS TRUE/TRUE c=1.8",1,0.625,0.769230769230769,0,0.0266516835283068,5
"none",1.5,31,"PELT",1,1,1,1,0.00016295762726752,1
"none",1.5,31,"SVP",1,1,1,1,0.00016295762726752,1
"none",1.5,31,"SVP (BIC)",1,1,1,1,0.00016295762726752,1
"none",1.5,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.00016295762726752,1
"up",1.5,31,"PELT",0.875,0.875,0.875,1,0.0291300668455596,8
"up",1.5,31,"SVP",0.875,0.875,0.875,1,0.0291300668455596,8
"up",1.5,31,"SVP (BIC)",0.875,0.875,0.875,1,0.0291300668455596,8
"up",1.5,31,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0291300668455596,8
"updown",1.5,31,"PELT",0.888888888888889,1,0.941176470588235,0,0.0444420252058014,9
"updown",1.5,31,"SVP",0.875,0.875,0.875,1,0.0365453929017356,8
"updown",1.5,31,"SVP (BIC)",1,1,1,1,0.0224428895721803,8
"updown",1.5,31,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.0224428895721803,8
"rand1",1.5,31,"PELT",0.833333333333333,0.625,0.714285714285714,0,0.0129980372536017,6
"rand1",1.5,31,"SVP",0.833333333333333,0.625,0.714285714285714,0,0.0129980372536017,6
"rand1",1.5,31,"SVP (BIC)",1,0.625,0.769230769230769,0,0.0250501422360685,5
"rand1",1.5,31,"SVP FOCUS TRUE/TRUE c=1.8",1,0.625,0.769230769230769,0,0.0250501422360685,5
"none",1.6,31,"PELT",1,1,1,1,0.00325789536326379,1
"none",1.6,31,"SVP",1,1,1,1,0.00325789536326379,1
