"experiment","n","k","rep","method","time","detected"
"vary_k",2000,4,4,"SVP AR1 estimated rho",0.103000000000002,5
"vary_k",2000,4,5,"SVP BIC",0.007000000000005,17
"vary_k",2000,4,5,"SVP AR1",0.097999999999999,5
"vary_k",2000,4,5,"SVP AR1 estimated rho",0.097999999999999,5
"vary_k",2000,5,1,"SVP BIC",0.0069999999999979,20
"vary_k",2000,5,1,"SVP AR1",0.0719999999999956,6
"vary_k",2000,5,1,"SVP AR1 estimated rho",0.0689999999999955,6
"vary_k",2000,5,2,"SVP BIC",0.00600000000000023,22
"vary_k",2000,5,2,"SVP AR1",0.0700000000000003,6
"vary_k",2000,5,2,"SVP AR1 estimated rho",0.0700000000000003,6
"vary_k",2000,5,3,"SVP BIC",0.0069999999999979,18
"vary_k",2000,5,3,"SVP AR1",0.0730000000000004,6
"vary_k",2000,5,3,"SVP AR1 estimated rho",0.0900000000000034,6
"vary_k",2000,5,4,"SVP BIC",0.0069999999999979,18
"vary_k",2000,5,4,"SVP AR1",0.0700000000000003,6
"vary_k",2000,5,4,"SVP AR1 estimated rho",0.0689999999999955,6
"vary_k",2000,5,5,"SVP BIC",0.0069999999999979,16
"vary_k",2000,5,5,"SVP AR1",0.0750000000000028,6
"vary_k",2000,5,5,"SVP AR1 estimated rho",0.0730000000000004,6
"vary_k",2000,6,1,"SVP BIC",0.00500000000000256,21
"vary_k",2000,6,1,"SVP AR1",0.0539999999999949,7
"vary_k",2000,6,1,"SVP AR1 estimated rho",0.0560000000000045,7
"vary_k",2000,6,2,"SVP BIC",0.007000000000005,13
"vary_k",2000,6,2,"SVP AR1",0.0560000000000045,7
"vary_k",2000,6,2,"SVP AR1 estimated rho",0.0539999999999949,7
"vary_k",2000,6,3,"SVP BIC",0.0069999999999979,17
"vary_k",2000,6,3,"SVP AR1",0.0519999999999996,7
"vary_k",2000,6,3,"SVP AR1 estimated rho",0.054000000000002,7
"vary_k",2000,6,4,"SVP BIC",0.00500000000000256,28
"vary_k",2000,6,4,"SVP AR1",0.0549999999999997,7
"vary_k",2000,6,4,"SVP AR1 estimated rho",0.078000000000003,7
"vary_k",2000,6,5,"SVP BIC",0.00600000000000023,17
"vary_k",2000,6,5,"SVP AR1",0.0519999999999996,7
"vary_k",2000,6,5,"SVP AR1 estimated rho",0.0560000000000045,7
"vary_k",2000,7,1,"SVP BIC",0.00600000000000023,18
"vary_k",2000,7,1,"SVP AR1",0.0439999999999969,8
"vary_k",2000,7,1,"SVP AR1 estimated rho",0.0450000000000017,8
"vary_k",2000,7,2,"SVP BIC",0.0069999999999979,17
"vary_k",2000,7,2,"SVP AR1",0.0429999999999993,8
"vary_k",2000,7,2,"SVP AR1 estimated rho",0.0429999999999993,8
"vary_k",2000,7,3,"SVP BIC",0.00499999999999545,20
"vary_k",2000,7,3,"SVP AR1",0.0439999999999969,8
"vary_k",2000,7,3,"SVP AR1 estimated rho",0.0420000000000016,8
"vary_k",2000,7,4,"SVP BIC",0.00500000000000256,22
"vary_k",2000,7,4,"SVP AR1",0.0400000000000063,8
"vary_k",2000,7,4,"SVP AR1 estimated rho",0.0399999999999991,8
"vary_k",2000,7,5,"SVP BIC",0.00500000000000256,26
"vary_k",2000,7,5,"SVP AR1",0.0420000000000016,8
"vary_k",2000,7,5,"SVP AR1 estimated rho",0.785000000000004,3
"vary_k",2000,8,1,"SVP BIC",0.00499999999999545,22
"vary_k",2000,8,1,"SVP AR1",0.036999999999999,9
"vary_k",2000,8,1,"SVP AR1 estimated rho",0.0429999999999993,9
"vary_k",2000,8,2,"SVP BIC",0.00500000000000256,20
"vary_k",2000,8,2,"SVP AR1",0.0339999999999989,9
"vary_k",2000,8,2,"SVP AR1 estimated rho",0.0339999999999989,9
"vary_k",2000,8,3,"SVP BIC",0.00500000000000256,27
"vary_k",2000,8,3,"SVP AR1",0.0350000000000037,9
"vary_k",2000,8,3,"SVP AR1 estimated rho",0.0339999999999989,9
"vary_k",2000,8,4,"SVP BIC",0.00499999999999545,19
"vary_k",2000,8,4,"SVP AR1",0.0360000000000014,9
"vary_k",2000,8,4,"SVP AR1 estimated rho",0.0360000000000014,9
"vary_k",2000,8,5,"SVP BIC",0.00399999999999778,23
"vary_k",2000,8,5,"SVP AR1",0.0349999999999966,9
"vary_k",2000,8,5,"SVP AR1 estimated rho",0.0390000000000015,9
"vary_k",2000,9,1,"SVP BIC",0.00499999999999545,18
"vary_k",2000,9,1,"SVP AR1",0.0309999999999988,10
"vary_k",2000,9,1,"SVP AR1 estimated rho",0.0280000000000058,10
"vary_k",2000,9,2,"SVP BIC",0.00500000000000256,22
"vary_k",2000,9,2,"SVP AR1",0.0309999999999988,10
"vary_k",2000,9,2,"SVP AR1 estimated rho",0.0279999999999987,10
"vary_k",2000,9,3,"SVP BIC",0.00500000000000256,26
"vary_k",2000,9,3,"SVP AR1",0.0290000000000035,10
"vary_k",2000,9,3,"SVP AR1 estimated rho",0.0300000000000011,10
"vary_k",2000,9,4,"SVP BIC",0.00400000000000489,21
"vary_k",2000,9,4,"SVP AR1",0.027000000000001,10
"vary_k",2000,9,4,"SVP AR1 estimated rho",0.027000000000001,10
"vary_k",2000,9,5,"SVP BIC",0.00500000000000256,24
"vary_k",2000,9,5,"SVP AR1",0.0309999999999988,10
"vary_k",2000,9,5,"SVP AR1 estimated rho",0.0290000000000035,10
"vary_k",2000,10,1,"SVP BIC",0.00499999999999545,23
"vary_k",2000,10,1,"SVP AR1",0.027000000000001,11
"vary_k",2000,10,1,"SVP AR1 estimated rho",0.0240000000000009,11
"vary_k",2000,10,2,"SVP BIC",0.00500000000000256,22
"vary_k",2000,10,2,"SVP AR1",0.0249999999999986,11
"vary_k",2000,10,2,"SVP AR1 estimated rho",0.0219999999999985,12
"vary_k",2000,10,3,"SVP BIC",0.00499999999999545,23
"vary_k",2000,10,3,"SVP AR1",0.0249999999999986,11
"vary_k",2000,10,3,"SVP AR1 estimated rho",0.0259999999999962,11
"vary_k",2000,10,4,"SVP BIC",0.00499999999999545,21
"vary_k",2000,10,4,"SVP AR1",0.0279999999999987,11
"vary_k",2000,10,4,"SVP AR1 estimated rho",0.0240000000000009,11
"vary_k",2000,10,5,"SVP BIC",0.00500000000000256,22
"vary_k",2000,10,5,"SVP AR1",0.027000000000001,11
"vary_k",2000,10,5,"SVP AR1 estimated rho",0.0260000000000034,11
"vary_k",2000,11,1,"SVP BIC",0.00500000000000256,22
"vary_k",2000,11,1,"SVP AR1",0.0219999999999985,12
"vary_k",2000,11,1,"SVP AR1 estimated rho",0.0200000000000031,12
"vary_k",2000,11,2,"SVP BIC",0.00399999999999778,24
"vary_k",2000,11,2,"SVP AR1",0.0219999999999985,12
"vary_k",2000,11,2,"SVP AR1 estimated rho",0.0430000000000064,12
"vary_k",2000,11,3,"SVP BIC",0.00399999999999778,19
"vary_k",2000,11,3,"SVP AR1",0.0229999999999961,12
"vary_k",2000,11,3,"SVP AR1 estimated rho",0.0210000000000008,12
"vary_k",2000,11,4,"SVP BIC",0.00500000000000256,22
"vary_k",2000,11,4,"SVP AR1",0.0219999999999985,12
"vary_k",2000,11,4,"SVP AR1 estimated rho",0.019999999999996,12
"vary_k",2000,11,5,"SVP BIC",0.00499999999999545,27
"vary_k",2000,11,5,"SVP AR1",0.0219999999999985,12
"vary_k",2000,11,5,"SVP AR1 estimated rho",0.0210000000000008,12
"vary_k",2000,12,1,"SVP BIC",0.00500000000000256,27
"vary_k",2000,12,1,"SVP AR1",0.019999999999996,13
"vary_k",2000,12,1,"SVP AR1 estimated rho",0.0190000000000055,13
"vary_k",2000,12,2,"SVP BIC",0.00399999999999778,22
"vary_k",2000,12,2,"SVP AR1",0.0200000000000031,13
"vary_k",2000,12,2,"SVP AR1 estimated rho",0.019999999999996,13
"vary_k",2000,12,3,"SVP BIC",0.00400000000000489,23
"vary_k",2000,12,3,"SVP AR1",0.0210000000000008,13
"vary_k",2000,12,3,"SVP AR1 estimated rho",0.027000000000001,13
"vary_k",2000,12,4,"SVP BIC",0.00500000000000256,25
"vary_k",2000,12,4,"SVP AR1",0.0219999999999985,13
"vary_k",2000,12,4,"SVP AR1 estimated rho",0.0189999999999984,13
"vary_k",2000,12,5,"SVP BIC",0.00500000000000256,23
"vary_k",2000,12,5,"SVP AR1",0.0200000000000031,13
"vary_k",2000,12,5,"SVP AR1 estimated rho",0.0220000000000056,13
"vary_k",2000,13,1,"SVP BIC",0.00399999999999778,30
"vary_k",2000,13,1,"SVP AR1",0.0190000000000055,14
"vary_k",2000,13,1,"SVP AR1 estimated rho",0.0240000000000009,14
"vary_k",2000,13,2,"SVP BIC",0.00399999999999778,25
"vary_k",2000,13,2,"SVP AR1",0.017000000000003,14
"vary_k",2000,13,2,"SVP AR1 estimated rho",0.0180000000000007,14
"vary_k",2000,13,3,"SVP BIC",0.00400000000000489,25
"vary_k",2000,13,3,"SVP AR1",0.017000000000003,14
"vary_k",2000,13,3,"SVP AR1 estimated rho",0.019999999999996,14
"vary_k",2000,13,4,"SVP BIC",0.00400000000000489,25
"vary_k",2000,13,4,"SVP AR1",0.0180000000000007,14
"vary_k",2000,13,4,"SVP AR1 estimated rho",0.0230000000000032,14
"vary_k",2000,13,5,"SVP BIC",0.00400000000000489,25
"vary_k",2000,13,5,"SVP AR1",0.0179999999999936,14
"vary_k",2000,13,5,"SVP AR1 estimated rho",0.0189999999999984,14
"vary_k",2000,14,1,"SVP BIC",0.00400000000000489,26
"vary_k",2000,14,1,"SVP AR1",0.0180000000000007,15
"vary_k",2000,14,1,"SVP AR1 estimated rho",0.0289999999999964,15
"vary_k",2000,14,2,"SVP BIC",0.00399999999999778,26
"vary_k",2000,14,2,"SVP AR1",0.0150000000000006,15
"vary_k",2000,14,2,"SVP AR1 estimated rho",0.0159999999999982,15
"vary_k",2000,14,3,"SVP BIC",0.00399999999999778,27
"vary_k",2000,14,3,"SVP AR1",0.017000000000003,15
"vary_k",2000,14,3,"SVP AR1 estimated rho",0.0159999999999982,15
"vary_k",2000,14,4,"SVP BIC",0.00400000000000489,27
"vary_k",2000,14,4,"SVP AR1",0.0159999999999982,15
"vary_k",2000,14,4,"SVP AR1 estimated rho",0.0169999999999959,15
"vary_k",2000,14,5,"SVP BIC",0.00400000000000489,25
"vary_k",2000,14,5,"SVP AR1",0.0160000000000053,15
"vary_k",2000,14,5,"SVP AR1 estimated rho",0.0379999999999967,14
"vary_k",2000,15,1,"SVP BIC",0.00400000000000489,23
"vary_k",2000,15,1,"SVP AR1",0.0150000000000006,16
"vary_k",2000,15,1,"SVP AR1 estimated rho",0.0150000000000006,16
"vary_k",2000,15,2,"SVP BIC",0.00400000000000489,25
"vary_k",2000,15,2,"SVP AR1",0.0140000000000029,16
"vary_k",2000,15,2,"SVP AR1 estimated rho",0.0150000000000006,16
"vary_k",2000,15,3,"SVP BIC",0.00399999999999778,27
"vary_k",2000,15,3,"SVP AR1",0.0140000000000029,16
"vary_k",2000,15,3,"SVP AR1 estimated rho",0.0120000000000005,16
"vary_k",2000,15,4,"SVP BIC",0.00399999999999778,24
"vary_k",2000,15,4,"SVP AR1",0.0150000000000006,16
"vary_k",2000,15,4,"SVP AR1 estimated rho",0.0140000000000029,16
"vary_k",2000,15,5,"SVP BIC",0.00400000000000489,27
"vary_k",2000,15,5,"SVP AR1",0.0150000000000006,16
"vary_k",2000,15,5,"SVP AR1 estimated rho",0.0570000000000022,8
"vary_k",2000,16,1,"SVP BIC",0.00300000000000011,25
"vary_k",2000,16,1,"SVP AR1",0.0130000000000052,17
"vary_k",2000,16,1,"SVP AR1 estimated rho",0.0119999999999933,17
"vary_k",2000,16,2,"SVP BIC",0.00300000000000011,27
"vary_k",2000,16,2,"SVP AR1",0.0140000000000029,17
"vary_k",2000,16,2,"SVP AR1 estimated rho",0.0120000000000005,17
"vary_k",2000,16,3,"SVP BIC",0.00300000000000011,23
"vary_k",2000,16,3,"SVP AR1",0.0140000000000029,17
"vary_k",2000,16,3,"SVP AR1 estimated rho",0.228999999999999,4
"vary_k",2000,16,4,"SVP BIC",0.00300000000000011,27
"vary_k",2000,16,4,"SVP AR1",0.0139999999999958,17
"vary_k",2000,16,4,"SVP AR1 estimated rho",0.0140000000000029,17
"vary_k",2000,16,5,"SVP BIC",0.00399999999999778,27
"vary_k",2000,16,5,"SVP AR1",0.0140000000000029,17
"vary_k",2000,16,5,"SVP AR1 estimated rho",0.0139999999999958,17
"vary_k",2000,17,1,"SVP BIC",0.00300000000000011,32
"vary_k",2000,17,1,"SVP AR1",0.0120000000000005,18
"vary_k",2000,17,1,"SVP AR1 estimated rho",0.0169999999999959,18
"vary_k",2000,17,2,"SVP BIC",0.00300000000000011,31
"vary_k",2000,17,2,"SVP AR1",0.0130000000000052,18
"vary_k",2000,17,2,"SVP AR1 estimated rho",0.0129999999999981,18
"vary_k",2000,17,3,"SVP BIC",0.00300000000000011,35
"vary_k",2000,17,3,"SVP AR1",0.0129999999999981,18
"vary_k",2000,17,3,"SVP AR1 estimated rho",0.0150000000000006,18
"vary_k",2000,17,4,"SVP BIC",0.00399999999999778,30
"vary_k",2000,17,4,"SVP AR1",0.0120000000000005,18
"vary_k",2000,17,4,"SVP AR1 estimated rho",0.0140000000000029,18
"vary_k",2000,17,5,"SVP BIC",0.00399999999999778,32
"vary_k",2000,17,5,"SVP AR1",0.0129999999999981,18
"vary_k",2000,17,5,"SVP AR1 estimated rho",0.0120000000000005,18
"vary_k",2000,18,1,"SVP BIC",0.00399999999999778,29
"vary_k",2000,18,1,"SVP AR1",0.0109999999999957,19
"vary_k",2000,18,1,"SVP AR1 estimated rho",0.0110000000000028,19
"vary_k",2000,18,2,"SVP BIC",0.00399999999999778,32
"vary_k",2000,18,2,"SVP AR1",0.0109999999999957,19
"vary_k",2000,18,2,"SVP AR1 estimated rho",0.0109999999999957,19
"vary_k",2000,18,3,"SVP BIC",0.00300000000000011,30
"vary_k",2000,18,3,"SVP AR1",0.0120000000000005,19
"vary_k",2000,18,3,"SVP AR1 estimated rho",0.012999999999991,19
"vary_k",2000,18,4,"SVP BIC",0.00300000000000011,31
"vary_k",2000,18,4,"SVP AR1",0.0120000000000005,19
"vary_k",2000,18,4,"SVP AR1 estimated rho",0.0120000000000005,19
"vary_k",2000,18,5,"SVP BIC",0.00300000000000011,30
"vary_k",2000,18,5,"SVP AR1",0.0109999999999957,19
"vary_k",2000,18,5,"SVP AR1 estimated rho",0.0150000000000006,19
"vary_k",2000,19,1,"SVP BIC",0.00300000000000011,29
"vary_k",2000,19,1,"SVP AR1",0.0109999999999957,20
"vary_k",2000,19,1,"SVP AR1 estimated rho",0.0109999999999957,20
"vary_k",2000,19,2,"SVP BIC",0.00300000000000011,34
"vary_k",2000,19,2,"SVP AR1",0.0100000000000051,20
"vary_k",2000,19,2,"SVP AR1 estimated rho",0.0960000000000036,7
"vary_k",2000,19,3,"SVP BIC",0.00300000000000011,25
"vary_k",2000,19,3,"SVP AR1",0.0099999999999909,20
"vary_k",2000,19,3,"SVP AR1 estimated rho",0.0159999999999911,20
"vary_k",2000,19,4,"SVP BIC",0.00300000000000011,34
"vary_k",2000,19,4,"SVP AR1",0.0110000000000099,20
"vary_k",2000,19,4,"SVP AR1 estimated rho",0.0169999999999959,20
"vary_k",2000,19,5,"SVP BIC",0.00300000000000011,30
"vary_k",2000,19,5,"SVP AR1",0.0109999999999957,20
"vary_k",2000,19,5,"SVP AR1 estimated rho",0.0099999999999909,20
"vary_k",2000,20,1,"SVP BIC",0.00300000000000011,31
"vary_k",2000,20,1,"SVP AR1",0.0100000000000051,21
"vary_k",2000,20,1,"SVP AR1 estimated rho",0.00900000000000034,21
"vary_k",2000,20,2,"SVP BIC",0.00300000000000011,29
"vary_k",2000,20,2,"SVP AR1",0.00900000000000034,21
"vary_k",2000,20,2,"SVP AR1 estimated rho",0.00799999999999557,21
"vary_k",2000,20,3,"SVP BIC",0.00300000000000011,32
"vary_k",2000,20,3,"SVP AR1",0.0109999999999957,21
"vary_k",2000,20,3,"SVP AR1 estimated rho",0.0109999999999957,21
"vary_k",2000,20,4,"SVP BIC",0.00300000000000011,30
"vary_k",2000,20,4,"SVP AR1",0.0109999999999957,21
"vary_k",2000,20,4,"SVP AR1 estimated rho",0.0120000000000005,21
"vary_k",2000,20,5,"SVP BIC",0.00300000000000011,27
"vary_k",2000,20,5,"SVP AR1",0.0099999999999909,21
"vary_k",2000,20,5,"SVP AR1 estimated rho",0.00900000000000034,21
"vary_k",2000,21,1,"SVP BIC",0.00300000000000011,30
"vary_k",2000,21,1,"SVP AR1",0.0100000000000051,22
"vary_k",2000,21,1,"SVP AR1 estimated rho",0.0210000000000008,20
"vary_k",2000,21,2,"SVP BIC",0.00300000000000011,32
"vary_k",2000,21,2,"SVP AR1",0.0099999999999909,22
"vary_k",2000,21,2,"SVP AR1 estimated rho",0.00900000000000034,22
"vary_k",2000,21,3,"SVP BIC",0.00300000000000011,31
"vary_k",2000,21,3,"SVP AR1",0.0100000000000051,22
"vary_k",2000,21,3,"SVP AR1 estimated rho",0.0120000000000005,22
"vary_k",2000,21,4,"SVP BIC",0.00300000000000011,27
"vary_k",2000,21,4,"SVP AR1",0.0099999999999909,22
"vary_k",2000,21,4,"SVP AR1 estimated rho",0.0109999999999957,22
"vary_k",2000,21,5,"SVP BIC",0.00300000000000011,28
"vary_k",2000,21,5,"SVP AR1",0.0100000000000051,22
"vary_k",2000,21,5,"SVP AR1 estimated rho",0.00799999999999557,22
"vary_k",2000,22,1,"SVP BIC",0.00300000000000011,33
"vary_k",2000,22,1,"SVP AR1",0.00900000000000034,23
"vary_k",2000,22,1,"SVP AR1 estimated rho",0.012999999999991,23
"vary_k",2000,22,2,"SVP BIC",0.00300000000000011,34
"vary_k",2000,22,2,"SVP AR1",0.0100000000000051,23
"vary_k",2000,22,2,"SVP AR1 estimated rho",0.0110000000000099,23
"vary_k",2000,22,3,"SVP BIC",0.00300000000000011,40
"vary_k",2000,22,3,"SVP AR1",0.0099999999999909,23
"vary_k",2000,22,3,"SVP AR1 estimated rho",0.0099999999999909,23
"vary_k",2000,22,4,"SVP BIC",0.00300000000000011,27
"vary_k",2000,22,4,"SVP AR1",0.0100000000000051,23
"vary_k",2000,22,4,"SVP AR1 estimated rho",0.00900000000000034,23
"vary_k",2000,22,5,"SVP BIC",0.00300000000000011,27
"vary_k",2000,22,5,"SVP AR1",0.00900000000000034,23
"vary_k",2000,22,5,"SVP AR1 estimated rho",0.00800000000000978,23
"vary_k",2000,23,1,"SVP BIC",0.00300000000000011,35
"vary_k",2000,23,1,"SVP AR1",0.0100000000000051,24
"vary_k",2000,23,1,"SVP AR1 estimated rho",0.0549999999999926,12
"vary_k",2000,23,2,"SVP BIC",0.00300000000000011,35
"vary_k",2000,23,2,"SVP AR1",0.00900000000000034,24
"vary_k",2000,23,2,"SVP AR1 estimated rho",0.00600000000000023,24
"vary_k",2000,23,3,"SVP BIC",0.00300000000000011,33
"vary_k",2000,23,3,"SVP AR1",0.00799999999999557,24
"vary_k",2000,23,3,"SVP AR1 estimated rho",0.00900000000000034,24
"vary_k",2000,23,4,"SVP BIC",0.00300000000000011,31
"vary_k",2000,23,4,"SVP AR1",0.0100000000000051,24
"vary_k",2000,23,4,"SVP AR1 estimated rho",0.0100000000000051,24
"vary_k",2000,23,5,"SVP BIC",0.00300000000000011,33
"vary_k",2000,23,5,"SVP AR1",0.00900000000000034,24
"vary_k",2000,23,5,"SVP AR1 estimated rho",0.00799999999999557,24
"vary_k",2000,24,1,"SVP BIC",0.00300000000000011,34
"vary_k",2000,24,1,"SVP AR1",0.00900000000000034,25
"vary_k",2000,24,1,"SVP AR1 estimated rho",0.0650000000000119,8
"vary_k",2000,24,2,"SVP BIC",0.00300000000000011,31
"vary_k",2000,24,2,"SVP AR1",0.00900000000000034,25
"vary_k",2000,24,2,"SVP AR1 estimated rho",0.0110000000000099,24
"vary_k",2000,24,3,"SVP BIC",0.00300000000000011,32
"vary_k",2000,24,3,"SVP AR1",0.00799999999999557,25
"vary_k",2000,24,3,"SVP AR1 estimated rho",0.00799999999999557,25
"vary_k",2000,24,4,"SVP BIC",0.00300000000000011,37
"vary_k",2000,24,4,"SVP AR1",0.00799999999999557,25
"vary_k",2000,24,4,"SVP AR1 estimated rho",0.00799999999999557,25
"vary_k",2000,24,5,"SVP BIC",0.00300000000000011,32
"vary_k",2000,24,5,"SVP AR1",0.00900000000000034,25
"vary_k",2000,24,5,"SVP AR1 estimated rho",0.0100000000000051,25
"vary_k",2000,25,1,"SVP BIC",0.00300000000000011,32
"vary_k",2000,25,1,"SVP AR1",0.007000000000005,26
"vary_k",2000,25,1,"SVP AR1 estimated rho",0.00699999999999079,26
"vary_k",2000,25,2,"SVP BIC",0.00300000000000011,34
"vary_k",2000,25,2,"SVP AR1",0.007000000000005,26
"vary_k",2000,25,2,"SVP AR1 estimated rho",0.0579999999999927,10
"vary_k",2000,25,3,"SVP BIC",0.00199999999999534,34
"vary_k",2000,25,3,"SVP AR1",0.00800000000000978,26
"vary_k",2000,25,3,"SVP AR1 estimated rho",0.00799999999999557,26
"vary_k",2000,25,4,"SVP BIC",0.00199999999999534,37
"vary_k",2000,25,4,"SVP AR1",0.00799999999999557,26
"vary_k",2000,25,4,"SVP AR1 estimated rho",0.007000000000005,26
"vary_k",2000,25,5,"SVP BIC",0.00300000000000011,35
"vary_k",2000,25,5,"SVP AR1",0.00799999999999557,26
"vary_k",2000,25,5,"SVP AR1 estimated rho",0.0300000000000011,14
"vary_k",2000,26,1,"SVP BIC",0.00199999999999534,38
"vary_k",2000,26,1,"SVP AR1",0.007000000000005,27
"vary_k",2000,26,1,"SVP AR1 estimated rho",0.00799999999999557,27
"vary_k",2000,26,2,"SVP BIC",0.00300000000000011,35
"vary_k",2000,26,2,"SVP AR1",0.00699999999999079,27
"vary_k",2000,26,2,"SVP AR1 estimated rho",0.00900000000000034,27
"vary_k",2000,26,3,"SVP BIC",0.00200000000000955,39
"vary_k",2000,26,3,"SVP AR1",0.00800000000000978,27
"vary_k",2000,26,3,"SVP AR1 estimated rho",1.232,2
"vary_k",2000,26,4,"SVP BIC",0.00300000000000011,35
"vary_k",2000,26,4,"SVP AR1",0.00799999999999557,27
"vary_k",2000,26,4,"SVP AR1 estimated rho",0.00699999999999079,27
"vary_k",2000,26,5,"SVP BIC",0.00300000000000011,38
"vary_k",2000,26,5,"SVP AR1",0.00799999999999557,27
"vary_k",2000,26,5,"SVP AR1 estimated rho",0.0109999999999957,27
"vary_k",2000,27,1,"SVP BIC",0.00199999999999534,38
"vary_k",2000,27,1,"SVP AR1",0.007000000000005,28
"vary_k",2000,27,1,"SVP AR1 estimated rho",0.007000000000005,28
"vary_k",2000,27,2,"SVP BIC",0.00300000000000011,35
"vary_k",2000,27,2,"SVP AR1",0.00799999999999557,28
"vary_k",2000,27,2,"SVP AR1 estimated rho",0.0100000000000051,27
"vary_k",2000,27,3,"SVP BIC",0.00199999999999534,38
"vary_k",2000,27,3,"SVP AR1",0.00699999999999079,28
"vary_k",2000,27,3,"SVP AR1 estimated rho",0.019999999999996,24
"vary_k",2000,27,4,"SVP BIC",0.00200000000000955,38
"vary_k",2000,27,4,"SVP AR1",0.00799999999999557,28
"vary_k",2000,27,4,"SVP AR1 estimated rho",0.0110000000000099,28
"vary_k",2000,27,5,"SVP BIC",0.00300000000000011,33
"vary_k",2000,27,5,"SVP AR1",0.00800000000000978,28
"vary_k",2000,27,5,"SVP AR1 estimated rho",0.00799999999999557,28
"vary_k",2000,28,1,"SVP BIC",0.00199999999999534,35
"vary_k",2000,28,1,"SVP AR1",0.00799999999999557,29
"vary_k",2000,28,1,"SVP AR1 estimated rho",0.0100000000000051,28
"vary_k",2000,28,2,"SVP BIC",0.00199999999999534,41
"vary_k",2000,28,2,"SVP AR1",0.00799999999999557,29
"vary_k",2000,28,2,"SVP AR1 estimated rho",0.007000000000005,29
"vary_k",2000,28,3,"SVP BIC",0.00300000000000011,36
"vary_k",2000,28,3,"SVP AR1",0.00799999999999557,29
"vary_k",2000,28,3,"SVP AR1 estimated rho",0.0120000000000005,27
"vary_k",2000,28,4,"SVP BIC",0.00300000000000011,35
"vary_k",2000,28,4,"SVP AR1",0.007000000000005,29
"vary_k",2000,28,4,"SVP AR1 estimated rho",0.007000000000005,29
"vary_k",2000,28,5,"SVP BIC",0.00199999999999534,37
"vary_k",2000,28,5,"SVP AR1",0.00600000000000023,29
"vary_k",2000,28,5,"SVP AR1 estimated rho",0.0100000000000051,28
"vary_k",2000,29,1,"SVP BIC",0.00199999999999534,33
"vary_k",2000,29,1,"SVP AR1",0.00699999999999079,30
"vary_k",2000,29,1,"SVP AR1 estimated rho",0.007000000000005,30
"vary_k",2000,29,2,"SVP BIC",0.00200000000000955,37
"vary_k",2000,29,2,"SVP AR1",0.00600000000000023,30
"vary_k",2000,29,2,"SVP AR1 estimated rho",0.00499999999999545,30
"vary_k",2000,29,3,"SVP BIC",0.00300000000000011,39
"vary_k",2000,29,3,"SVP AR1",0.00600000000000023,30
"vary_k",2000,29,3,"SVP AR1 estimated rho",0.00600000000000023,30
"vary_k",2000,29,4,"SVP BIC",0.00199999999999534,38
"vary_k",2000,29,4,"SVP AR1",0.00600000000000023,30
"vary_k",2000,29,4,"SVP AR1 estimated rho",0.00800000000000978,29
"vary_k",2000,29,5,"SVP BIC",0.00300000000000011,36
"vary_k",2000,29,5,"SVP AR1",0.007000000000005,30
"vary_k",2000,29,5,"SVP AR1 estimated rho",0.00499999999999545,30
"vary_k",2000,30,1,"SVP BIC",0.00199999999999534,42
"vary_k",2000,30,1,"SVP AR1",0.007000000000005,31
"vary_k",2000,30,1,"SVP AR1 estimated rho",0.00900000000000034,28
"vary_k",2000,30,2,"SVP BIC",0.00199999999999534,40
"vary_k",2000,30,2,"SVP AR1",0.00699999999999079,31
"vary_k",2000,30,2,"SVP AR1 estimated rho",0.00600000000000023,31
"vary_k",2000,30,3,"SVP BIC",0.00199999999999534,39
"vary_k",2000,30,3,"SVP AR1",0.00600000000000023,31
"vary_k",2000,30,3,"SVP AR1 estimated rho",0.206999999999994,6
"vary_k",2000,30,4,"SVP BIC",0.00199999999999534,37
"vary_k",2000,30,4,"SVP AR1",0.00600000000000023,31
"vary_k",2000,30,4,"SVP AR1 estimated rho",0.0120000000000005,26
"vary_k",2000,30,5,"SVP BIC",0.00200000000000955,41
"vary_k",2000,30,5,"SVP AR1",0.00799999999999557,31
"vary_k",2000,30,5,"SVP AR1 estimated rho",0.0139999999999958,23
"vary_k",2000,31,1,"SVP BIC",0.00199999999999534,38
"vary_k",2000,31,1,"SVP AR1",0.00699999999999079,32
"vary_k",2000,31,1,"SVP AR1 estimated rho",0.00799999999999557,31
"vary_k",2000,31,2,"SVP BIC",0.00300000000000011,34
"vary_k",2000,31,2,"SVP AR1",0.00600000000000023,32
"vary_k",2000,31,2,"SVP AR1 estimated rho",0.0289999999999964,19
"vary_k",2000,31,3,"SVP BIC",0.00200000000000955,40
"vary_k",2000,31,3,"SVP AR1",0.00799999999999557,32
"vary_k",2000,31,3,"SVP AR1 estimated rho",0.0369999999999919,16
"vary_k",2000,31,4,"SVP BIC",0.00199999999999534,39
"vary_k",2000,31,4,"SVP AR1",0.00600000000000023,32
"vary_k",2000,31,4,"SVP AR1 estimated rho",0.00499999999999545,32
"vary_k",2000,31,5,"SVP BIC",0.00300000000000011,37
"vary_k",2000,31,5,"SVP AR1",0.007000000000005,31
"vary_k",2000,31,5,"SVP AR1 estimated rho",0.0210000000000008,15
"vary_k",2000,32,1,"SVP BIC",0.00199999999999534,39
"vary_k",2000,32,1,"SVP AR1",0.00600000000000023,33
"vary_k",2000,32,1,"SVP AR1 estimated rho",0.00699999999999079,33
